-0.45772,-0.30836,-0.50054,-0.49707,-0.079672,-0.35837,-0.39072,-0.40067,-0.44249,-0.43501,-0.4148,-0.34264,-0.40123,-0.55539,-0.30186,-0.28504,-0.23113,-0.12109,0.12613,0.14875,0.067231,0.022128,-0.053882,0.15745,0.23714,0.20933,0.1352,0.07558,0.063829,0.031402,0.011041,0.021393,0.055179,0.016025,-0.057044,-0.081745,-0.12024,-0.23923,-0.3456,-0.35298,-0.35807,-0.3505,-0.39149,-0.38664,-0.39673,-0.37964,-0.32947,-0.13751,0.26711,0.30887,0.27154,0.21795,0.22851,0.2305,0.26884,0.25549,0.21608,0.187,0.21009,0.20771,0.16162,0.13642,0.14456,0.15776,0.15502,0.14214,0.15927,0.21786,0.28946,0.34309,0.34934,0.30464,0.2966,0.29522,0.30448,0.30991,0.28999,0.2275,0.18941,0.16969,0.20184,0.20749,0.16532,0.15359,0.17585,0.17898,0.1745,0.17283,0.18266
-0.56911,-1.9477,-2.5851,-2.6847,-5.0566,-3.2004,-3.2157,-3.1527,-3.1003,-3.0234,-2.9526,-2.9037,-3.044,-3.3824,-2.5212,-1.9622,-1.7462,-1.3746,-0.53321,0.20171,0.27131,0.52231,0.57717,0.52022,0.39764,0.55517,0.81235,0.8464,0.91766,1.0476,1.2145,1.272,1.2451,1.2241,1.2414,1.1541,1.0156,1.0271,1.0299,1.0004,0.94396,0.86957,0.88528,0.77815,0.73503,0.74876,0.76052,0.73881,0.72929,0.78554,0.75255,0.71186,0.71336,0.73103,0.70338,0.66472,0.6823,0.67786,0.65859,0.63098,0.66366,0.66515,0.63258,0.63586,0.48434,0.33215,0.22765,0.24676,0.28615,0.29517,0.37789,0.49978,0.50164,0.47269,0.50148,0.55963,0.54461,0.58749,0.63068,0.63364,0.63552,0.64454,0.6836,0.69044,0.6893,0.73418,0.73882,0.69096,0.67419
1.108,1.2247,0.70624,-0.15449,0.24455,0.10285,-0.1177,-0.13689,-0.061681,-0.051899,-0.052052,-0.13007,-0.046439,0.066625,-0.19339,0.43163,0.6501,0.90121,0.70291,0.36407,0.31454,0.3034,0.21306,0.13429,0.083356,0.027526,0.011651,-0.047132,-0.023986,-0.029461,0.005076,-0.024902,-0.01899,-0.10002,-0.19758,-0.22907,-0.26443,-0.27247,-0.30824,-0.37355,-0.34616,-0.22254,-0.19841,-0.18027,-0.13982,-0.11924,-0.086772,-0.11885,-0.16515,-0.21358,-0.29436,-0.32635,-0.35248,-0.38463,-0.37669,-0.33578,-0.30355,-0.27717,-0.20139,-0.17061,-0.16318,-0.14165,-0.10326,0.024379,0.14436,0.15202,0.2139,0.21081,0.10643,0.086168,0.064663,0.01059,-0.019878,-0.043614,-0.059238,-0.017852,-0.013043,-0.024313,-0.031638,-0.039612,-0.02592,-0.0033806,0.0087533,0.028456,-0.055189,-0.060664,-0.062706,-0.065145,-0.067853
-0.25308,0.11756,1.1108,2.0901,1.7897,2.4055,2.4209,2.0633,1.9676,1.9901,1.991,1.9847,2.0026,2.0251,2.3033,1.9231,1.4886,0.4998,-0.45841,-0.81274,-1.3305,-1.4306,-1.461,-1.3587,-1.0836,-0.90907,-0.81097,-0.57864,-0.4922,-0.48315,-0.42888,-0.38738,-0.36728,-0.40913,-0.492,-0.50568,-0.50933,-0.51554,-0.45306,-0.34137,-0.26862,-0.47445,-0.47846,-0.75393,-0.31098,-0.22258,-0.22142,-0.21176,-0.18885,-0.18591,-0.23382,-0.441,-0.28855,-0.18348,-0.69586,-0.45993,-0.24003,-0.12569,-0.095639,-0.092307,-0.11784,-0.10475,-0.11227,-0.29309,-0.34838,-0.35179,-0.3972,-0.42394,-0.44459,-0.41713,-0.39506,-0.38699,-0.3449,-0.32864,-0.34997,-0.31179,-0.22496,-0.21081,-0.19874,-0.15985,-0.14699,-0.13606,-0.22937,-0.38407,-0.51431,-0.17425,-0.17358,-0.22393,-0.22298
-0.71202,-0.78903,-0.56919,-0.5523,-1.7434,-1.8498,-1.6851,-1.6332,-1.6649,-1.6802,-1.6875,-1.6836,-1.6749,-1.5402,-1.1053,-0.70727,-0.58566,-0.36264,-0.010761,0.20957,0.21039,0.20631,0.26331,0.38155,0.42385,0.34183,0.32066,0.34364,0.33682,0.28839,0.29799,0.30557,0.30228,0.30993,0.34439,0.36732,0.42878,0.40652,0.3897,0.40489,0.39457,0.3905,0.42295,0.47279,0.42505,0.40061,0.383,0.38348,0.3918,0.42775,0.42244,0.41188,0.39211,0.3902,0.42826,0.39564,0.36827,0.33745,0.32087,0.30955,0.28581,0.25055,0.22931,0.22626,0.23355,0.26093,0.25928,0.25359,0.27265,0.25533,0.24361,0.24363,0.24833,0.24936,0.25116,0.23648,0.2343,0.23667,0.23968,0.24368,0.24451,0.24365,0.2582,0.27293,0.30979,0.27984,0.28759,0.31269,0.32076
-0.92396,-0.012274,0.78678,1.1292,0.58779,0.63479,0.80539,0.83572,0.80011,0.81377,0.82768,0.85235,0.84988,0.81421,0.78401,0.34258,0.37534,0.28778,0.24419,0.11376,-0.00060459,-0.046289,-0.073448,-0.070214,-0.083588,-0.11933,-0.14923,-0.16132,-0.21656,-0.15625,-0.24088,-0.24296,-0.26505,-0.18032,-0.10627,-0.078571,-0.042655,-0.055935,-0.064462,-0.078367,-0.10677,-0.14575,-0.12967,-0.076581,-0.12615,-0.19111,-0.28795,-0.24434,-0.17131,-0.13668,-0.097537,-0.079351,-0.023882,0.040676,0.079864,0.036578,-0.0020909,-0.042476,-0.15788,-0.22048,-0.22603,-0.24071,-0.25315,-0.25173,-0.31275,-0.33089,-0.39442,-0.3942,-0.22805,-0.20891,-0.21318,-0.1915,-0.17327,-0.15028,-0.12632,-0.19935,-0.23253,-0.22849,-0.23172,-0.22442,-0.23549,-0.25363,-0.2642,-0.27676,-0.10004,-0.11458,-0.11498,-0.12025,-0.14204
0.99486,1.2392,1.7536,2.3934,-0.29351,0.35566,0.503,0.66325,0.67439,0.68217,0.69878,0.71818,0.62001,0.53265,1.7271,1.9361,1.4423,0.78333,0.41468,0.22685,0.03236,0.022082,0.002752,-0.031299,-0.2363,-0.34115,-0.3125,-0.33557,-0.28598,-0.28814,-0.2507,-0.24004,-0.26285,-0.24068,-0.18462,-0.19121,-0.20573,-0.20412,-0.27858,-0.24983,-0.30301,-0.31977,-0.24997,-0.19148,-0.35584,-0.35419,-0.3297,-0.33571,-0.31105,-0.26146,-0.26382,-0.20285,-0.25149,-0.27632,-0.11293,-0.20448,-0.26148,-0.29233,-0.30808,-0.31476,-0.29838,-0.31204,-0.34059,-0.27938,-0.28791,-0.29047,-0.29089,-0.27459,-0.25863,-0.27719,-0.27004,-0.22829,-0.23969,-0.25758,-0.24232,-0.26935,-0.34393,-0.34048,-0.32061,-0.33159,-0.33499,-0.34003,-0.29315,-0.24544,-0.22035,-0.31273,-0.3168,-0.32958,-0.33629
-0.91799,-0.95642,-0.52371,-0.50791,-0.24069,-0.36715,-0.39281,-0.40181,-0.41365,-0.41045,-0.40905,-0.30302,-0.19461,0.077969,0.16415,0.096401,0.17229,0.27971,0.39896,0.45949,0.50051,0.46455,0.38916,0.32891,0.30721,0.41211,0.41185,0.39624,0.37482,0.3604,0.3472,0.32697,0.32734,0.32085,0.26551,0.24341,0.22347,0.22554,0.229,0.22083,0.21086,0.20763,0.18643,0.11307,0.094281,0.086533,0.089355,0.086124,-0.033465,-0.099578,-0.10475,-0.10172,-0.097201,-0.12112,-0.12501,-0.13395,-0.14446,-0.17389,-0.19685,-0.17272,-0.13909,-0.14266,-0.13172,-0.11033,-0.10605,-0.12576,-0.11414,-0.12406,-0.1162,-0.085003,-0.083985,-0.076386,-0.083566,-0.079591,-0.066865,-0.038943,-0.022276,-0.019343,-0.037914,-0.037543,-0.043578,-0.042636,-0.038099,-0.027057,-0.02718,-0.016219,0.015691,0.031674,0.033705
0.25711,0.29768,0.33047,0.33424,0.15198,0.16007,0.15783,0.15127,0.15474,0.1575,0.14516,0.11581,0.13862,0.16855,0.35861,0.38147,0.36191,0.30756,0.25802,0.21248,0.19845,0.16744,0.036295,-0.024878,-0.012213,0.0023425,0.011956,0.0058449,0.011641,0.0084452,0.0072079,0.0071652,0.0063797,-0.0050465,-0.064209,-0.080695,-0.064057,-0.062587,-0.090752,-0.099095,-0.094452,-0.08907,-0.11611,-0.1298,-0.1341,-0.12944,-0.12446,-0.11712,-0.10917,-0.10846,-0.10864,-0.10568,-0.10251,-0.10194,-0.093924,-0.093104,-0.090188,-0.086621,-0.087406,-0.094732,-0.10141,-0.10483,-0.10587,-0.10399,-0.10273,-0.10863,-0.10667,-0.10426,-0.10092,-0.081571,-0.07763,-0.075936,-0.074545,-0.074311,-0.067692,-0.067546,-0.079286,-0.082207,-0.083116,-0.080055,-0.076988,-0.074545,-0.074791,-0.070814,-0.07345,-0.072489,-0.072174,-0.072814,-0.072481
0.31223,0.071901,-0.22725,-0.51575,-0.8242,-0.78579,-0.73822,-0.72206,-0.70759,-0.69347,-0.69127,-0.77262,-0.72835,-0.52069,-0.44856,-0.42182,-0.40255,-0.3407,-0.23863,-0.11006,-0.067935,-0.043697,0.040865,0.058224,0.030996,0.0052145,0.0064553,0.023435,0.026795,0.025776,0.044596,0.062147,0.063195,0.067775,0.1161,0.13311,0.13391,0.13304,0.14768,0.15825,0.169,0.16155,0.17599,0.20179,0.21063,0.21428,0.21763,0.20694,0.20321,0.20997,0.19784,0.19514,0.19435,0.19529,0.18522,0.19076,0.19862,0.20735,0.21688,0.19602,0.17687,0.1728,0.17158,0.15281,0.1422,0.14999,0.15386,0.15938,0.15454,0.13761,0.1414,0.15289,0.15422,0.1498,0.13934,0.13835,0.15762,0.15088,0.15084,0.15448,0.15481,0.15363,0.15379,0.15217,0.14228,0.14633,0.14448,0.14092,0.14123
0.70852,0.80225,0.6603,0.20404,-0.69736,-0.71054,-0.62142,-0.58682,-0.54628,-0.51507,-0.53077,-0.72195,-0.58538,-0.098101,0.23314,0.22087,0.20677,0.18298,0.18472,0.18516,0.16108,0.11735,0.064459,0.016786,0.0033841,-0.022327,-0.034689,-0.027831,-0.029767,-0.042575,-0.040939,-0.020252,-0.01753,-0.020901,-0.026571,-0.026824,-0.00015828,-0.0032833,-0.018397,-0.012289,0.0066263,0.005041,0.0027452,0.045172,0.043793,0.044873,0.04392,0.041233,0.045956,0.053265,0.031027,0.038318,0.048008,0.061577,0.07719,0.083668,0.093784,0.096153,0.09278,0.047408,0.0018774,-0.011248,-0.0060913,-0.010775,-0.014355,0.002796,0.017629,0.028347,0.039576,0.045045,0.050164,0.065473,0.066426,0.063106,0.059583,0.048157,0.060132,0.044434,0.035983,0.042756,0.044132,0.042764,0.040494,0.044822,0.046743,0.04488,0.0418,0.036037,0.033008
-1.2721,-1.5445,-1.4711,-0.37891,1.2911,1.425,1.2866,1.2257,1.1448,1.0752,1.091,1.4146,1.0701,-0.060374,-0.68822,-0.71499,-0.73402,-0.68549,-0.60703,-0.52139,-0.47293,-0.37272,-0.30447,-0.22167,-0.13581,-0.072016,-0.020232,-0.011755,0.012043,0.050252,0.059296,0.034545,0.030937,0.039297,0.041774,0.040953,0.017671,0.032716,0.053312,0.048661,0.0099846,-0.0037643,-0.017553,-0.09229,-0.089061,-0.087503,-0.08212,-0.077256,-0.05017,-0.030814,0.032974,0.024716,0.0054485,-0.017375,-0.044993,-0.058255,-0.07548,-0.066222,-0.059836,0.012639,0.083413,0.11067,0.092691,0.072752,0.057435,0.034903,-0.00598,-0.011674,-0.022725,-0.026106,-0.02836,-0.057287,-0.054119,-0.045805,-0.038283,-0.034248,-0.072303,-0.042239,-0.01584,-0.032125,-0.036691,-0.036718,-0.034775,-0.044504,-0.04474,-0.04437,-0.056679,-0.052339,-0.042878
