1.8278,1.5154,1.416,1.3273,1.3173,1.068,1.1217,1.1818,1.1715,1.1747,1.1611,1.1405,1.1468,1.1451,1.1788,1.6886,3.2382,2.534,0.47442,-0.31368,-0.51626,-0.64384,-0.69021,-0.69539,-0.69873,-0.66419,-0.64956,-0.29961,-0.18961,-0.19434,-0.25355,-0.16808,-0.15631,-0.23763,-0.29025,-0.27011,-0.27014,-0.27717,-0.29306,-0.30297,-0.34768,-0.35063,-0.29434,-0.28875,-0.32995,-0.37197,-0.34436,-0.34955,-0.3634,-0.36838,-0.36255,-0.33771,-0.36028,-0.36115,-0.35375,-0.39204,-0.44884,-0.3427,-0.25912,-0.26126,-0.2543,-0.24922,-0.25522,-0.27569,-0.2753,-0.30718,-0.32575,-0.32623,-0.29626,-0.33076,-0.31408,-0.33781,-0.35844,-0.39714,-0.40754,-0.41312,-0.45849,-0.45134,-0.43151,-0.45724,-0.45356,-0.45346,-0.46502,-0.52403,-0.51959,-0.49135,-0.50787,-0.52061,-0.50629,-0.50164
-1.2927,-2.0259,-1.8838,-2.0146,-1.2944,-0.60625,0.91088,1.6597,1.4627,1.528,1.465,1.5503,1.8655,1.7258,1.7532,1.1674,0.18889,-0.42692,-0.4532,-0.41028,-0.20361,-0.41031,-0.51156,-0.51078,-0.48162,-0.49829,-0.44522,-0.44538,-0.41936,-0.38381,-0.31593,-0.27185,-0.26173,-0.2472,-0.23923,-0.2528,-0.22908,-0.21473,-0.22686,-0.19476,-0.14972,-0.1597,-0.16218,-0.23056,-0.25986,-0.20193,-0.11739,-0.042617,-0.04551,0.020942,0.030887,0.017388,0.02488,0.020544,0.00014036,0.0071947,-0.020912,-0.058944,-0.02299,-0.023336,-0.046608,-0.010268,-0.0062139,0.021048,0.07383,0.084637,0.085657,0.099774,0.11846,0.10855,0.10822,0.12315,0.11608,0.12155,0.15735,0.15677,0.13712,0.15711,0.14703,0.12634,0.14977,0.15726,0.14526,0.15483,0.17599,0.11901,0.11955,0.14517,0.11494,0.10704
-0.83738,-1.1596,-1.6668,-1.7104,-0.94845,0.29958,1.5567,2.2064,2.6227,2.6864,2.7343,2.6314,2.6101,2.5768,2.3389,2.2369,2.32,1.7809,1.1307,0.28078,-0.41085,-0.43248,-0.38151,-0.34844,-0.30269,-0.30038,-0.26209,-0.26039,-0.29345,-0.29135,-0.30982,-0.31875,-0.3052,-0.30125,-0.29961,-0.28658,-0.27338,-0.26605,-0.22882,-0.17476,-0.11769,-0.09456,-0.080816,-0.012564,-0.050231,-0.25792,-0.30112,-0.33941,-0.33776,-0.33213,-0.32102,-0.31341,-0.31645,-0.33206,-0.33988,-0.34728,-0.35195,-0.34034,-0.35211,-0.39677,-0.44863,-0.44882,-0.45363,-0.4743,-0.49598,-0.49812,-0.47781,-0.4596,-0.45608,-0.43929,-0.41665,-0.41596,-0.41323,-0.39522,-0.39812,-0.40413,-0.39526,-0.40405,-0.39174,-0.38707,-0.40595,-0.41105,-0.39719,-0.39287,-0.38186,-0.36145,-0.33418,-0.32684,-0.31264,-0.3089
0.54394,0.57316,0.43421,0.3945,0.14605,-0.59667,-0.57396,-0.5714,-0.38335,-0.26097,-0.16189,-0.12519,-0.084424,-0.18516,-0.39879,-0.48687,-0.54085,-0.66414,-0.49342,-0.3294,-0.246,-0.090714,-0.056752,-0.093687,-0.12843,-0.1084,-0.11663,-0.10461,-0.037148,-0.025144,-0.0032255,0.028359,0.036874,0.050625,0.057778,0.068829,0.075018,0.092587,0.10276,0.098965,0.1021,0.065862,0.021194,-0.017553,0.0047714,0.017572,0.035668,0.089378,-0.0013326,-0.0015835,0.010998,0.0038289,0.020232,0.10974,0.10622,0.090395,0.10035,0.078307,0.067205,0.059519,0.052555,0.050381,0.062276,0.094425,0.10667,0.11927,0.12806,0.11899,0.12321,0.13394,0.12873,0.12779,0.14009,0.15283,0.16374,0.17679,0.16794,0.15396,0.15984,0.1641,0.14943,0.15849,0.17301,0.14647,0.11597,0.08786,0.00025986,-0.043743,-0.054607,-0.058024
-1.1889,-1.3938,-1.3599,-1.246,-1.2109,-1.1547,-1.2979,-1.1739,-1.1257,-1.0616,-1.1646,-1.222,-1.2307,-1.1765,-0.99947,-0.6091,-0.077855,0.23472,0.31894,0.39651,0.40316,0.37115,0.37588,0.3988,0.42692,0.421,0.36392,0.29752,0.24533,0.24054,0.29794,0.29578,0.28795,0.28561,0.2805,0.27365,0.27145,0.27136,0.26794,0.24561,0.167,0.18096,0.18787,0.17419,0.16729,0.25791,0.2392,0.24301,0.23021,0.21956,0.21768,0.21923,0.2217,0.21952,0.21588,0.21677,0.2203,0.22141,0.22022,0.23058,0.24882,0.24719,0.24876,0.24378,0.23689,0.23473,0.23874,0.23633,0.23845,0.23803,0.23824,0.23845,0.23148,0.22854,0.23416,0.24195,0.23788,0.249,0.27354,0.27304,0.27514,0.24971,0.18224,0.18836,0.20995,0.22651,0.23114,0.24046,0.24472,0.24467
-0.39928,-0.15276,-0.053028,-0.085726,-0.32202,-0.072652,0.23625,0.63525,0.63172,0.6307,0.52544,0.46219,0.38081,0.30759,0.24889,-0.11294,0.11762,0.27527,0.039041,0.17448,0.20953,0.19516,0.11652,0.11174,0.10246,0.099338,0.0145,-0.045565,-0.055411,-0.06891,-0.058413,-0.04539,-0.04793,-0.055736,-0.051512,-0.052715,-0.056241,-0.058625,-0.086607,-0.12104,-0.15838,-0.19481,-0.21205,-0.26806,-0.25844,-0.093609,-0.055436,-0.10864,-0.11576,-0.11379,-0.11797,-0.11752,-0.11479,-0.10762,-0.1053,-0.10142,-0.093067,-0.084218,-0.078707,0.0024248,0.1097,0.10584,0.10627,0.097369,0.090025,0.080386,0.058347,0.034357,0.024052,0.0031548,-0.020403,-0.030426,-0.043186,-0.076463,-0.082767,-0.099438,-0.11493,-0.11211,-0.1063,-0.11131,-0.10358,-0.1018,-0.10935,-0.11013,-0.10785,-0.092341,-0.086363,-0.073936,-0.070843,-0.070797
0.049541,0.024183,0.77196,0.84103,0.73439,-0.36885,-0.64901,-0.84506,-1.0888,-1.0841,-1.1876,-1.0698,-1.0127,-0.96102,-0.76228,-0.76004,-0.49751,-0.018049,0.14167,0.1607,0.38666,0.20974,0.17825,0.20461,0.22576,0.17525,0.15899,0.12976,0.098336,0.095397,0.11939,0.11068,0.10138,0.093362,0.091304,0.073857,0.066474,0.052642,0.022037,0.00069031,-0.039384,0.026175,0.077435,0.066901,0.041216,0.055071,0.066488,0.19363,0.15134,0.16242,0.14908,0.13537,0.13896,0.13955,0.12135,0.13202,0.11895,0.098052,0.12175,0.11672,0.084378,0.096356,0.088552,0.079892,0.093709,0.09141,0.084536,0.09077,0.094814,0.088398,0.087584,0.095749,0.08826,0.08255,0.096557,0.091927,0.086089,0.10518,0.11663,0.11581,0.13287,0.12097,0.079563,0.090558,0.10271,0.07467,0.10583,0.12775,0.11172,0.10789
0.14035,1.0773,0.95985,0.96384,1.0111,1.1518,1.1605,1.1524,1.1446,1.141,1.1451,1.1472,1.1533,1.1598,1.1922,1.0033,0.33056,0.39827,0.34296,0.088009,-0.011513,-0.074365,-0.1243,-0.13246,-0.15561,-0.16987,-0.17441,-0.17482,-0.20351,-0.20913,-0.21315,-0.21451,-0.22999,-0.23431,-0.22201,-0.22666,-0.20832,-0.21585,-0.22112,-0.2233,-0.20875,-0.20386,-0.20708,-0.21331,-0.20926,-0.21753,-0.22539,-0.25195,-0.27021,-0.29592,-0.29903,-0.29129,-0.28822,-0.30037,-0.29369,-0.29328,-0.30045,-0.30143,-0.29728,-0.2995,-0.30989,-0.30531,-0.30134,-0.29798,-0.29338,-0.29212,-0.2896,-0.29134,-0.28923,-0.29033,-0.29245,-0.28819,-0.28705,-0.28519,-0.2846,-0.27023,-0.27003,-0.27025,-0.29961,-0.30164,-0.31074,-0.3134,-0.313,-0.3093,-0.30793,-0.30891,-0.32518,-0.32355,-0.31753,-0.31706
3.0043,3.9015,4.4425,4.4413,4.2001,-1.9301,-1.9236,-1.9249,-1.9325,-1.9319,-1.9327,-1.9271,-1.9237,-1.9243,-1.9245,-1.7931,-1.0085,-0.090921,0.066139,0.03099,0.031826,0.024606,0.024337,0.02568,0.026436,0.025611,0.025987,0.019471,0.015309,0.015032,0.015797,0.01955,0.023465,0.01645,0.024442,0.027748,0.028884,0.027623,0.025509,0.021817,0.010714,0.0041295,0.0072864,0.0071098,0.024803,0.022557,0.024354,0.030632,0.025331,0.025833,0.026081,0.025649,0.022854,0.025972,0.027193,0.029867,0.029823,0.030731,0.033106,0.039383,0.032329,0.035761,0.038056,0.04137,0.045469,0.046218,0.045652,0.045582,0.045895,0.045121,0.043263,0.041308,0.042198,0.040302,0.038385,0.036143,0.039137,0.037382,0.041024,0.044124,0.035423,0.031839,0.032563,0.034619,0.029479,0.027647,0.031615,0.033463,0.030422,0.030296
0.95018,0.26373,0.15818,0.14882,0.14856,1.1154,1.0294,0.97532,0.94078,0.93924,0.9424,0.94977,0.97202,0.97512,0.99919,1.6448,2.0979,-0.099086,-0.4707,-0.33993,-0.26234,-0.22358,-0.2019,-0.19521,-0.19241,-0.19465,-0.21353,-0.28752,-0.31891,-0.31405,-0.30279,-0.29863,-0.30132,-0.29675,-0.30744,-0.30966,-0.30275,-0.29876,-0.28618,-0.27928,-0.27287,-0.26852,-0.26581,-0.26031,-0.25772,-0.24074,-0.22719,-0.21431,-0.2107,-0.20918,-0.20441,-0.19842,-0.19335,-0.18769,-0.18321,-0.18322,-0.18114,-0.17298,-0.17344,-0.1781,-0.17486,-0.17443,-0.17085,-0.17366,-0.17357,-0.17273,-0.16992,-0.168,-0.16796,-0.16597,-0.16242,-0.16365,-0.16191,-0.15898,-0.15721,-0.15808,-0.15663,-0.15392,-0.12288,-0.13343,-0.13614,-0.13712,-0.13857,-0.1403,-0.13617,-0.14061,-0.14846,-0.14982,-0.15087,-0.15103
0.33489,1.8331,1.9987,2.005,1.993,2.3975,2.3284,2.3091,2.2915,2.2922,2.2868,2.2882,2.2924,2.2949,2.3017,0.59778,-2.4973,-1.1522,-0.54559,-0.39466,-0.37358,-0.33852,-0.31891,-0.3025,-0.29727,-0.305,-0.34432,-0.48488,-0.56303,-0.56285,-0.54945,-0.53967,-0.53503,-0.5371,-0.54339,-0.54353,-0.53395,-0.53306,-0.51704,-0.51424,-0.5212,-0.52005,-0.50818,-0.4771,-0.45001,-0.43361,-0.40452,-0.39796,-0.40184,-0.40596,-0.39995,-0.38821,-0.38342,-0.37664,-0.36713,-0.36448,-0.36044,-0.35221,-0.36038,-0.35233,-0.34116,-0.33973,-0.33141,-0.33226,-0.33424,-0.33656,-0.32951,-0.32875,-0.332,-0.32986,-0.32762,-0.33614,-0.33756,-0.33769,-0.34058,-0.34082,-0.34085,-0.34142,-0.27612,-0.2856,-0.30751,-0.31543,-0.31631,-0.31624,-0.31574,-0.31597,-0.32562,-0.32671,-0.32692,-0.32619
0.73009,-0.28622,-0.33031,-0.33104,-0.34643,-0.20214,-0.25119,-0.30331,-0.32991,-0.33693,-0.33029,-0.31701,-0.31124,-0.31033,-0.29402,0.079532,-0.45596,-0.51652,-0.34562,-0.21892,-0.085543,-0.12893,-0.15608,-0.19216,-0.19761,-0.17413,-0.090133,0.21635,0.39856,0.40332,0.37982,0.35689,0.34321,0.34206,0.34905,0.34828,0.31344,0.31666,0.28671,0.27227,0.26112,0.24766,0.22356,0.17851,0.14357,0.12959,0.093683,0.10096,0.12401,0.14578,0.13354,0.10623,0.088804,0.079184,0.060981,0.053523,0.040442,0.017238,0.019512,0.017011,0.010134,0.0057813,-0.013134,-0.0095498,-0.0051475,-0.0015621,-0.016802,-0.016167,-0.011644,-0.015002,-0.020027,-0.0086738,-0.0050445,-0.0018856,0.00050405,-0.00012644,0.0017629,0.0045067,-0.11602,-0.094615,-0.044362,-0.028941,-0.028127,-0.027142,-0.034317,-0.034865,-0.011497,-0.011272,-0.01241,-0.013534
