0.038379,-0.16925,-0.22856,-0.14475,-0.12855,-0.15357,-0.17602,-0.16772,-0.1726,-0.17563,-0.19424,-0.23317,-0.27776,-0.29886,-0.2723,-0.17961,0.07683,0.13747,0.15992,0.20832,0.20651,0.15296,0.13627,0.094967,0.079507,0.044873,0.074172,0.064182,0.071105,0.080284,0.024128,0.012169,0.074114,0.022624,-0.015494,0.011509,0.063684,0.02509,-0.032233,-0.023507,0.028357,-0.032224,-0.027545,-0.019328,0.1783,0.11435,0.052108,0.095982,0.143,0.035679,0.025604,0.023822,0.083012,-0.0039845,-0.0025993,0.075559,0.058749,-0.0101,0.0073309,0.080026,0.044497,-0.011786,0.016664,0.083182,0.052242,-0.0057006,0.048571,0.057706,-0.0041971,-0.0025378
0.20264,0.20386,-0.47018,-0.69359,-0.91855,-1.0497,-1.1637,-1.1485,-0.9663,-0.80827,-0.80325,-0.94634,-0.85113,-0.91049,-0.93779,-1.0454,-1.5059,-1.2366,-0.65735,-0.24599,0.0074462,0.069049,0.26278,0.10579,-0.15542,-0.17099,0.33347,0.32463,0.34621,0.33526,0.38086,0.37616,0.28412,0.21434,0.39448,0.39099,0.33208,0.36353,0.37186,0.38452,0.36306,0.41997,0.38973,0.40871,0.36874,0.42599,0.40883,0.38457,0.34634,0.41008,0.40907,0.40851,0.37292,0.4258,0.40913,0.18569,0.20274,0.42636,0.40826,0.34902,0.38135,0.41983,0.39628,0.35111,0.2725,0.41699,0.38166,0.016901,0.42451,0.41671
-0.092331,0.14737,0.58012,0.98174,1.1841,1.4725,1.4625,1.3663,1.4552,1.9443,1.7847,1.8301,1.6265,1.6887,1.7037,1.897,2.6217,2.1976,1.7439,0.72138,-0.084066,-0.449,-0.58262,-0.51161,-0.47703,-0.49687,-0.55068,-0.5417,-0.5406,-0.55442,-0.59044,-0.59618,-0.52984,-0.57009,-0.62767,-0.61067,-0.55443,-0.61402,-0.646,-0.60935,-0.56566,-0.59315,-0.57154,-0.57562,-0.52711,-0.61947,-0.62121,-0.59043,-0.54397,-0.6267,-0.60963,-0.58382,-0.53551,-0.5925,-0.60155,-0.51377,-0.54905,-0.63974,-0.62735,-0.55644,-0.60067,-0.6387,-0.5924,-0.53729,-0.55454,-0.61651,-0.56808,-0.54003,-0.64346,-0.64367
-0.14297,-0.30116,0.55978,1.3971,1.6655,1.5119,0.88919,0.48325,0.60185,-0.24856,-1.4025,-1.8586,-1.839,-1.6774,-1.565,-1.4711,-1.5249,-1.6636,-0.93003,-0.42535,-0.26094,0.35206,0.39575,0.22715,0.065157,0.082436,0.12613,0.13653,0.13573,0.15071,0.18273,0.17861,0.13324,0.1471,0.17785,0.14546,0.11722,0.14692,0.18177,0.17526,0.15332,0.20289,0.20681,0.18882,0.12078,0.17118,0.16896,0.1421,0.12468,0.1786,0.19572,0.17844,0.15587,0.18599,0.19755,0.12154,0.12585,0.17774,0.16354,0.13053,0.15801,0.1995,0.18382,0.15371,0.1606,0.19822,0.15769,0.11089,0.16434,0.16711
-0.17418,-0.77135,-1.1152,-1.0896,-1.0642,-1.0334,-1.16,-1.2244,-1.3607,-1.4141,-1.3178,-1.3974,-1.3629,-1.227,-1.2224,-1.049,-0.70185,-0.24764,-0.019419,0.33009,0.56717,0.47599,0.33703,0.32897,0.33734,0.33294,0.32231,0.31002,0.30514,0.34959,0.36807,0.38841,0.37949,0.38747,0.39161,0.38695,0.37826,0.39105,0.39617,0.39858,0.39292,0.32313,0.29879,0.32723,0.39079,0.40078,0.39686,0.38746,0.37954,0.3897,0.38675,0.38138,0.37446,0.38102,0.3775,0.36338,0.36681,0.37761,0.37278,0.36154,0.36796,0.37359,0.36682,0.35842,0.365,0.37124,0.36375,0.35476,0.3689,0.36909
-0.11235,0.13307,0.49313,0.91513,1.2366,1.2774,1.0534,0.58269,0.63399,0.66082,0.3407,-0.069968,-0.012511,-0.00083242,0.030781,0.13672,0.41384,0.79113,0.85307,0.9025,0.55101,-0.019643,-0.11144,-0.17947,-0.21605,-0.20796,-0.20258,-0.21423,-0.22347,-0.2219,-0.20387,-0.20189,-0.2546,-0.21896,-0.18627,-0.20054,-0.24448,-0.20241,-0.18189,-0.218,-0.25667,-0.24271,-0.25909,-0.25324,-0.2826,-0.20839,-0.20786,-0.23374,-0.27125,-0.21024,-0.22633,-0.24871,-0.28641,-0.24147,-0.22992,-0.28281,-0.25237,-0.19024,-0.19984,-0.25571,-0.22325,-0.19688,-0.23413,-0.27669,-0.2561,-0.21129,-0.24738,-0.24332,-0.18602,-0.18599
0.17699,0.13417,-0.33813,-0.45921,-0.61491,-0.71556,-0.76101,-0.55124,-0.59651,-0.58561,-0.34235,-0.33531,-0.29155,-0.35615,-0.43643,-0.5509,-0.73744,-0.54453,-0.55497,-0.22277,-0.0103,-0.015093,-0.037212,-0.024154,0.032855,0.023627,0.15812,0.14476,0.15963,0.16557,0.17219,0.17944,0.18248,0.16146,0.19852,0.21808,0.21458,0.21232,0.19414,0.20203,0.21094,0.19369,0.16829,0.19135,0.23807,0.23044,0.22063,0.22436,0.22383,0.2198,0.20589,0.21419,0.21795,0.21869,0.19992,0.16831,0.17448,0.21812,0.21728,0.21349,0.21458,0.20505,0.20011,0.20287,0.17969,0.20006,0.2088,0.12049,0.22744,0.22155
0.2739,-0.71704,-1.3811,-1.55,-1.5917,-1.5919,-1.5564,-1.5308,-1.5354,-1.4975,-1.4473,-1.4071,-1.4059,-1.4123,-1.4146,-1.035,0.21564,0.3546,0.34418,0.33713,0.35986,0.36783,0.37575,0.38371,0.38617,0.38611,0.38759,0.38824,0.38829,0.38684,0.38891,0.38893,0.38841,0.3877,0.39028,0.39304,0.38946,0.39373,0.38897,0.39056,0.39643,0.39534,0.3951,0.39701,0.39175,0.39223,0.39097,0.39603,0.39387,0.39156,0.38836,0.39125,0.39,0.39134,0.39381,0.39688,0.39656,0.39682,0.3972,0.39669,0.3954,0.39325,0.39575,0.39568,0.39572,0.39605,0.39705,0.39605,0.39716,0.39687
0.10771,-0.27848,-0.57556,-0.64836,-0.68425,-0.68837,-0.69854,-0.69365,-0.68545,-0.68527,-0.70176,-0.70756,-0.7082,-0.71106,-0.70086,-0.52064,0.079241,0.17697,0.17495,0.17678,0.17335,0.17376,0.17551,0.17523,0.17432,0.17326,0.17934,0.17895,0.17905,0.17801,0.17913,0.18036,0.17971,0.17898,0.18143,0.1815,0.18095,0.18038,0.18086,0.18002,0.17929,0.18069,0.18086,0.18136,0.18317,0.18399,0.18247,0.18151,0.18101,0.18096,0.18144,0.18089,0.18029,0.18055,0.18069,0.17757,0.17763,0.18021,0.17984,0.17905,0.1789,0.17949,0.17934,0.17883,0.17776,0.17999,0.17976,0.17687,0.18204,0.18179
0.65716,-0.89991,-1.9241,-2.0398,-1.9294,-1.9597,-1.919,-1.8716,-1.9006,-1.9532,-1.8426,-1.8037,-1.7921,-1.7978,-1.8547,-1.4555,0.1326,0.056665,0.13579,0.25388,0.38943,0.48938,0.51769,0.50722,0.49183,0.49281,0.51526,0.51547,0.51693,0.52031,0.52115,0.52242,0.52025,0.51543,0.52117,0.52003,0.52088,0.52066,0.52232,0.5214,0.51987,0.51788,0.51677,0.51646,0.51742,0.51668,0.51845,0.51768,0.51862,0.52058,0.52219,0.52199,0.52296,0.52261,0.52041,0.51145,0.51117,0.51829,0.51805,0.5186,0.51975,0.521,0.52006,0.52017,0.51527,0.51896,0.51821,0.50493,0.51946,0.5197
-1.2124,0.694,3.1956,3.831,3.7652,3.7464,3.7319,3.7381,3.7376,3.6956,3.6773,3.6655,3.6786,3.6845,3.7077,2.97,-0.83737,-1.1192,-1.074,-0.99835,-0.93676,-0.90995,-0.90665,-0.92136,-0.92035,-0.91868,-0.91168,-0.91387,-0.91452,-0.90919,-0.92537,-0.92842,-0.91123,-0.92437,-0.9349,-0.92967,-0.91103,-0.92309,-0.93457,-0.93427,-0.92305,-0.94093,-0.94112,-0.9424,-0.91502,-0.9365,-0.93563,-0.92774,-0.91174,-0.93286,-0.93521,-0.93248,-0.91588,-0.93397,-0.93701,-0.91612,-0.91997,-0.93755,-0.93331,-0.9137,-0.92178,-0.93621,-0.93108,-0.91293,-0.92119,-0.93701,-0.92318,-0.92074,-0.93604,-0.93544
-0.34488,2.3397,2.8412,2.5902,2.527,2.5118,2.5246,2.5449,2.551,2.5451,2.5499,2.5666,2.5777,2.5674,2.5735,1.5811,-0.74206,-0.82295,-0.81451,-0.78742,-0.75355,-0.71831,-0.69911,-0.69066,-0.69929,-0.69878,-0.69493,-0.69305,-0.69163,-0.6959,-0.67364,-0.67022,-0.69626,-0.67916,-0.65984,-0.66741,-0.69453,-0.6743,-0.65929,-0.66265,-0.67799,-0.65375,-0.65515,-0.65416,-0.69395,-0.66138,-0.66137,-0.67188,-0.69446,-0.66235,-0.66151,-0.66592,-0.68879,-0.66246,-0.65852,-0.69222,-0.68482,-0.65461,-0.66072,-0.6895,-0.67578,-0.65587,-0.66559,-0.691,-0.68118,-0.65643,-0.67687,-0.68699,-0.65578,-0.65633
