-0.76893,-0.83018,-0.98744,-1.0115,-1.0518,-1.0379,-1.2285,-1.4294,-1.4414,-1.4094,-1.3868,-1.4155,-1.4073,-1.4067,-1.5218,-1.5243,-1.5541,-1.514,-1.4532,-1.4791,-0.90766,0.27384,0.60479,0.45552,0.20282,0.39712,0.55842,0.61637,0.62299,0.53803,0.49325,0.51882,0.54409,0.50188,0.49493,0.51278,0.52635,0.48586,0.49061,0.49133,0.50986,0.52244,0.48567,0.43225,0.42395,0.43038,0.42763,0.41725,0.41113,0.38778,0.35779,0.37883,0.33179,0.35441,0.39112,0.35877,0.35348,0.38351,0.35312,0.34913,0.36903,0.34396,0.3258,0.33266,0.30377,0.36413,0.35934,0.37266,0.39517,0.38925,0.3827,0.38042,0.37746,0.37606,0.37319,0.37012,0.36163,0.36372,0.3667,0.36363,0.35324,0.33943,0.34715,0.35461,0.35625,0.35467
0.22949,-0.17678,-0.36547,-0.3123,-0.33662,-0.14964,-0.2579,-0.41206,-0.26048,-0.14362,-0.10163,-0.089201,-0.11149,-0.12771,-0.17316,-0.25603,-0.29965,-0.29322,-0.29796,-0.16171,0.21189,-0.067289,0.30439,0.073815,0.019616,0.26694,0.14425,0.054103,0.048676,0.10554,0.13139,0.17718,0.17845,0.19248,0.21785,0.18548,0.15127,0.12838,0.13764,0.13517,0.10906,0.055575,0.03407,0.018434,-0.012444,-0.041476,-0.048459,-0.024948,0.011918,-0.0026576,-0.0098247,-0.0036771,0.0029998,0.026891,0.0097875,-0.0068436,-0.0052082,0.0071146,-0.01058,-0.025027,-0.037323,-0.022125,-0.019743,-0.044954,-0.030723,-0.055071,-0.029114,-0.0015364,-0.0061576,-0.0098812,0.0035039,0.036433,0.044997,0.045508,0.050204,0.079625,0.10483,0.10654,0.088664,0.096967,0.11334,0.1523,0.15889,0.13597,0.12243,0.13163
-1.0668,-1.1693,-1.0319,-1.1355,-1.0542,-1.1639,-1.1351,-0.92999,-1.0958,-0.79372,-0.69084,-0.70631,-0.72849,-0.74518,-0.73336,-0.66917,-0.64454,-0.93716,-0.95123,-0.85099,-0.479,-0.042983,0.33333,0.29316,0.31958,0.14179,0.10231,0.11267,0.14104,0.14122,0.14542,0.084475,0.071255,0.080141,0.097321,0.23437,0.27247,0.28684,0.25627,0.26746,0.28493,0.2976,0.29781,0.30157,0.30726,0.32925,0.35486,0.3653,0.37029,0.37138,0.37592,0.36088,0.36518,0.37132,0.38846,0.3881,0.38235,0.36545,0.35462,0.35338,0.36827,0.36842,0.37043,0.38061,0.35367,0.38043,0.37317,0.35856,0.35991,0.34397,0.33248,0.31663,0.31221,0.30858,0.32086,0.31026,0.29547,0.28318,0.2719,0.2837,0.28971,0.28203,0.28361,0.28116,0.27896,0.28016
0.29387,0.94663,0.91128,1.0488,1.1307,0.71409,-0.43514,-1.2951,-1.1742,-1.0968,-1.5649,-1.5993,-1.5649,-1.5335,-1.4191,-1.4425,-1.4424,-1.3331,-1.2118,-0.86385,-0.46994,-0.21269,0.11313,0.13565,0.28794,0.32664,0.25526,0.21257,0.18843,0.18552,0.21674,0.19376,0.18193,0.15041,0.10373,0.12875,0.1304,0.10446,0.086998,0.080335,0.082946,0.079137,0.064251,0.064706,0.093699,0.11932,0.1391,0.14342,0.15013,0.16699,0.1864,0.1743,0.18214,0.19339,0.2151,0.21922,0.20938,0.20719,0.21476,0.21311,0.21771,0.20796,0.19892,0.19726,0.21203,0.20243,0.20841,0.22216,0.24063,0.24888,0.2577,0.2616,0.28806,0.31072,0.3261,0.32158,0.31759,0.32394,0.34182,0.35024,0.35659,0.35774,0.36062,0.36156,0.36168,0.35872
0.074872,0.36516,0.3921,0.37893,0.29998,0.1546,0.20859,0.26929,0.24548,0.13963,0.12344,0.097334,0.091035,0.097845,0.11386,0.14437,0.18621,0.26534,0.26468,0.11858,-0.084497,-0.38942,-0.32016,-0.24348,-0.18686,-0.064132,0.028683,0.049719,0.031607,0.003431,-0.014524,0.009293,0.019426,0.017392,0.026237,0.0040633,-0.08041,-0.069857,-0.058961,-0.057178,-0.055192,-0.054023,-0.047728,-0.047855,-0.054022,-0.067984,-0.079509,-0.082188,-0.083623,-0.088315,-0.094293,-0.017121,-0.0023792,-0.00085543,-0.0052656,-0.0076669,-0.0090867,-0.010589,-0.017933,-0.026885,-0.034956,-0.036878,-0.036333,-0.03642,-0.038802,-0.050665,-0.05692,-0.055549,-0.061771,-0.066287,-0.063096,-0.062051,-0.067227,-0.074875,-0.082689,-0.086387,-0.084276,-0.083649,-0.085488,-0.092496,-0.092968,-0.090266,-0.090794,-0.088138,-0.089722,-0.090489
-0.2784,-0.42922,-0.65996,-0.62443,-0.75195,-0.64966,-0.61507,-0.87671,-0.73081,-0.94497,-1.0238,-1.0203,-1.0418,-1.0477,-1.0503,-1.0845,-1.061,-0.84328,-0.74971,-0.71559,-0.18601,0.60618,0.79356,0.84206,0.67299,0.58683,0.47378,0.43897,0.39158,0.33573,0.28854,0.35454,0.40012,0.3975,0.40547,0.1985,0.20719,0.25055,0.32077,0.30932,0.29266,0.27798,0.26784,0.25916,0.24769,0.21262,0.18094,0.17198,0.17302,0.1836,0.1838,0.19458,0.18575,0.17622,0.16365,0.16579,0.17368,0.18399,0.18685,0.17657,0.15492,0.14883,0.14622,0.14268,0.15939,0.13382,0.13546,0.14187,0.14083,0.1523,0.1604,0.1714,0.16998,0.16698,0.15087,0.15644,0.16799,0.17514,0.18166,0.16462,0.15342,0.14923,0.1488,0.15614,0.16085,0.16237
-0.25103,-0.26379,-0.15967,-0.16587,-0.25118,-0.18143,-0.0059476,0.2027,0.11243,0.038233,0.1834,0.19411,0.22258,0.24474,0.27736,0.28788,0.28782,0.3019,0.23193,0.24751,0.47709,0.6032,0.50569,0.22939,-0.078178,-0.050013,0.02225,0.050171,0.058402,0.064451,0.024643,0.11297,0.095049,0.10138,0.11628,0.089683,0.030918,0.013892,0.021125,0.021819,0.016276,-0.0018218,0.0025092,0.0011047,-0.024282,-0.047094,-0.060376,-0.053409,-0.04583,-0.071278,-0.092278,-0.070962,-0.07294,-0.069035,-0.086948,-0.098455,-0.098873,-0.092708,-0.10579,-0.11685,-0.12367,-0.10576,-0.098895,-0.1113,-0.1191,-0.12416,-0.10788,-0.087321,-0.085235,-0.084159,-0.082785,-0.06972,-0.087389,-0.10675,-0.11648,-0.10278,-0.09488,-0.10316,-0.12779,-0.1328,-0.13044,-0.11679,-0.1192,-0.13715,-0.15023,-0.14905
1.0232,1.2968,1.2797,1.2537,1.2565,1.2965,1.3913,1.4428,1.4532,1.4658,1.4803,1.4924,1.4974,1.5068,1.5096,1.5075,1.514,1.5153,1.5454,1.3112,0.77875,0.65586,0.38015,0.083358,-0.35272,-0.62347,-0.66999,-0.65363,-0.62895,-0.58004,-0.54478,-0.53257,-0.5145,-0.50066,-0.4914,-0.49419,-0.49836,-0.4925,-0.47491,-0.46341,-0.47338,-0.45128,-0.45553,-0.46832,-0.47255,-0.47111,-0.47595,-0.48334,-0.49189,-0.49374,-0.4976,-0.49814,-0.50355,-0.50137,-0.5026,-0.50288,-0.49977,-0.49312,-0.47298,-0.44571,-0.44881,-0.44782,-0.44858,-0.44252,-0.43696,-0.43326,-0.43444,-0.45124,-0.47618,-0.47258,-0.47416,-0.47247,-0.46791,-0.4613,-0.45913,-0.44971,-0.44486,-0.44742,-0.44985,-0.45183,-0.46496,-0.45523,-0.44793,-0.44279,-0.44461,-0.43993
-1.7932,-1.8873,-1.8896,-1.8876,-1.884,-1.7111,-1.7503,-1.0353,-1.4376,-1.5638,-1.3684,-1.4634,-1.3936,-1.2714,-1.289,-1.3115,-1.4397,-1.6753,-1.7849,-1.655,-0.94619,0.10167,0.47313,0.54642,0.52882,0.52809,0.51518,0.52224,0.52565,0.53149,0.53038,0.53529,0.53527,0.53353,0.53322,0.53408,0.53233,0.53108,0.53151,0.52683,0.52666,0.52526,0.51321,0.50785,0.50683,0.50723,0.50851,0.50953,0.50988,0.51413,0.51591,0.50301,0.4951,0.4904,0.49238,0.49108,0.49007,0.49045,0.49219,0.49002,0.48795,0.48972,0.48891,0.48845,0.48471,0.48297,0.48639,0.48696,0.49235,0.49398,0.49242,0.49332,0.49166,0.4921,0.49401,0.49668,0.49605,0.4956,0.49372,0.49265,0.49038,0.4882,0.49083,0.49162,0.49005,0.49052
2.308,1.9544,1.9215,1.9375,1.9357,1.8722,1.8369,1.706,1.7791,1.8157,1.794,1.8295,1.8341,1.8181,1.8223,1.8228,1.8549,1.9133,1.9941,2.4903,2.9987,0.79921,-0.62327,-1.0184,-0.88519,-0.75866,-0.68485,-0.66325,-0.66144,-0.66358,-0.6633,-0.67145,-0.68322,-0.69128,-0.69302,-0.67334,-0.67515,-0.67903,-0.68774,-0.68938,-0.68627,-0.69128,-0.68466,-0.67755,-0.67098,-0.66677,-0.66202,-0.65701,-0.65226,-0.65145,-0.64708,-0.63006,-0.62099,-0.61644,-0.61313,-0.61376,-0.61529,-0.61937,-0.62277,-0.62995,-0.62824,-0.62756,-0.62551,-0.62794,-0.6389,-0.64481,-0.64538,-0.63939,-0.63471,-0.6353,-0.63336,-0.63044,-0.62937,-0.62952,-0.62727,-0.6314,-0.63027,-0.62861,-0.62662,-0.62479,-0.61681,-0.61589,-0.61925,-0.61784,-0.61747,-0.61712
1.0311,2.4166,2.5039,2.5126,2.5099,2.4828,2.4568,2.3649,2.3923,2.3419,2.2661,2.1951,2.1346,2.0656,2.0016,1.9963,1.9366,1.9207,1.6263,-0.075747,-2.394,-1.834,-0.99936,-0.76829,-0.73206,-0.69634,-0.64159,-0.6034,-0.60192,-0.60492,-0.60954,-0.60696,-0.60985,-0.62306,-0.62374,-0.61219,-0.60497,-0.59623,-0.59276,-0.59603,-0.58375,-0.58465,-0.58632,-0.58145,-0.57164,-0.56606,-0.56207,-0.55731,-0.55328,-0.54198,-0.53545,-0.52759,-0.52444,-0.52379,-0.51485,-0.51521,-0.51694,-0.52252,-0.51933,-0.53119,-0.53224,-0.52957,-0.52647,-0.52949,-0.56476,-0.57204,-0.57297,-0.56418,-0.55034,-0.55152,-0.54709,-0.54168,-0.54592,-0.54886,-0.54516,-0.55012,-0.54996,-0.54808,-0.54637,-0.54734,-0.54076,-0.54536,-0.54572,-0.53896,-0.53792,-0.5361
0.95466,0.33511,0.30781,0.30689,0.3071,0.32405,0.34062,0.31888,0.34834,0.36459,0.36751,0.40338,0.42425,0.45246,0.48124,0.47603,0.50081,0.5323,0.64454,1.1539,0.43246,-0.057634,-0.12144,0.034607,0.15393,0.17773,0.086012,-0.00090931,-0.018282,-0.026441,-0.025371,-0.028344,-0.028508,-0.006705,-0.011264,-0.041496,-0.058936,-0.07944,-0.087229,-0.085829,-0.10181,-0.10894,-0.10984,-0.11455,-0.13135,-0.14427,-0.15507,-0.16625,-0.17262,-0.18965,-0.20238,-0.22974,-0.23703,-0.24692,-0.26897,-0.26699,-0.26478,-0.2546,-0.26114,-0.24748,-0.24777,-0.25242,-0.25876,-0.25592,-0.19124,-0.17697,-0.17538,-0.18667,-0.20095,-0.20052,-0.20893,-0.21902,-0.21314,-0.21007,-0.22067,-0.21336,-0.21621,-0.21585,-0.21537,-0.21392,-0.22461,-0.22262,-0.22177,-0.23623,-0.23617,-0.24251
