0.81041,1.1241,1.334,0.86822,0.86398,1.2069,1.2672,1.1009,1.1984,1.2801,1.2824,1.1148,1.1556,1.2314,1.1083,0.88785,0.50258,0.15602,-0.05405,-0.21426,-0.25781,-0.23649,-0.084677,-0.13215,-0.10714,-0.08226,-0.074979,-0.10011,-0.16941,-0.18003,-0.16927,-0.16218,-0.15296,-0.16708,-0.25519,-0.2806,-0.28848,-0.29433,-0.32179,-0.3217,-0.32147,-0.29139,-0.25585,-0.25355,-0.25734,-0.26663,-0.28321,-0.28626,-0.24704,-0.19237,-0.15457,-0.18944,-0.18884,-0.14995,-0.14773,-0.14832,-0.1528,-0.20137,-0.21281,-0.22158,-0.31411,-0.37072,-0.36616,-0.3669,-0.36463,-0.35923,-0.35726,-0.36718,-0.38721,-0.37981,-0.37955,-0.35606,-0.36117,-0.31477,-0.30543,-0.31965,-0.30238,-0.28631,-0.29212,-0.29238,-0.29395,-0.30295,-0.30085,-0.29102,-0.28945,-0.29118,-0.2867,-0.22564,-0.20275,-0.21558,-0.20866,-0.21186
0.73986,1.244,0.28286,-0.43819,-0.064967,1.0694,0.66423,-0.34133,-0.16506,0.58293,0.66343,-0.3242,-0.17413,1.0398,1.3798,0.96646,0.50805,0.67644,-0.2059,-0.31,-0.31574,-0.42861,-0.36273,-0.38955,-0.36948,-0.42715,-0.42439,-0.3129,-0.25656,-0.26517,-0.26439,-0.19856,-0.24275,-0.28326,-0.26159,-0.21115,-0.22165,-0.24931,-0.22109,-0.18932,-0.18719,-0.176,-0.1084,-0.09741,-0.14326,-0.083789,-0.056011,-0.02878,-0.012044,0.05088,0.078083,0.069726,0.050789,0.059504,0.066118,0.045421,0.047782,0.056125,0.041302,0.064267,0.085534,0.0868,0.070767,0.074377,0.11328,0.098988,0.045105,0.042995,0.053472,0.0348,0.024519,0.054225,0.035531,0.0039496,-0.0097148,-0.055599,-0.18232,-0.2576,-0.24312,-0.24547,-0.25755,-0.23778,-0.19598,-0.18565,-0.16372,-0.085364,-0.059704,-0.082253,-0.15107,-0.052416,0.0078986,-0.002188
0.55324,-0.42309,-1.7169,-0.24037,-0.27237,-1.8241,-1.7606,-2.1905,-2.3124,-1.9898,-1.9396,-2.0582,-1.9882,-1.3872,0.85053,0.77837,0.72255,0.85472,0.52675,0.26733,0.30682,0.56919,0.35342,0.34032,0.2751,0.2742,0.2634,0.36186,0.5714,0.52456,0.48957,0.44677,0.42469,0.42332,0.44696,0.43073,0.38037,0.41246,0.40683,0.37039,0.37795,0.37343,0.35695,0.29788,0.21449,0.20371,0.19078,0.17102,0.087067,0.079095,0.062413,0.0698,0.071913,0.064778,0.05526,0.041602,0.03441,0.023042,0.074207,0.02414,-0.0033194,-0.0037663,-0.01724,0.00045485,-0.00023841,0.033797,0.15624,0.19872,0.19538,0.18829,0.18328,0.17952,0.17773,0.20453,0.22757,0.24222,0.17588,0.16755,0.1704,0.16866,0.18954,0.19591,0.19347,0.19705,0.19134,0.17372,0.15566,0.13937,0.14808,0.13171,0.11988,0.12218
1.0485,0.65272,-0.16664,1.725,1.9004,0.39001,0.74312,0.87804,0.61918,0.79957,0.94542,0.80354,0.77424,1.0043,1.7451,1.0499,0.92994,0.83049,0.3501,-0.37253,-0.43605,-0.44783,-0.50649,-0.37147,-0.26472,-0.31952,-0.23959,-0.1962,-0.22773,-0.25622,-0.28157,-0.28868,-0.25275,-0.25109,-0.28502,-0.28477,-0.28158,-0.27876,-0.27148,-0.24465,-0.23307,-0.23813,-0.22823,-0.17475,-0.12614,-0.14481,-0.14386,-0.11108,-0.10887,-0.13376,-0.14735,-0.14974,-0.14406,-0.165,-0.2037,-0.21461,-0.2366,-0.2436,-0.21667,-0.21423,-0.19658,-0.19642,-0.21358,-0.20899,-0.19479,-0.16818,-0.17759,-0.19283,-0.19871,-0.19459,-0.1999,-0.2127,-0.20385,-0.20334,-0.22249,-0.23312,-0.2549,-0.26935,-0.27973,-0.27474,-0.26647,-0.27594,-0.2587,-0.23351,-0.2319,-0.24246,-0.22992,-0.18105,-0.20829,-0.22871,-0.21784,-0.21489
-3.8776,-0.14887,7.1531,-1.5433,-2.7999,7.0587,6.9472,7.2798,7.3649,7.0156,6.9532,7.1625,7.2033,4.6148,-4.9708,-3.131,-1.6291,-1.2329,-0.90099,-0.55849,-0.41089,-0.49521,-0.5117,-0.55862,-0.59707,-0.62797,-0.62374,-0.6201,-0.65875,-0.66596,-0.64226,-0.63169,-0.66137,-0.64888,-0.65461,-0.64723,-0.65665,-0.67196,-0.6808,-0.67242,-0.67337,-0.67448,-0.68734,-0.69256,-0.69947,-0.70896,-0.66831,-0.65675,-0.66839,-0.68353,-0.6939,-0.69263,-0.68584,-0.67632,-0.66765,-0.65979,-0.65384,-0.65008,-0.67173,-0.66257,-0.64971,-0.63193,-0.61489,-0.61764,-0.62319,-0.63521,-0.67361,-0.69204,-0.69044,-0.68562,-0.68424,-0.6799,-0.67703,-0.67495,-0.67809,-0.68747,-0.68712,-0.69544,-0.69831,-0.69675,-0.69693,-0.69787,-0.70285,-0.70744,-0.71812,-0.72486,-0.72295,-0.72899,-0.74711,-0.75464,-0.75829,-0.76123
-0.093421,1.4248,2.4461,0.59651,0.65212,2.2646,2.1572,2.1767,2.3366,2.1082,1.9705,2.0738,1.9809,1.5211,-0.55413,-0.3479,0.13081,-0.085213,0.079049,-0.041412,-0.1554,-0.18173,-0.00058983,0.031393,0.063332,0.0026021,-0.023587,-0.10556,-0.30786,-0.32484,-0.31987,-0.30925,-0.30793,-0.30906,-0.33219,-0.37566,-0.45273,-0.50445,-0.50286,-0.42659,-0.43186,-0.42667,-0.41182,-0.39391,-0.37397,-0.40342,-0.40165,-0.40801,-0.26243,-0.28285,-0.26943,-0.27639,-0.26097,-0.24527,-0.24888,-0.23688,-0.23453,-0.22672,-0.33513,-0.28362,-0.30609,-0.29192,-0.21861,-0.23049,-0.23887,-0.25817,-0.38005,-0.44327,-0.44086,-0.43336,-0.42652,-0.42232,-0.42029,-0.42938,-0.43827,-0.45574,-0.35569,-0.33491,-0.34579,-0.34744,-0.36672,-0.37551,-0.37128,-0.37216,-0.3718,-0.36944,-0.36073,-0.33628,-0.34935,-0.35389,-0.34681,-0.34764
0.50602,0.49423,1.8651,-0.13509,-0.32131,1.9946,1.5953,2.3502,2.7583,1.9779,1.7743,2.2247,2.4769,1.457,-1.3703,-1.2028,-1.1017,-0.7757,-0.66002,-0.045337,0.22315,-0.0065445,0.12302,0.04577,-0.023302,-0.15183,-0.13583,-0.1424,-0.32314,-0.36344,-0.33667,-0.28568,-0.32678,-0.34765,-0.32858,-0.30404,-0.31076,-0.32516,-0.30745,-0.31037,-0.32322,-0.32365,-0.31577,-0.33145,-0.36313,-0.31605,-0.29512,-0.2955,-0.29347,-0.2146,-0.18542,-0.19148,-0.1636,-0.14937,-0.171,-0.184,-0.18482,-0.18391,-0.1992,-0.191,-0.19011,-0.19326,-0.20449,-0.20958,-0.19308,-0.20559,-0.21819,-0.2075,-0.1958,-0.20681,-0.21565,-0.19861,-0.21849,-0.2361,-0.22045,-0.22553,-0.24403,-0.25367,-0.23332,-0.23151,-0.24035,-0.23969,-0.2227,-0.22491,-0.23195,-0.2107,-0.20584,-0.19052,-0.22546,-0.25598,-0.24772,-0.25117
-2.717,-3.0958,-3.0788,-2.9604,-3.0622,-3.0429,-3.0053,-2.9199,-3.0102,-2.9821,-2.9689,-2.9364,-2.9338,-2.72,-2.2079,-1.4715,-1.002,-0.5853,-0.49718,-0.69932,-1.3702,-0.62894,-0.62947,-0.77314,-0.73563,-0.26639,-0.4098,-0.34921,0.53133,0.89907,0.95754,0.96343,0.96589,0.97821,0.99303,0.99925,1.0026,0.99485,0.9795,0.96271,0.95552,0.95997,0.95449,0.95373,0.94873,0.9541,0.95618,0.9474,0.94348,0.94382,0.93886,0.9259,0.73867,0.74343,0.93393,0.93502,0.93811,0.93772,0.92254,0.89163,0.86572,0.83537,0.81738,0.79873,0.78446,0.77788,0.7663,0.76676,0.75884,0.75813,0.77211,0.77401,0.78125,0.79783,0.78043,0.76762,0.74597,0.73837,0.74533,0.75218,0.75307,0.80493,0.76394,0.70981,0.68534,0.68759,0.66194,0.37194,0.4012,0.66155,0.66876,0.65439
0.14217,-0.00041966,-0.12373,0.021978,0.031828,-0.11876,-0.12773,-0.081426,-0.065281,-0.099773,-0.10572,-0.08486,-0.067538,-0.060015,0.047454,0.044589,0.066841,0.10076,0.090399,0.071412,0.072379,0.046628,0.047055,0.032491,0.024644,0.0091101,0.015514,0.011839,-0.0033823,-0.0033764,0.0025442,0.0045042,0.0039606,0.010569,0.023556,0.023638,0.02641,0.031946,0.036414,0.041591,0.037921,0.032044,0.022629,0.016811,0.0098592,0.013562,0.014506,0.013631,0.024468,0.027575,0.027088,0.023111,0.026985,0.030512,0.018969,0.013201,0.007492,0.0057329,0.011056,0.0080363,-0.030375,-0.049746,-0.050125,-0.048234,-0.041551,-0.037323,-0.029056,-0.025287,-0.023088,-0.022354,-0.019931,-0.017696,-0.020817,-0.018694,-0.01577,-0.013729,-0.013049,-0.010667,-0.010385,-0.010204,-0.007057,-0.0071807,-0.0049779,-0.0013295,-0.0012837,7.6407e-05,0.00081789,0.0051044,0.0007694,-0.0026737,-0.00018898,0.00058962
-0.045398,0.067109,0.35254,0.17511,0.1032,0.39586,0.42839,0.4542,0.44039,0.47958,0.51379,0.46238,0.4585,0.45052,0.18759,0.14967,-0.0090291,-0.0073782,0.026957,0.076012,0.19564,0.058978,0.032626,0.056652,0.052827,0.011342,0.038203,0.035915,-0.042839,-0.079539,-0.097544,-0.091615,-0.091293,-0.092583,-0.095435,-0.088818,-0.073825,-0.081826,-0.10405,-0.10497,-0.10767,-0.10263,-0.090705,-0.090519,-0.087495,-0.084047,-0.082205,-0.090655,-0.11162,-0.10986,-0.11638,-0.12631,-0.099002,-0.099532,-0.129,-0.12977,-0.12837,-0.12667,-0.12742,-0.12568,-0.10245,-0.082776,-0.082892,-0.081626,-0.079742,-0.085789,-0.085887,-0.085846,-0.0867,-0.086709,-0.090085,-0.089861,-0.088833,-0.083986,-0.079943,-0.075862,-0.080624,-0.0816,-0.085401,-0.085891,-0.082352,-0.084717,-0.07869,-0.069797,-0.066952,-0.059879,-0.053876,-0.023219,-0.034538,-0.060745,-0.058703,-0.056327
0.47661,0.68543,1.0308,0.8783,0.77215,1.0179,1.0844,1.2345,1.2675,1.2168,1.2334,1.2384,1.2393,1.1568,0.74458,0.57803,0.28861,0.16359,0.13951,0.068102,0.19923,0.010268,0.01897,0.053994,0.032171,-0.042891,-0.0012629,-0.021563,-0.15275,-0.20274,-0.22059,-0.21696,-0.21125,-0.1998,-0.18757,-0.18616,-0.17834,-0.19351,-0.23392,-0.22767,-0.2388,-0.23369,-0.23405,-0.24074,-0.24665,-0.24487,-0.24395,-0.26823,-0.27282,-0.26967,-0.28619,-0.30652,-0.25968,-0.25542,-0.31339,-0.31822,-0.32322,-0.32461,-0.33541,-0.33643,-0.35378,-0.34757,-0.3402,-0.33809,-0.32833,-0.32856,-0.32481,-0.32583,-0.32423,-0.32141,-0.32125,-0.31933,-0.32022,-0.3014,-0.28619,-0.27427,-0.2605,-0.24988,-0.25784,-0.25675,-0.24984,-0.25211,-0.23974,-0.22172,-0.2209,-0.21273,-0.20505,-0.15756,-0.18081,-0.22991,-0.22749,-0.2216
0.63014,0.69897,0.29202,0.11003,0.3729,0.31716,0.16545,-0.21843,-0.21502,-0.10049,-0.13418,-0.22643,-0.23911,-0.24237,-0.087667,-0.21675,0.0073041,-0.069426,-0.12187,0.13968,0.2086,0.13762,0.14521,0.14685,0.18379,0.085954,0.08254,0.074806,-0.17489,-0.26375,-0.24332,-0.24962,-0.25641,-0.27771,-0.2993,-0.29856,-0.3008,-0.26642,-0.17281,-0.179,-0.15665,-0.17264,-0.17744,-0.15598,-0.12832,-0.1297,-0.12634,-0.064088,-0.03575,-0.045225,-0.011266,0.038982,0.046105,0.033516,0.042601,0.054152,0.062527,0.065725,0.10164,0.11932,0.13856,0.13163,0.12755,0.13276,0.12308,0.12548,0.11275,0.11332,0.11806,0.11562,0.11203,0.10716,0.10585,0.058019,0.036445,0.027967,0.026366,0.011197,0.021987,0.015726,-0.0044943,-0.031378,-0.032812,-0.037598,-0.023317,-0.037312,-0.034604,0.031834,0.057657,0.018737,0.014379,0.011473
