-0.13193,-0.10409,-0.042541,0.041457,0.21772,-0.030105,-0.27347,0.11303,0.24724,-0.040069,-0.28523,-0.1423,-0.074447,-0.099261,-0.11699,-0.10548,-0.13679,-0.20017,-0.20928,-0.25837,-0.1511,-0.026044,0.040959,0.050342,0.021595,0.023492,0.022652,0.0021955,0.023494,0.058567,0.044247,0.042786,0.046654,0.049361,0.042585,0.037137,0.038573,0.036834,0.031574,0.035581,0.037868,-0.0017999,-0.014758,0.00012575,0.020772,0.0035866,0.0098892,-0.0058377,0.015269,0.075511,0.073745,0.11012,0.077818,0.10175,0.060095,0.020068,0.020318,0.02358,0.049479,0.039358,0.04951,0.054618,0.057298,0.053061,0.040495,0.05247,0.044264,-0.0059797,0.013299,0.030821,0.022887,0.0014597,0.0034861,0.03441,0.013809,-0.019591,-0.0036396,-0.0062888,0.0057865,0.009417,-0.028398,-0.042597,-0.011347,0.0011179,0.0056045,0.0086496,0.028862,0.029155
-1.3616,-1.9777,-1.5239,-0.8846,0.41708,-0.027864,-0.13564,0.91026,1.6992,1.0987,1.1581,2.4044,2.1559,2.0295,1.8504,1.7348,1.7428,1.8423,1.8033,1.5373,0.91421,-0.1046,-0.19571,-0.41437,-0.086902,-0.12701,-0.17191,-0.095528,-0.097651,-0.20052,-0.29448,-0.30091,-0.34381,-0.41256,-0.40435,-0.4002,-0.43718,-0.44069,-0.41243,-0.40228,-0.40449,-0.32715,-0.25398,-0.29859,-0.2797,-0.26359,-0.25098,-0.26298,-0.22016,-0.2265,-0.24632,-0.28389,-0.24971,-0.23,-0.22546,-0.17977,-0.16352,-0.20163,-0.22625,-0.21972,-0.20682,-0.22378,-0.22829,-0.21157,-0.21129,-0.2375,-0.2431,-0.24131,-0.28495,-0.33659,-0.3115,-0.30405,-0.30762,-0.29994,-0.28718,-0.25029,-0.26356,-0.24529,-0.23895,-0.25181,-0.25584,-0.23823,-0.23055,-0.25496,-0.24593,-0.22209,-0.19819,-0.19833
0.34063,0.8086,1.116,1.3138,1.0756,0.59701,2.1268,1.1454,0.59043,0.66518,1.9821,1.5247,1.0981,1.0816,0.99921,1.1643,1.1632,1.0328,1.0811,1.3235,1.2263,0.67931,0.36506,-0.038357,-0.066152,-0.11892,-0.10812,-0.12363,-0.12985,-0.13435,-0.12589,-0.16661,-0.25073,-0.28244,-0.27917,-0.30253,-0.29088,-0.28674,-0.29232,-0.29384,-0.29676,-0.31991,-0.38633,-0.49175,-0.48819,-0.49169,-0.50657,-0.49868,-0.47511,-0.42121,-0.39671,-0.35848,-0.38597,-0.39845,-0.43844,-0.4938,-0.50155,-0.52703,-0.52296,-0.51034,-0.50753,-0.48499,-0.45486,-0.44351,-0.43292,-0.40844,-0.40122,-0.41921,-0.43197,-0.43689,-0.43389,-0.43872,-0.44201,-0.43335,-0.42757,-0.43767,-0.41621,-0.40747,-0.40757,-0.40118,-0.41991,-0.43433,-0.45377,-0.46508,-0.45519,-0.45963,-0.47154,-0.47356
1.8658,2.4135,2.3062,2.263,2.1178,0.40143,0.59217,1.7151,0.57156,0.2516,1.3406,1.5968,1.158,0.97942,0.9725,0.95832,0.87217,0.70609,0.52274,0.16817,0.21023,0.025565,0.097823,-0.5302,-0.61288,-0.56788,-0.57926,-0.63923,-0.6349,-0.57218,-0.56404,-0.55439,-0.53269,-0.52388,-0.52982,-0.53221,-0.5049,-0.50878,-0.51003,-0.49012,-0.48581,-0.48411,-0.4215,-0.36355,-0.36172,-0.36012,-0.33531,-0.31743,-0.3196,-0.33494,-0.31447,-0.3206,-0.35549,-0.35723,-0.33467,-0.31567,-0.33125,-0.29584,-0.28272,-0.28021,-0.26591,-0.25351,-0.25092,-0.25523,-0.25622,-0.26175,-0.28295,-0.3016,-0.30662,-0.31709,-0.33116,-0.31553,-0.28948,-0.28912,-0.28638,-0.26082,-0.26008,-0.26994,-0.28302,-0.27706,-0.27594,-0.28785,-0.29126,-0.27843,-0.2723,-0.26539,-0.23176,-0.22954
-1.4329,-1.5937,-1.5337,-1.3202,-0.98763,-1.2881,-0.98093,-1.6975,-1.0583,-1.4486,-0.66099,-1.3883,-1.6831,-1.697,-1.6581,-1.6939,-1.7226,-1.705,-1.655,-1.1725,-0.24223,0.26761,0.48117,0.62798,0.61013,0.5799,0.54081,0.60533,0.61434,0.55516,0.41215,0.39973,0.40732,0.4066,0.40574,0.4083,0.4028,0.39821,0.39552,0.39662,0.3979,0.46445,0.4545,0.45797,0.44169,0.42845,0.42212,0.40951,0.39385,0.38122,0.39062,0.38342,0.46049,0.45246,0.46538,0.4726,0.46809,0.46446,0.46597,0.4662,0.4611,0.45427,0.44827,0.44795,0.45072,0.44965,0.45399,0.44005,0.42924,0.41402,0.40738,0.40588,0.40053,0.38371,0.3638,0.35578,0.34904,0.34702,0.34888,0.34628,0.34957,0.34949,0.35792,0.36319,0.35323,0.34693,0.34288,0.3427
-1.4051,-1.2235,-1.0735,-0.12063,0.94552,-0.75942,-3.4205,-0.10338,1.0566,-1.1953,-3.4612,-2.8688,-2.095,-2.0689,-1.9861,-2.0369,-2.0589,-2.0021,-2.0134,-1.8798,-0.75082,0.44864,0.73645,0.7033,0.53363,0.48673,0.44945,0.43737,0.45565,0.47522,0.40775,0.4279,0.52629,0.57362,0.55188,0.5564,0.52441,0.50984,0.51003,0.50755,0.51662,0.51582,0.55556,0.69026,0.65328,0.63266,0.62273,0.5971,0.55291,0.49884,0.48466,0.45211,0.46019,0.46007,0.49645,0.53927,0.53785,0.54464,0.53806,0.51971,0.50331,0.47521,0.44625,0.43154,0.42279,0.40813,0.40886,0.40449,0.3962,0.3854,0.37288,0.36864,0.36276,0.34518,0.3164,0.30517,0.28652,0.27709,0.27854,0.26986,0.2853,0.28995,0.30107,0.31139,0.30292,0.29467,0.2892,0.29033
1.1075,1.7096,2.3096,2.3327,3.2333,2.8507,0.63282,1.9239,3.8532,2.1774,-0.54514,0.93551,1.7319,1.8287,1.7681,1.7031,1.7177,1.7376,1.4965,0.78333,-0.14739,-0.63789,-0.66284,-0.49218,-0.38908,-0.48961,-0.53184,-0.45738,-0.42465,-0.45401,-0.4966,-0.48234,-0.49727,-0.52893,-0.51398,-0.50617,-0.53006,-0.52792,-0.51358,-0.51293,-0.52039,-0.47958,-0.48759,-0.55695,-0.54809,-0.53952,-0.5417,-0.54859,-0.54019,-0.53448,-0.55151,-0.57439,-0.52943,-0.52908,-0.53131,-0.5255,-0.51863,-0.54985,-0.56678,-0.56361,-0.56279,-0.56624,-0.56654,-0.55219,-0.54281,-0.55244,-0.53703,-0.524,-0.52657,-0.53374,-0.50764,-0.51315,-0.52648,-0.52718,-0.52211,-0.50854,-0.51821,-0.50685,-0.49565,-0.50446,-0.51284,-0.49801,-0.48891,-0.51734,-0.52885,-0.53008,-0.54104,-0.54255
-0.33863,-0.25217,-0.081809,-0.58605,-0.7701,0.7835,1.2279,-0.35794,-0.24785,0.56588,0.70651,0.38253,0.28265,0.31488,0.3229,0.31066,0.31613,0.36733,0.5105,1.0303,1.1201,0.71483,0.37089,0.31659,0.2451,0.21712,0.21841,0.2403,0.12847,-0.073465,-0.069759,-0.058668,-0.038606,-0.032975,-0.032679,-0.032066,-0.052084,-0.056356,-0.067081,-0.11426,-0.11693,-0.11697,-0.12633,-0.13025,-0.1362,-0.13748,-0.13587,-0.1444,-0.14516,-0.13742,-0.11125,-0.080261,-0.098783,-0.11403,-0.10391,-0.095907,-0.10344,-0.10641,-0.10102,-0.095203,-0.094856,-0.12274,-0.12462,-0.11794,-0.13188,-0.13172,-0.15332,-0.17857,-0.18143,-0.18823,-0.19736,-0.18808,-0.1878,-0.19571,-0.20202,-0.20962,-0.20564,-0.19888,-0.1984,-0.19699,-0.19521,-0.20404,-0.21149,-0.2005,-0.21254,-0.21677,-0.22363,-0.22368
-0.27061,-0.11248,0.15143,0.16437,0.19558,0.15718,0.059149,0.14051,0.1923,0.13759,0.011898,0.093977,0.12605,0.13248,0.12758,0.12771,0.13047,0.13006,0.11551,0.051021,-0.01242,-0.040484,-0.052409,-0.060041,-0.056629,-0.059077,-0.058532,-0.058385,-0.043758,-0.026579,-0.02486,-0.024445,-0.02613,-0.027443,-0.028772,-0.028625,-0.028521,-0.028695,-0.027372,-0.027479,-0.015669,-0.0094049,-0.010171,-0.012738,-0.017245,-0.015904,-0.014821,-0.013723,-0.011963,-0.011485,-0.012165,-0.012983,-0.018249,-0.020237,-0.020304,-0.02012,-0.019325,-0.0221,-0.020851,-0.022542,-0.025148,-0.025603,-0.022525,-0.021597,-0.02052,-0.020848,-0.020542,-0.028045,-0.029953,-0.031317,-0.03078,-0.031358,-0.030005,-0.02795,-0.035097,-0.035347,-0.032593,-0.029659,-0.029184,-0.028363,-0.0275,-0.028116,-0.027784,-0.029044,-0.030183,-0.03211,-0.033965,-0.033979
2.0284,1.2429,-0.092829,-0.28142,-0.30913,-0.17011,0.029292,-0.18504,-0.31806,0.011885,0.21745,0.20844,0.10088,0.10335,0.097478,0.081704,0.082985,0.088021,0.070948,-0.13458,-0.2723,-0.32962,-0.326,-0.27757,-0.2269,-0.18623,-0.17546,-0.17093,-0.13625,-0.057032,-0.050218,-0.050851,-0.057557,-0.060979,-0.058667,-0.058209,-0.054752,-0.052505,-0.051554,-0.036836,-0.038227,-0.043191,-0.038164,-0.040162,-0.032267,-0.029174,-0.021572,-0.018617,-0.015063,-0.0094974,0.021078,0.030561,0.0048462,-0.0067014,0.0038861,0.0054603,0.006987,0.0038056,0.020123,0.032619,0.031073,0.03475,0.036834,0.037527,0.043772,0.040083,0.042461,0.0030728,-0.0096234,-0.014639,-0.01056,-0.0061083,-0.0042306,-0.021432,-0.043622,-0.035782,-0.02662,-0.023099,-0.019559,-0.017374,-0.012492,-0.0098523,-0.0073266,-0.0071335,-0.004602,-0.0043025,-0.0051043,-0.004945
-0.20159,-0.063212,0.2341,0.17568,0.27702,0.22272,0.0038557,0.14825,0.17087,0.28422,0.0051257,0.14155,0.15807,0.18841,0.19017,0.17402,0.17707,0.17629,0.12475,-0.29477,-0.45656,-0.41922,-0.42665,-0.37038,-0.34396,-0.29548,-0.28261,-0.28398,-0.20473,-0.037075,-0.024523,-0.024282,-0.026038,-0.024353,-0.026114,-0.02806,-0.025468,-0.023108,-0.022522,-0.00038017,0.016436,0.0087664,0.012086,0.020061,0.020792,0.024185,0.03545,0.03939,0.037793,0.059965,0.12012,0.1455,0.08406,0.055993,0.068541,0.058036,0.062599,0.052669,0.085948,0.1055,0.093858,0.096354,0.1019,0.10222,0.11435,0.10689,0.11186,0.022157,-0.0045187,-0.016911,-0.014716,-0.0097445,-0.0066629,-0.040276,-0.096824,-0.091336,-0.071128,-0.062517,-0.05234,-0.045327,-0.037461,-0.035544,-0.031872,-0.031278,-0.030583,-0.037186,-0.047273,-0.047102
-1.3584,-1.2615,-0.86739,-0.45199,-0.57199,-1.1172,-0.89042,-0.40453,-0.52133,-1.0311,-0.47334,-0.58534,-0.58537,-0.67873,-0.68117,-0.66706,-0.67273,-0.67609,-0.64345,-0.07488,0.19434,0.35907,0.62192,0.62299,0.62578,0.55591,0.53088,0.5215,0.42429,0.19075,0.15856,0.15526,0.15443,0.14897,0.15086,0.1579,0.16477,0.16236,0.16763,0.14825,0.12388,0.14691,0.15396,0.15258,0.15471,0.14957,0.12895,0.12285,0.12842,0.08917,-0.0596,-0.12758,0.014908,0.089816,0.048246,0.056813,0.059112,0.085394,0.016525,-0.031718,-0.0078844,-3.7053e-05,-0.0136,-0.020553,-0.038898,-0.027088,-0.026804,0.17549,0.23297,0.26138,0.25985,0.24601,0.24254,0.31859,0.4382,0.42877,0.38254,0.36149,0.34172,0.33085,0.31323,0.31701,0.31503,0.31041,0.31362,0.32949,0.35516,0.35517
