-0.26437,-0.17601,-0.080959,-0.040913,-0.054098,-0.065802,-0.047408,-0.053817,-0.089734,-0.13097,-0.12073,0.069314,0.14233,0.11491,0.12511,0.069376,0.020732,-0.0049061,-0.00082579,0.026628,0.061517,0.078361,0.038798,0.023142,0.02432,0.030767,0.019466,0.027337,-0.013542,-0.010614,-0.022482,0.0031331,0.023251,0.010886,0.040849,0.014841,0.004432,0.0057798,-0.00046373,0.0059444,0.027942,0.031731,0.019319,0.043587,0.03692,0.03692
0.303,-0.77209,-0.87871,-0.51443,-0.58013,-0.77472,-0.81876,-0.82659,-0.88298,-0.27658,-0.48522,-1.1296,-1.0232,-0.46985,0.18675,0.35566,0.25716,0.40432,0.42945,0.41645,0.3725,0.43226,0.43549,0.47279,0.48243,0.4842,0.4785,0.44386,0.31912,0.43052,-0.06566,0.15742,0.095619,-0.068546,0.26904,0.028888,-0.0752,0.26581,0.1455,-0.080975,0.38421,0.38629,-0.031863,0.51891,0.39949,0.39949
-0.33669,-0.21832,-0.82694,-0.78343,-0.77839,-0.75165,-0.64319,-0.6445,-0.58833,-0.11976,1.48,2.1886,1.3636,0.86426,0.51475,0.057066,0.03288,0.18581,0.11288,0.035652,0.052036,-0.0016177,-0.066354,-0.038628,-0.059585,-0.070006,-0.057235,-0.077812,-0.075116,-0.064618,-0.031612,-0.047397,-0.025676,-0.022395,-0.047631,-0.020278,-0.024685,-0.042149,-0.026102,-0.021341,-0.055073,-0.052518,-0.029361,-0.091394,-0.07385,-0.07385
-0.80313,0.49065,2.1625,2.5935,2.4418,2.3526,2.3014,2.2907,2.34,2.0063,0.93158,0.019057,-0.48328,-0.3185,-0.49826,-0.50756,-0.73123,-0.66833,-0.71492,-0.7036,-0.6427,-0.62013,-0.5791,-0.54574,-0.53887,-0.53657,-0.53331,-0.55214,-0.56699,-0.55904,-0.56687,-0.54956,-0.54375,-0.54803,-0.53361,-0.53752,-0.5533,-0.55478,-0.54825,-0.55474,-0.53942,-0.54444,-0.55721,-0.56776,-0.56373,-0.56373
-1.9233,-1.5363,-1.0568,-1.0797,-1.0696,-1.0337,-1.0472,-1.0224,-1.0287,-0.72517,-0.18548,0.050331,0.86819,0.77421,0.61963,0.2599,0.2601,0.23643,0.3695,0.41505,0.40387,0.38537,0.32738,0.30443,0.29976,0.29888,0.297,0.30621,0.30182,0.29083,0.29297,0.29059,0.28514,0.283,0.27737,0.26529,0.26894,0.2779,0.28143,0.28336,0.29369,0.29655,0.29592,0.31997,0.31363,0.31363
0.059035,0.39204,0.79428,0.8051,0.7859,0.70907,0.62829,0.59716,0.55233,0.24983,-0.2338,-0.042627,0.43924,-0.10381,-0.31045,-0.3977,-0.33906,-0.51419,-0.3948,-0.26842,-0.24316,-0.1757,-0.13261,-0.16328,-0.13951,-0.12843,-0.14283,-0.12976,-0.12882,-0.14247,-0.13603,-0.13607,-0.14633,-0.13125,-0.12813,-0.13344,-0.12332,-0.13319,-0.12931,-0.10655,-0.11287,-0.10689,-0.086976,-0.090842,-0.089834,-0.089834
-0.10617,0.2975,1.393,1.8791,1.8737,1.869,1.8743,1.9031,1.8629,2.0309,1.0848,0.11854,-0.45173,-0.77068,-0.52161,-0.17023,-0.31108,-0.41679,-0.31901,-0.31166,-0.39417,-0.40681,-0.42563,-0.44154,-0.40989,-0.40606,-0.42585,-0.43691,-0.49469,-0.47089,-0.61955,-0.55535,-0.57983,-0.62354,-0.51955,-0.59898,-0.62579,-0.53748,-0.5739,-0.62568,-0.45734,-0.4562,-0.61084,-0.32352,-0.39402,-0.39402
0.60166,0.50888,0.44733,0.40461,0.41834,0.42883,0.4512,0.45504,0.40919,-0.18078,-0.84421,-0.60743,-0.91969,-0.84268,-0.57282,-0.4956,0.13709,0.3818,0.24648,0.13524,0.068454,0.1089,0.08397,-0.0070983,-0.14959,-0.17591,-0.16879,-0.12176,-0.010824,-0.0033797,-0.012848,-0.038074,-0.056108,-0.057133,-0.056677,-0.056931,-0.013265,0.089817,0.050073,-0.0041144,0.0029602,0.0085714,0.0022912,-0.015325,-0.014848,-0.014848
3.2002,3.702,3.8243,3.8406,3.8369,3.8357,3.8421,3.8453,3.7418,2.9481,-1.3693,-1.0635,-0.95015,-0.96779,-0.96503,-0.95278,-0.97388,-0.99726,-1.0032,-1.0013,-1.007,-1.0029,-1.0136,-1.0295,-1.0285,-1.0264,-1.0378,-1.0548,-1.0559,-1.0466,-1.0493,-1.0418,-1.0366,-1.0268,-1.0078,-1.0047,-1.0068,-1.0049,-1.0014,-0.99405,-0.98528,-0.98214,-0.989,-0.9777,-0.98077,-0.98077
1.2932,0.97741,0.98611,0.95739,0.95862,0.96256,0.98138,1.0008,1.0752,1.6547,2.8607,0.18794,-0.53227,-0.39482,-0.36251,-0.36693,-0.46159,-0.47268,-0.44645,-0.42067,-0.41403,-0.42325,-0.41563,-0.389,-0.3649,-0.36296,-0.35962,-0.3616,-0.38241,-0.38949,-0.41512,-0.40513,-0.40698,-0.41901,-0.40627,-0.41833,-0.42568,-0.4136,-0.41404,-0.42418,-0.40287,-0.40289,-0.41833,-0.39827,-0.40223,-0.40223
0.17084,0.69746,1.5447,1.8251,1.87,1.8619,1.8793,1.8765,1.7155,0.9647,-0.95326,-0.51901,-0.26464,-0.27525,-0.31533,-0.35494,-0.49713,-0.5511,-0.49288,-0.42698,-0.41886,-0.42289,-0.41802,-0.39877,-0.36433,-0.35783,-0.3644,-0.37818,-0.40037,-0.4099,-0.41489,-0.40788,-0.40222,-0.39626,-0.37514,-0.37772,-0.37946,-0.37496,-0.36188,-0.35149,-0.3367,-0.33126,-0.33402,-0.3241,-0.32698,-0.32698
1.3891,1.0694,0.10265,-0.14152,-0.19282,-0.20674,-0.30802,-0.34718,-0.2889,-0.085129,-0.62133,-0.68344,-0.07565,0.052147,0.07055,0.17127,0.11493,0.080477,0.050007,-0.01147,0.0083088,0.0067098,0.019377,0.019195,0.028017,0.032977,0.03698,0.034051,0.01959,0.035704,0.044699,0.055667,0.054511,0.045254,0.025902,0.026442,0.0054519,-0.051203,-0.059763,-0.050373,-0.069623,-0.083817,-0.085944,-0.078993,-0.078744,-0.078744
