0.062329,-0.17128,-0.22888,-0.21894,-0.2061,-0.13068,-0.13037,-0.21344,-0.27138,-0.22717,-0.12703,-0.13308,-0.15468,-0.15683,-0.086359,-0.10576,-0.10857,-0.11222,0.16369,0.36701,0.24716,0.022645,0.19239,0.1403,-0.0065866,-0.035691,-0.066266,-0.0053655,0.00061968,-0.033254,-0.075272,-0.088027,-0.068298,-0.070229,0.00097679,0.034873,0.03509,0.085914,0.13716,0.14548,0.1708,0.12455,0.054586,0.029283,0.086316,0.09268,0.097181,0.1096,0.038662,-0.04209,-0.014144,0.0051427,-0.0026734,0.01563,0.038219,0.025281,0.021267,0.029087,0.025302,0.019432,0.028863,0.024164,0.015136,0.025677,0.024252,-0.0059864,-0.044278,-0.035934,-0.027278,0.022044,0.03219,0.0039709,0.046914,0.061677,0.1514,0.04884,0.03862,0.052663,0.054006,0.053964,0.037082,0.024404,0.02292,0.027062,0.00037755,0.0034719,0.0020861,-0.0024907,-0.015406,-0.015215,-0.013149,-0.0040878,0.00076389,0.0077464,0.0092298,0.0163
0.75689,-0.07991,-0.85054,-1.2398,-0.4825,0.77126,0.77791,-0.60412,-1.1807,-0.059776,0.36846,-0.6366,-1.4095,-0.80643,0.098824,1.262,1.6231,1.0296,0.72439,0.8753,0.34458,-0.051216,-0.053961,-0.11028,-0.064237,0.017719,-0.084088,-0.1961,-0.18815,-0.29551,-0.36403,-0.37525,-0.3909,-0.39903,-0.37246,-0.40839,-0.41448,-0.36409,-0.3366,-0.20563,-0.087309,-0.088075,-0.077772,-0.041012,-0.018794,0.070914,0.16282,0.13267,0.18356,0.21861,0.2079,0.23024,0.3732,0.40782,0.40519,0.39369,0.32284,0.27489,0.24524,0.23587,0.20485,0.20008,0.11793,0.046295,-0.046952,-0.27289,0.1283,0.12743,0.103,0.062334,0.14568,-0.2424,0.029238,-0.12412,-0.090247,-0.04891,-0.012517,0.12052,0.1624,-0.10743,-0.28124,-0.246,-0.25201,-0.244,-0.21089,-0.19232,-0.11741,0.047577,0.11925,0.10598,0.10192,0.11965,0.10614,0.078383,0.087198,0.096958
0.946,0.79996,0.58353,0.27335,0.30457,0.67223,0.72892,-0.088817,-0.17854,0.06728,-0.0050715,0.13675,-0.51477,-0.67676,-0.36667,-0.21736,-0.16851,0.027686,0.69036,0.96804,0.78174,0.69709,0.14494,-0.24968,-0.21749,-0.264,-0.25418,-0.1889,-0.2228,-0.18188,0.070266,0.12042,0.15189,0.14458,0.12875,0.12935,0.13534,0.11313,0.10066,0.095232,0.088256,0.078823,0.072763,0.050378,0.031644,-0.0051777,-0.1199,-0.12078,-0.10474,-0.13279,-0.13612,-0.10372,-0.095941,-0.072076,-0.066658,-0.071797,-0.072135,-0.036905,-0.022954,0.0083228,0.040246,0.047593,0.059852,0.10459,0.041462,-0.08984,-0.099979,-0.11903,-0.15122,-0.13264,-0.12438,-0.10959,-0.16193,-0.30754,-0.30395,-0.36242,-0.35794,-0.32812,-0.32502,-0.2809,-0.19285,-0.17713,-0.16128,-0.15681,-0.14091,-0.12672,-0.092998,-0.068087,-0.043235,-0.032775,-0.022164,-0.029865,-0.036343,-0.039519,-0.048871,-0.054804
-0.11635,0.73489,1.673,1.8499,1.1598,1.1181,1.3059,1.8995,2.0509,1.2963,1.4538,2.0091,2.1335,1.6975,1.1018,0.58257,0.6192,0.8135,0.77339,0.71052,0.35269,0.19452,0.21639,-0.088136,-0.3688,-0.4063,-0.42822,-0.48001,-0.48774,-0.5178,-0.51845,-0.51979,-0.52406,-0.54214,-0.52607,-0.46846,-0.44929,-0.45473,-0.45262,-0.45835,-0.46357,-0.41804,-0.39648,-0.36691,-0.31325,-0.30789,-0.2508,-0.21114,-0.27962,-0.31006,-0.29599,-0.31936,-0.37868,-0.38763,-0.40363,-0.41041,-0.37795,-0.37517,-0.36737,-0.35793,-0.35718,-0.36531,-0.37707,-0.40324,-0.38127,-0.28712,-0.28674,-0.34063,-0.36729,-0.36727,-0.41925,-0.43883,-0.4002,-0.37457,-0.37766,-0.28917,-0.27782,-0.29861,-0.25101,-0.23643,-0.27128,-0.25567,-0.24295,-0.24097,-0.23318,-0.21052,-0.23952,-0.28444,-0.25436,-0.24855,-0.24986,-0.25622,-0.25713,-0.2582,-0.27207,-0.27602
-0.42522,-0.084877,0.44561,0.76609,0.65971,0.23919,0.18491,0.5952,0.71384,0.39386,0.21772,0.44015,0.71252,0.73951,0.49973,0.39826,0.40706,0.32339,0.14441,-0.015394,-0.13025,-0.24565,-0.19472,-0.071575,-0.04209,-0.035969,-0.016246,-0.015322,-0.033259,-0.073478,-0.12713,-0.14449,-0.13998,-0.10629,-0.094976,-0.099863,-0.10986,-0.10509,-0.087658,-0.064275,-0.072693,-0.063182,-0.068594,-0.065524,-0.06019,-0.053878,-0.052729,-0.066833,-0.092865,-0.081908,-0.08532,-0.094539,-0.10013,-0.095071,-0.093715,-0.084105,-0.075276,-0.084479,-0.09547,-0.16417,-0.18452,-0.17838,-0.14308,-0.1238,-0.12493,-0.13,-0.12838,-0.12814,-0.1235,-0.11879,-0.1062,-0.1265,-0.016068,0.09055,0.065234,0.053124,0.014475,-0.029487,-0.048645,-0.089562,-0.14743,-0.16141,-0.17066,-0.089775,-0.10177,-0.1023,-0.099102,-0.094929,-0.15871,-0.15612,-0.15562,-0.158,-0.15393,-0.15027,-0.1473,-0.14292
-0.73781,-0.22772,0.20542,0.33776,0.30681,0.28144,0.45739,0.66897,0.20653,0.28218,0.36332,0.15517,0.34447,0.319,0.042362,-0.10417,-0.16571,-0.20125,-0.21449,-0.11887,0.084328,0.11839,0.28549,0.37895,0.32695,0.30443,0.29362,0.26729,0.23435,0.078809,0.0040108,0.014486,0.020392,0.013339,0.021394,0.018027,0.017384,0.016105,-0.012178,-0.022447,-0.027641,-0.033736,-0.03702,-0.035269,-0.043659,-0.0068618,0.10504,0.042212,-0.04233,-0.044892,-0.048822,-0.069803,-0.018791,-0.028228,-0.039748,-0.045142,-0.059417,-0.093103,-0.10244,-0.13133,-0.1549,-0.16941,-0.18259,-0.20318,-0.18206,-0.18897,-0.27055,-0.24309,-0.17651,-0.16935,-0.15381,-0.1125,-0.0063704,0.17429,0.11279,0.086403,0.056733,0.028359,0.024713,0.0048279,-0.054536,-0.070073,-0.078979,-0.079775,-0.095175,-0.1109,-0.16679,-0.18062,-0.19244,-0.19562,-0.19893,-0.17332,-0.1582,-0.15124,-0.13987,-0.13129
-0.085258,-0.34394,-0.38329,-0.29556,-0.66164,-1.6223,-1.8191,-0.9825,-0.59847,-1.1294,-1.6103,-1.126,-0.31477,-0.16203,-0.97503,-1.0001,-0.87273,-1.1296,-0.92356,-0.36245,-0.35383,-0.34485,-0.14699,0.09254,0.18517,0.26018,0.24137,0.12857,0.15893,0.23283,0.14584,0.035709,-0.019984,-0.00011157,0.016835,-0.012576,-0.016365,0.066913,0.13483,0.18022,0.23534,0.21654,0.21665,0.22467,0.20714,0.23144,0.20796,0.1706,0.25159,0.30409,0.29247,0.29141,0.38995,0.41147,0.41589,0.42954,0.36963,0.31454,0.24488,0.22456,0.20824,0.23549,0.25808,0.24626,0.21086,0.15598,0.29708,0.34904,0.38743,0.36507,0.38305,0.216,0.29621,0.31617,0.38816,0.35689,0.34846,0.38672,0.35482,0.2195,0.13993,0.13014,0.11671,0.13758,0.14472,0.13643,0.24661,0.33504,0.32071,0.30303,0.297,0.3033,0.29542,0.28185,0.29417,0.30032
2.1018,1.7355,1.305,1.2777,1.4504,1.5448,1.5184,1.4152,1.4331,1.6188,1.6319,1.552,1.4871,1.5311,1.634,1.6853,1.6899,1.8299,1.6995,0.41744,0.49767,0.1839,-0.14084,-0.20889,-0.23581,-0.2425,-0.2375,-0.24405,-0.29087,-0.32263,-0.34136,-0.35827,-0.38099,-0.4591,-0.4986,-0.50371,-0.50262,-0.51773,-0.42094,-0.39268,-0.45668,-0.47206,-0.46542,-0.46021,-0.46927,-0.47931,-0.46729,-0.45386,-0.42904,-0.4148,-0.41559,-0.41033,-0.40962,-0.41045,-0.41809,-0.42247,-0.41395,-0.40942,-0.38701,-0.38241,-0.39697,-0.41215,-0.38909,-0.38859,-0.39316,-0.39925,-0.40006,-0.40333,-0.40898,-0.40863,-0.40587,-0.39775,-0.41783,-0.43651,-0.43937,-0.43338,-0.43699,-0.44291,-0.45811,-0.48863,-0.48443,-0.4765,-0.47244,-0.4721,-0.47496,-0.47363,-0.47591,-0.49203,-0.50641,-0.50904,-0.51305,-0.51439,-0.51598,-0.51894,-0.51784,-0.51853
-0.17184,-0.45466,-0.62094,-0.69548,-0.66952,-0.65149,-0.67145,-0.67818,-0.65582,-0.59742,-0.62009,-0.6297,-0.6201,-0.59977,-0.60815,-0.61139,-0.61133,-0.52455,-0.036677,0.22334,0.23249,0.2429,0.26284,0.23323,0.15339,0.14535,0.12547,0.098871,0.1076,0.10938,0.11039,0.1101,0.10511,0.072801,0.072977,0.08225,0.098168,0.10808,0.11156,0.11207,0.1126,0.10837,0.11524,0.11366,0.10453,0.10667,0.1075,0.1098,0.12578,0.13558,0.13505,0.13654,0.15296,0.1549,0.14728,0.14594,0.14385,0.14408,0.14001,0.14009,0.14499,0.13894,0.13852,0.13709,0.13708,0.12468,0.11585,0.12636,0.12862,0.13274,0.13514,0.12945,0.13362,0.13209,0.13612,0.13438,0.13709,0.1421,0.14183,0.13813,0.14106,0.14268,0.14377,0.14641,0.15083,0.15415,0.15844,0.16388,0.16534,0.16499,0.16594,0.17139,0.17034,0.1684,0.16862,0.1687
0.0063333,-0.59556,-0.69059,-0.77635,-0.77783,-0.77337,-0.81251,-0.96271,-1.0842,-1.084,-1.0106,-1.0469,-1.2397,-1.3453,-1.2945,-1.2101,-1.1536,-0.93998,-0.073514,-0.0040415,0.003574,-0.041143,0.03671,0.10857,0.16498,0.18097,0.19296,0.19489,0.162,0.13736,0.12296,0.13336,0.1488,0.1885,0.2003,0.1923,0.18602,0.19051,0.21983,0.2325,0.2348,0.24161,0.2355,0.23758,0.24241,0.24552,0.24987,0.25812,0.24195,0.24475,0.24899,0.25339,0.24353,0.24197,0.24122,0.24287,0.24787,0.25144,0.2417,0.23995,0.23408,0.2339,0.23029,0.22895,0.22739,0.24323,0.27506,0.26616,0.25559,0.2501,0.25049,0.23214,0.2355,0.23273,0.23982,0.25241,0.26178,0.26591,0.26757,0.25354,0.2398,0.24343,0.24226,0.24375,0.2459,0.25019,0.24965,0.25782,0.26351,0.26456,0.26537,0.26493,0.26569,0.26583,0.26436,0.26429
-1.2298,0.85323,2.4146,3.1366,2.7796,2.5493,2.6563,3.0252,3.0771,2.4824,2.5724,2.7125,3.082,3.1886,3.119,3.0841,3.022,1.8652,-0.8867,-0.67107,-0.56415,-0.63926,-0.58974,-0.55777,-0.58812,-0.58974,-0.58869,-0.59398,-0.64139,-0.69096,-0.70291,-0.70147,-0.68993,-0.66543,-0.64893,-0.64769,-0.63637,-0.62288,-0.55783,-0.5447,-0.55544,-0.55469,-0.55685,-0.55872,-0.57081,-0.56956,-0.56311,-0.55357,-0.56573,-0.553,-0.54738,-0.53543,-0.53031,-0.53007,-0.54328,-0.54228,-0.53454,-0.52582,-0.54656,-0.54739,-0.55003,-0.56041,-0.55923,-0.5574,-0.55976,-0.55219,-0.54862,-0.55228,-0.55967,-0.56076,-0.55838,-0.56429,-0.56462,-0.54466,-0.52879,-0.53485,-0.5288,-0.52822,-0.53305,-0.54599,-0.5554,-0.5504,-0.54763,-0.54284,-0.5395,-0.52743,-0.52262,-0.51771,-0.51651,-0.51507,-0.51256,-0.51192,-0.51102,-0.50801,-0.50775,-0.50754
0.69448,0.94468,0.44055,0.2092,0.42518,0.53767,0.49132,0.40955,0.46,0.74053,0.69081,0.58658,0.51278,0.54767,0.59193,0.61467,0.62515,0.88441,0.20618,-0.45776,-0.73634,-0.41476,-0.2114,-0.18421,-0.16316,-0.16162,-0.1828,-0.17688,-0.033337,0.095521,0.091875,0.086958,0.066917,0.038159,0.018074,0.012804,-0.0057735,-0.014345,-0.19509,-0.23184,-0.16918,-0.15735,-0.1527,-0.15117,-0.11967,-0.10801,-0.11282,-0.13105,-0.0988,-0.12305,-0.12887,-0.15565,-0.16827,-0.168,-0.1368,-0.13354,-0.15284,-0.17444,-0.14426,-0.15197,-0.13898,-0.11924,-0.14122,-0.15166,-0.13456,-0.13614,-0.13682,-0.13177,-0.12163,-0.1271,-0.13007,-0.13162,-0.10735,-0.12532,-0.14662,-0.13595,-0.14996,-0.1457,-0.12611,-0.088847,-0.082148,-0.097381,-0.10352,-0.11005,-0.1182,-0.14287,-0.15416,-0.16372,-0.16817,-0.17128,-0.17555,-0.17751,-0.17934,-0.18189,-0.18156,-0.18186
