1.0573,0.24421,-2.1358,-3.5685,-3.9395,-3.782,-3.8062,-3.6414,-3.0555,-2.6895,-2.6678,-2.7111,-2.5346,-2.2812,-2.2313,-2.4246,-2.4016,-2.2406,-2.0572,-2.1198,-2.3335,-2.3643,-2.3942,-2.3828,-2.4299,-2.2861,-0.5063,0.82694,0.8899,0.64461,0.60704,0.58897,0.66742,0.75718,0.81087,0.8173,0.83155,0.8281,0.8251,0.84787,0.88954,0.96597,0.91622,0.88223,0.89526,0.91157,0.92807,0.93496,0.99317,0.96045,1.0068,0.97593,0.95631,0.99406,1.0553,1.0366,1.06,1.1679,1.1462,1.1092,1.0996,1.0982,1.0924,1.0869,1.09,1.0839,1.0766,1.077,1.0607,1.0592,1.0659,1.0705,1.0943,1.0922,1.0915,1.0889,1.1031,1.1088,1.1097,1.1081,1.1148,1.1166,1.1226,1.124,1.1091,1.1119,1.1254,1.097,1.1303,1.0981,1.0483
0.23124,0.22484,0.04883,0.19617,0.17736,0.019962,-0.23151,-0.12433,-0.37725,-0.31036,-0.71367,-0.59244,-0.31708,-0.29941,-0.38258,-0.50811,-0.25136,-0.2192,-0.34872,-0.43554,-0.63994,-0.53427,-0.39673,-0.41575,-0.4522,-0.57284,-0.66618,-0.42419,-0.24323,-0.2889,-0.20684,0.20918,0.32673,0.32229,0.38265,0.36199,0.30163,0.28616,0.27202,0.24351,0.23987,0.27291,0.24027,0.24318,0.23049,0.2116,0.2169,0.28036,0.31897,0.37599,0.29041,0.24422,0.22577,0.25809,0.23297,0.23075,0.274,0.2674,0.29496,0.31762,0.32547,0.35507,0.41,0.41333,0.42822,0.44498,0.27402,0.21196,-0.12913,-0.12325,-0.10173,-0.070738,-0.053105,-0.066291,-0.060665,-0.047433,-0.061779,-0.050115,-0.04281,-0.064645,-0.054803,-0.041634,-0.06426,-0.064547,-0.046813,-0.069226,-0.079639,-0.069997,-0.12596,-0.15471,-0.13838
-0.022924,0.28797,1.0922,1.4366,1.6639,0.8536,0.26117,0.70695,1.2936,1.4217,0.84334,0.77884,1.0436,1.1241,0.87147,0.43928,0.38664,0.82482,1.2489,0.75066,0.24886,-0.017325,0.27052,0.37602,0.41114,0.55389,0.71995,0.55116,0.38178,-0.19496,-0.52068,-0.55523,-0.22739,-0.32255,-0.5203,-0.48708,-0.4464,-0.43146,-0.42844,-0.41569,-0.41999,-0.43875,-0.41329,-0.41413,-0.3936,-0.41071,-0.43566,-0.48125,-0.54765,-0.60628,-0.40865,-0.22041,-0.055051,-0.072989,-0.082359,-0.077689,-0.14973,-0.19395,-0.19536,-0.20055,-0.21371,-0.19427,-0.17516,-0.182,-0.16553,-0.1528,-0.12977,-0.10897,-0.06765,-0.056891,-0.3027,-0.4601,-0.45077,-0.42416,-0.41444,-0.41256,-0.41494,-0.47416,-0.46901,-0.48954,-0.48762,-0.50144,-0.4969,-0.50349,-0.5209,-0.51888,-0.52459,-0.5397,-0.14906,-0.029901,-0.0025011
-0.37718,0.15651,0.4749,0.40407,-0.12348,-0.50929,-0.48208,-0.6731,-0.67292,-0.59573,-0.91762,-0.61269,-0.45092,-0.55703,-0.6676,-0.92517,-0.64289,-0.4761,-0.51223,-0.65206,-0.71314,-0.67751,-0.74379,-0.71082,-0.73041,-0.81739,-0.99666,-0.93297,-0.34241,-0.19303,-0.12416,0.02652,0.050773,0.053307,-0.043432,-0.033768,-0.014342,-0.02181,-0.012019,-0.004296,-0.012221,0.0083503,0.017738,0.020545,0.022198,0.045943,0.044381,0.089318,0.14503,0.1686,0.12389,0.16206,0.18954,0.2142,0.26279,0.28547,0.28032,0.32013,0.34606,0.3592,0.38841,0.39968,0.40696,0.43664,0.44175,0.44577,0.46358,0.46101,0.45682,0.47477,0.46918,0.45738,0.45478,0.44466,0.43642,0.43359,0.42044,0.38843,0.38908,0.38663,0.37289,0.37432,0.38417,0.36746,0.35829,0.36528,0.3537,0.34458,0.36896,0.37757,0.37724
0.010994,-0.35888,-0.5712,-0.49114,-0.32204,-0.02821,0.13699,0.18787,0.088961,0.069287,0.20058,0.12634,-0.047201,-0.055864,0.082734,0.19373,0.16701,-0.030718,-0.078437,0.10369,0.21312,0.1845,0.16617,0.16203,0.1494,0.050816,-0.12764,-0.081754,-0.02297,0.08614,0.11784,0.059413,0.032443,0.059499,0.12233,0.058491,0.056341,0.057573,0.0605,0.057503,0.055048,0.05286,0.051648,0.048258,0.042738,0.040203,0.035211,0.026616,0.025952,0.029493,0.023985,-0.0016387,-0.02908,-0.027152,-0.026314,-0.034328,-0.021018,-0.012853,-0.018468,-0.029055,-0.041494,-0.055066,-0.066886,-0.071471,-0.080948,-0.084168,-0.085645,-0.093749,-0.098717,-0.098156,-0.062901,-0.036094,-0.03096,-0.031174,-0.029715,-0.024865,-0.018814,0.0015271,0.001346,0.010086,0.0099075,0.011145,0.010548,0.011416,0.012944,0.015287,0.015874,0.018299,-0.038121,-0.067813,-0.079951
-0.16691,-0.71643,-1.0015,-1.0547,-0.8583,-0.5937,-0.77156,-0.67108,-0.3563,-0.2256,-0.33481,-0.77062,-0.45126,-0.14405,-0.04202,-0.27251,-0.43227,-0.23582,-0.070861,-0.00070431,-0.19918,-0.21909,-0.36977,-0.30131,-0.29822,-0.15702,0.33495,0.65745,0.72372,0.77967,0.57772,0.29131,0.049961,0.038882,0.17097,0.20228,0.18916,0.18673,0.1923,0.17997,0.18215,0.18023,0.18445,0.19374,0.17558,0.16961,0.17852,0.16933,0.18406,0.21628,0.10579,0.011079,-0.072774,-0.074411,-0.077006,-0.086741,0.034339,0.097919,0.10183,0.096811,0.094514,0.074084,0.049525,0.054854,0.039223,0.029154,0.020627,0.0044147,-0.0087703,-0.025916,0.076022,0.14074,0.13257,0.11077,0.10217,0.098899,0.12429,0.24376,0.22653,0.27621,0.27248,0.28025,0.27676,0.28111,0.29237,0.29063,0.29549,0.30564,0.12998,-0.029576,-0.089115
0.20147,-0.39484,-1.0141,-1.3155,-1.1276,-0.73454,-0.458,-0.32378,-0.66761,-0.80508,-0.64586,-0.55044,-0.57432,-0.55613,-0.54247,-0.36711,-0.30616,-0.52595,-0.73664,-0.48841,-0.32155,-0.24964,-0.20929,-0.30487,-0.31342,-0.1771,0.032593,0.15958,0.12859,0.2441,0.34308,0.42383,0.45419,0.48073,0.5989,0.5715,0.53279,0.53218,0.51976,0.5008,0.49592,0.49695,0.46868,0.46083,0.45245,0.42484,0.42408,0.43175,0.41574,0.42079,0.3842,0.30431,0.24497,0.24993,0.21387,0.19544,0.20543,0.17116,0.16467,0.16476,0.14104,0.13849,0.14736,0.12689,0.12154,0.11991,0.053734,0.028297,-0.081262,-0.086632,-0.020278,0.030492,0.037144,0.031433,0.039207,0.047479,0.039952,0.047116,0.054332,0.039078,0.048411,0.057874,0.041595,0.046486,0.058716,0.042931,0.04365,0.051617,-0.072496,-0.094044,-0.084528
0.17747,0.49724,0.68611,0.59874,0.54841,0.42645,0.2266,0.17579,0.16376,0.12049,0.057276,0.038446,0.089904,0.1094,0.095015,0.076151,0.076507,0.10132,0.083744,0.069084,0.059105,0.075271,0.055002,0.055228,0.068088,0.1783,0.27401,0.14104,0.022388,-0.047274,-0.084465,-0.089752,-0.098172,-0.093539,-0.092567,-0.088534,-0.092932,-0.088803,-0.070574,-0.070302,-0.075302,-0.079549,-0.080498,-0.08204,-0.084888,-0.087017,-0.085246,-0.065487,-0.071488,-0.080635,-0.075286,-0.086285,-0.095492,-0.086382,-0.093892,-0.092077,-0.088719,-0.090926,-0.098058,-0.10698,-0.10473,-0.099871,-0.10007,-0.1032,-0.09967,-0.10104,-0.10131,-0.10082,-0.10423,-0.10134,-0.099465,-0.10213,-0.094497,-0.095164,-0.095041,-0.08999,-0.088458,-0.088044,-0.081034,-0.087891,-0.081252,-0.075164,-0.082394,-0.072224,-0.069062,-0.069581,-0.077246,-0.068898,-0.067617,-0.062704,-0.059025
0.21523,-0.040371,-0.36905,-0.77519,-0.74708,-0.66151,-0.66398,-0.64982,-0.59684,-0.58071,-0.54915,-0.55051,-0.49883,-0.43046,-0.41502,-0.41732,-0.44226,-0.4134,-0.39685,-0.38985,-0.41585,-0.43892,-0.44719,-0.4545,-0.43811,-0.2033,0.29622,0.33505,0.2906,0.23568,0.18903,0.16511,0.16096,0.16291,0.16718,0.17043,0.1703,0.16828,0.16537,0.16813,0.1691,0.1696,0.17416,0.17761,0.17849,0.17911,0.19178,0.19052,0.18467,0.18589,0.17829,0.17628,0.17358,0.17268,0.17303,0.17319,0.17545,0.18109,0.18182,0.17953,0.17355,0.17771,0.17598,0.17706,0.17901,0.17923,0.17777,0.17792,0.17354,0.17304,0.17234,0.17098,0.1694,0.1691,0.17102,0.16989,0.17022,0.16936,0.17161,0.17015,0.17023,0.17213,0.17263,0.17272,0.17172,0.17105,0.17097,0.16993,0.1714,0.17442,0.17362
-0.62693,1.0504,2.3285,3.9627,3.6957,3.2449,3.0449,3.1791,3.0773,3.0049,2.6223,2.6696,2.5656,2.2437,2.0819,1.9399,2.1585,2.1268,2.0266,1.9554,2.0429,2.2086,2.2825,2.3227,2.25,1.0969,-1.0333,-1.1634,-1.1734,-1.1449,-1.0741,-0.99105,-0.96986,-0.94556,-0.93629,-0.94149,-0.94013,-0.93949,-0.93696,-0.93651,-0.93452,-0.92407,-0.92605,-0.92908,-0.92763,-0.92598,-0.92643,-0.92532,-0.91554,-0.90888,-0.90226,-0.90271,-0.90596,-0.9009,-0.89138,-0.88712,-0.89314,-0.89089,-0.88811,-0.89745,-0.91748,-0.91519,-0.90769,-0.90669,-0.90646,-0.90304,-0.90854,-0.91383,-0.92569,-0.92344,-0.91097,-0.90021,-0.89802,-0.90066,-0.90072,-0.90061,-0.90557,-0.91237,-0.90937,-0.91013,-0.9114,-0.91295,-0.91255,-0.9138,-0.9128,-0.91018,-0.9083,-0.90391,-0.9245,-0.9204,-0.91795
0.48643,0.11396,-0.5688,-1.0968,-0.9876,-0.84845,-0.89902,-0.78328,-0.72962,-0.71305,-0.68301,-0.69015,-0.55599,-0.42497,-0.39665,-0.41679,-0.42951,-0.39439,-0.40624,-0.40553,-0.42107,-0.42431,-0.47478,-0.50422,-0.49159,-0.15762,0.41093,0.3579,0.23042,0.16004,0.10992,0.10941,0.11828,0.15783,0.18461,0.19268,0.20015,0.2041,0.20796,0.21046,0.21106,0.22178,0.21978,0.21639,0.22402,0.22183,0.23496,0.2306,0.22305,0.213,0.23486,0.23058,0.22339,0.22529,0.23736,0.2372,0.23788,0.25203,0.24896,0.22143,0.17009,0.17299,0.17564,0.1762,0.17574,0.17758,0.1765,0.17042,0.1675,0.16907,0.18393,0.19344,0.19493,0.1901,0.19224,0.19116,0.18873,0.19023,0.1973,0.20199,0.20011,0.20034,0.203,0.2024,0.20258,0.20703,0.21186,0.21937,0.19696,0.19398,0.18952
-0.25274,-1.2577,-1.7191,-2.3049,-2.318,-1.9374,-1.3966,-1.7862,-1.9342,-1.8906,-1.4289,-1.3667,-1.6569,-1.6803,-1.5266,-1.2263,-1.3371,-1.528,-1.5256,-1.3696,-1.2727,-1.3541,-1.363,-1.3827,-1.3686,-1.1028,-0.33764,0.081824,0.42549,0.64967,0.80722,0.81686,0.76851,0.71374,0.69331,0.6658,0.64818,0.6349,0.61321,0.60956,0.61599,0.60238,0.59714,0.5995,0.58826,0.59958,0.5846,0.58761,0.61268,0.63506,0.57757,0.56901,0.56167,0.5511,0.53518,0.53126,0.53253,0.52291,0.52667,0.58302,0.68861,0.67739,0.6681,0.6692,0.66596,0.65898,0.65439,0.66443,0.65743,0.65162,0.65622,0.66028,0.65288,0.66159,0.65579,0.65472,0.65909,0.658,0.64073,0.63549,0.63524,0.63473,0.63432,0.63158,0.63236,0.62341,0.61943,0.60248,0.59276,0.58934,0.59643
