3.1187,3.7265,3.1774,3.0951,3.2098,3.3849,3.4648,3.5352,3.5591,3.4921,3.5624,3.6875,4.0457,4.2705,3.8395,1.8273,-0.56154,-1.3534,-1.3507,-1.1972,-1.1259,-0.96216,-0.85038,-0.75175,-0.77805,-0.78895,-0.79686,-0.82259,-0.7506,-0.76317,-0.77108,-0.86054,-0.81525,-0.88874,-0.91483,-1.0559,-1.0567,-1.0495,-1.146,-1.1582,-1.1519,-1.2289,-1.2435,-1.2444,-1.2417,-1.2561,-1.2466,-1.1991,-1.208,-1.2047,-1.1905,-1.2041,-1.1948,-1.2549,-1.2509,-1.2434,-1.2081,-1.1857,-1.1713,-1.1372,-1.16,-1.1683,-1.1827,-1.1769,-1.1567,-1.1635,-1.1524
0.0037077,-0.68241,-1.1106,-1.2407,-0.85999,-0.77399,-0.79117,-0.74905,-0.66433,-0.62866,-0.64964,-0.85642,-0.22537,-0.35935,-0.36439,-0.19882,0.16658,0.23735,0.088076,0.24862,-0.13767,-0.14621,-0.20919,0.24519,0.22496,0.11729,0.068041,0.12058,0.16188,0.15055,0.059764,0.1073,0.14212,0.15901,0.19024,0.25111,0.19351,0.033766,0.088421,0.2794,0.34416,0.27115,0.26379,0.27369,0.26122,0.2915,0.38602,0.38776,0.33787,0.31338,0.31417,0.27456,0.25614,0.25151,0.2853,0.279,0.26692,0.26495,0.27881,0.22093,0.16106,0.19239,0.20267,0.19832,0.21732,0.25046,0.26552
-1.0506,-0.79975,-0.86232,-0.99713,-0.8254,-1.1143,-1.2693,-1.3602,-1.5273,-1.7125,-1.5838,-1.5074,-0.91213,0.082365,0.83812,0.66893,0.29716,0.4003,0.36712,0.43446,0.608,0.65097,0.6954,0.64666,0.59655,0.56402,0.57829,0.58733,0.57137,0.45992,0.3453,0.29355,0.27853,0.27183,0.32625,0.34858,0.25296,0.11323,0.13588,0.093391,0.11553,0.14074,0.16434,0.16139,0.18279,0.18932,0.15754,0.13169,0.13003,0.14002,0.12503,0.13997,0.19858,0.21914,0.19606,0.19434,0.21917,0.20806,0.17639,0.13796,0.10699,0.10094,0.086646,0.080664,0.098785,0.10845,0.10511
0.11935,-0.27988,-0.53927,-0.63107,-1.0732,-1.1971,-1.2536,-1.3683,-1.6311,-1.5138,-1.5445,-1.398,-1.386,-1.4348,-1.2388,-0.56425,-0.54867,-0.19543,-0.012296,-0.034942,-0.029993,0.045311,0.078252,0.098577,0.10918,0.16297,0.16944,0.15631,0.21583,0.33002,0.45143,0.4612,0.45212,0.40265,0.36928,0.36224,0.41091,0.51365,0.49559,0.55388,0.68659,0.66787,0.54129,0.49991,0.46517,0.3659,0.24408,0.22673,0.3356,0.35584,0.36148,0.43322,0.47633,0.50198,0.49664,0.49307,0.453,0.24979,0.33025,0.39142,0.40774,0.40312,0.45511,0.52823,0.53176,0.53412,0.48073
-1.2544,-1.1567,-0.93481,-1.0141,-1.0519,-1.087,-1.1259,-1.113,-1.034,-0.9362,-1.0705,-1.0742,-1.1657,-1.0903,-0.59033,0.12194,0.33513,0.30743,0.22206,0.23375,0.24238,0.2821,0.32384,0.34852,0.36338,0.37844,0.37723,0.36521,0.36427,0.35626,0.32211,0.31453,0.32927,0.36794,0.35841,0.35196,0.38133,0.41677,0.39162,0.38595,0.3702,0.36536,0.36588,0.37602,0.35517,0.32414,0.30518,0.30789,0.31059,0.30092,0.29657,0.29931,0.28084,0.24812,0.2387,0.23682,0.23702,0.25371,0.25824,0.25041,0.2315,0.21933,0.21604,0.20868,0.20005,0.19855,0.20192
-0.19578,0.82492,0.42571,-0.33793,-0.12048,-0.4072,0.059878,-0.22912,0.46344,0.1493,0.46448,0.57565,0.2684,0.32312,0.25973,0.50897,0.48457,0.18588,0.15529,0.06054,0.05847,0.069022,0.023013,0.013356,0.023957,0.0062355,-0.032484,-0.075679,-0.11279,-0.09177,-0.032557,0.015246,0.031263,0.03536,-0.036417,-0.1161,-0.021206,0.074966,0.036094,0.023005,-0.038797,-0.12102,-0.17245,-0.15872,-0.17168,-0.16233,-0.078574,-0.029408,-0.033238,-0.054403,-0.055398,-0.095902,-0.16012,-0.21056,-0.21328,-0.20862,-0.20521,-0.15794,-0.13584,-0.1279,-0.13584,-0.14883,-0.15229,-0.16736,-0.19215,-0.21029,-0.2122
-0.10031,0.42915,1.0771,1.355,1.3603,1.4746,1.4196,1.7802,1.9495,2.0562,1.88,1.5503,1.6216,1.6274,1.0299,0.14099,0.045736,-0.25572,-0.45758,-0.36731,-0.5513,-0.57932,-0.56109,-0.3701,-0.34065,-0.37235,-0.38941,-0.3582,-0.35823,-0.38577,-0.48489,-0.51127,-0.5041,-0.4017,-0.41724,-0.40608,-0.45615,-0.50779,-0.52535,-0.40301,-0.43677,-0.43532,-0.39856,-0.39518,-0.39963,-0.36437,-0.32977,-0.35473,-0.37972,-0.38046,-0.37614,-0.42272,-0.45096,-0.46698,-0.44472,-0.44438,-0.42114,-0.38891,-0.35576,-0.38375,-0.39758,-0.36681,-0.37602,-0.40373,-0.39548,-0.38291,-0.38005
0.89077,0.76434,0.76415,0.79197,0.78584,0.79454,0.75312,0.74027,0.7431,0.72885,0.74603,0.7809,1.0653,0.98203,0.55593,0.2176,-0.074932,-0.20067,-0.28299,-0.32163,-0.36048,-0.38016,-0.3616,-0.35599,-0.35948,-0.3591,-0.344,-0.33965,-0.34581,-0.32874,-0.32408,-0.30888,-0.31156,-0.30904,-0.2878,-0.29528,-0.30976,-0.30826,-0.2958,-0.28474,-0.29299,-0.29376,-0.28593,-0.18933,-0.13269,-0.1361,-0.12749,-0.11145,-0.10384,-0.12205,-0.14785,-0.16475,-0.17969,-0.20039,-0.18804,-0.15317,-0.16636,-0.16188,-0.1717,-0.1694,-0.16965,-0.16734,-0.16581,-0.17665,-0.16769,-0.15469,-0.15364
-0.9091,-0.85692,-0.78181,-0.85325,-0.78591,-0.8987,-0.941,-0.98116,-0.91878,-0.98344,-0.93067,-0.90199,-0.55345,0.35262,0.6595,0.49124,0.26386,0.20769,0.2393,0.2487,0.23245,0.21236,0.19477,0.20126,0.19671,0.19324,0.19089,0.18971,0.1887,0.18906,0.18835,0.1874,0.1837,0.17667,0.17577,0.16516,0.15788,0.15845,0.1593,0.17053,0.17636,0.17751,0.17728,0.17607,0.17603,0.18093,0.19459,0.19402,0.19593,0.19712,0.19635,0.19274,0.1959,0.19637,0.19003,0.18941,0.19243,0.18761,0.19757,0.19309,0.18635,0.18861,0.19146,0.19213,0.19559,0.19654,0.19285
1.2965,1.0009,0.944,1.0269,1.0159,1.1251,1.1304,1.1846,1.088,1.1834,1.0997,1.1864,1.8435,0.60758,-0.80337,-0.71236,-0.4236,-0.38363,-0.38045,-0.34452,-0.34501,-0.31883,-0.31019,-0.2977,-0.29796,-0.29262,-0.28569,-0.27875,-0.26343,-0.26128,-0.26167,-0.26152,-0.25709,-0.25754,-0.24944,-0.2343,-0.22583,-0.23169,-0.22461,-0.21995,-0.21295,-0.21272,-0.21511,-0.20102,-0.20955,-0.26412,-0.28913,-0.27604,-0.27349,-0.27007,-0.26475,-0.24903,-0.2358,-0.26687,-0.28378,-0.28758,-0.2868,-0.28728,-0.29991,-0.31543,-0.31521,-0.31204,-0.30293,-0.29671,-0.2963,-0.29371,-0.29155
2.7228,2.7676,2.6876,2.685,2.6496,2.664,2.6509,2.6607,2.6613,2.6533,2.6556,2.2376,-0.40053,-1.6493,-0.71453,-0.58887,-0.53799,-0.60604,-0.58563,-0.5555,-0.54538,-0.52854,-0.53116,-0.52936,-0.53532,-0.53005,-0.52052,-0.52117,-0.50815,-0.50779,-0.49939,-0.50047,-0.49717,-0.50073,-0.49973,-0.51454,-0.50662,-0.50758,-0.5009,-0.49407,-0.49074,-0.49001,-0.4959,-0.46525,-0.47724,-0.56695,-0.59243,-0.57077,-0.55725,-0.55057,-0.54827,-0.52877,-0.51751,-0.5868,-0.63158,-0.63729,-0.62733,-0.62219,-0.63969,-0.67164,-0.67337,-0.66464,-0.64853,-0.64062,-0.63313,-0.62593,-0.62462
-0.24507,-0.32182,-0.2537,-0.19739,-0.20184,-0.16309,-0.16008,-0.16262,-0.16471,-0.14181,-0.15627,-0.016204,0.0098181,-0.99631,-1.071,-0.55238,-0.15239,0.13712,0.20899,0.16779,0.1235,0.072541,0.047368,0.05233,0.065501,0.059526,0.030226,0.035786,0.013324,0.017323,0.015778,0.017987,0.018917,0.011413,-0.0032006,0.032001,0.03421,0.045364,0.02314,0.0068061,0.0039861,0.0062852,0.016103,-0.10444,-0.11257,0.083614,0.13677,0.079133,0.04402,0.041218,0.055083,0.023216,-0.0035854,0.14979,0.23454,0.22508,0.21157,0.20305,0.24071,0.30575,0.31572,0.30002,0.27463,0.2693,0.25244,0.23075,0.23097
