0.28494,0.36724,-0.098788,-0.082135,0.30257,0.27026,0.13796,-0.47367,-0.66461,-0.05326,0.069217,0.081556,0.1498,0.18115,0.18456,0.17345,0.16944,0.17441,0.18383,0.1812,0.20204,0.19318,0.16171,0.17118,0.37014,0.48188,0.072692,-0.035202,0.11974,-0.18344,0.0027258,0.09339,0.071677,0.042152,0.030234,-0.066314,-0.07702,-0.092799,-0.13766,-0.12382,-0.12357,-0.13445,-0.13774,-0.12395,-0.091594,-0.094924,-0.099542,-0.094553,-0.10641,-0.094354,-0.091266,-0.091242,-0.10248,-0.11502,-0.11003,-0.10602,-0.1106,-0.08587,-0.065412,0.002642,-0.021047,-0.0038114,-0.062001,-0.040432,-0.046615,-0.098836,-0.07189,-0.021509,-0.048534,-0.046145,-0.067913,-0.051182,-0.079791,-0.087696,-0.11182
0.57708,0.85125,0.51171,0.35707,0.52228,0.094003,0.13227,0.14791,-0.70477,-1.232,-0.81763,-0.97089,-0.85671,-0.82188,-0.80209,-0.75102,-0.73836,-0.72641,-0.66237,-0.56501,-0.47995,-0.42532,-0.30869,0.20848,0.26673,-0.1874,-0.6998,-0.55351,-0.17677,0.21813,0.39642,0.32103,0.30039,0.26382,0.22297,0.21965,0.23295,0.20011,0.19506,0.23271,0.21955,0.18731,0.20838,0.21154,0.16023,0.16473,0.17315,0.14013,0.14638,0.17346,0.15165,0.13557,0.15968,0.18071,0.16134,0.17117,0.19435,0.18449,0.16115,0.18101,0.18258,0.14507,0.15131,0.18025,0.14017,0.13991,0.16628,0.15888,0.14945,0.17692,0.18342,0.17843,0.18334,0.20574,0.20085
0.20178,-0.28421,-0.43641,-0.89815,-0.85784,-0.84212,-0.67874,-0.71124,0.10245,0.93222,1.3004,1.4316,1.2953,1.1141,1.0499,1.0401,1.0362,1.0245,0.99729,0.97274,0.94621,0.90155,0.88664,1.1238,1.2503,1.2084,0.59403,-0.017419,-0.045736,-0.19764,-0.31084,-0.32884,-0.33513,-0.33113,-0.2682,-0.2181,-0.23767,-0.22531,-0.21943,-0.25377,-0.26644,-0.26746,-0.28326,-0.3127,-0.31742,-0.34522,-0.36201,-0.35787,-0.34787,-0.34447,-0.35656,-0.34284,-0.3249,-0.33701,-0.31603,-0.29604,-0.31267,-0.31554,-0.3156,-0.33445,-0.35729,-0.35405,-0.35966,-0.37676,-0.37143,-0.36202,-0.36395,-0.36875,-0.35731,-0.34131,-0.34711,-0.33278,-0.31136,-0.32098,-0.33047
0.48037,0.6824,0.49752,0.6117,0.46618,0.34373,0.3888,0.3158,-0.12022,-1.208,-2.5106,-2.4182,-2.3939,-2.7362,-2.7725,-2.7774,-2.7964,-2.8086,-2.8235,-2.8065,-2.7985,-2.7865,-2.7182,-2.7188,-2.0442,-1.5533,-0.71345,0.25466,0.59728,0.66664,0.80342,0.80791,0.79732,0.80481,0.83833,0.86099,0.85781,0.87084,0.86631,0.85061,0.85765,0.8631,0.84287,0.83832,0.84768,0.81769,0.8253,0.85346,0.84599,0.84822,0.86667,0.87231,0.86392,0.86439,0.86821,0.8599,0.85092,0.85138,0.8419,0.82921,0.82564,0.83584,0.82801,0.81929,0.85036,0.85114,0.84663,0.86868,0.8754,0.86961,0.8792,0.88059,0.87566,0.86322,0.86318
0.79327,0.34403,-0.11835,-0.56841,-0.74708,-0.75116,-0.85332,-0.97407,-1.3031,-1.7135,-1.9701,-2.1093,-1.9553,-1.9419,-1.9511,-1.9609,-1.9535,-1.9405,-1.9237,-1.9052,-1.8862,-1.8702,-1.8507,-1.5762,-0.77121,0.20822,0.65691,0.69111,0.62469,0.67844,0.65562,0.6466,0.64011,0.64546,0.64518,0.64321,0.64938,0.64471,0.63868,0.63916,0.63608,0.62797,0.63405,0.66565,0.63961,0.71359,0.71545,0.71303,0.70857,0.70558,0.70787,0.70281,0.69715,0.69967,0.69492,0.68839,0.69054,0.69258,0.69207,0.69511,0.69987,0.69815,0.69557,0.70046,0.69624,0.69162,0.69309,0.69935,0.69651,0.69202,0.69372,0.69291,0.68659,0.69215,0.70138
-1.1804,-1.9397,-1.9533,-1.3346,-1.3719,-1.456,-1.8153,-1.8084,-1.4685,0.18554,0.636,0.50769,0.61179,0.6862,0.68357,0.69534,0.70343,0.70872,0.75069,0.77687,0.7754,0.78399,0.77581,0.51408,0.3002,0.51264,0.68457,0.4504,-0.16736,-0.12867,-0.059978,-0.023057,-0.012955,-0.007022,-0.045698,-0.075604,-0.051161,-0.052457,-0.047276,-0.00725,0.011466,0.020802,0.042582,0.072867,0.082745,0.11238,0.12653,0.12296,0.11221,0.10676,0.11348,0.10037,0.081519,0.085676,0.069686,0.052461,0.070428,0.076109,0.083228,0.10588,0.12751,0.12893,0.13279,0.14664,0.13773,0.12774,0.12874,0.12598,0.10655,0.094182,0.093095,0.077826,0.057509,0.0629,0.065425
-0.97503,-0.30553,0.66279,1.3277,1.5221,1.3952,1.4355,1.4802,0.74075,0.69334,0.31766,-0.027171,0.082969,0.29612,0.36873,0.40913,0.41902,0.44369,0.50326,0.54824,0.57776,0.61489,0.52363,0.70212,0.70096,0.36652,-0.070771,-0.24919,-0.25269,-0.057503,-0.14464,-0.20045,-0.20717,-0.22442,-0.26972,-0.28813,-0.27451,-0.30449,-0.31588,-0.28936,-0.30651,-0.33977,-0.32178,-0.31261,-0.35701,-0.32945,-0.32663,-0.35441,-0.35516,-0.33898,-0.3437,-0.35311,-0.3384,-0.31824,-0.32661,-0.32246,-0.30478,-0.31212,-0.32889,-0.31444,-0.308,-0.34088,-0.3376,-0.31585,-0.35169,-0.35552,-0.33893,-0.34814,-0.35925,-0.34271,-0.33841,-0.34291,-0.34221,-0.32422,-0.32421
2.0015,1.2831,1.0353,0.97892,0.99003,1.0093,1.0341,1.0848,0.95587,-0.43759,-0.88568,-0.87361,-0.82123,-0.79063,-0.75119,-0.75629,-0.74473,-0.73245,-0.72536,-0.72318,-0.70975,-0.67623,-0.50872,-0.25175,-0.15392,0.05814,0.60828,0.57286,0.2284,0.22129,0.1587,0.13595,0.12785,0.10694,0.049456,-0.014413,-0.054647,-0.060628,-0.069557,-0.078919,-0.074717,-0.067064,-0.073301,-0.069542,-0.067213,-0.060192,-0.06079,-0.061618,-0.056242,-0.058529,-0.048401,-0.039387,-0.034356,-0.031843,-0.047186,-0.053787,-0.053145,-0.053153,-0.049543,-0.052506,-0.047845,-0.047781,-0.045748,-0.04485,-0.048357,-0.042842,-0.044882,-0.051397,-0.052374,-0.0534,-0.055343,-0.040522,-0.044643,-0.041204,-0.046674
-0.70804,-1.3759,-0.85626,0.44889,0.83256,0.96601,1.2134,1.0963,-0.68315,-0.037402,-0.0041768,0.010173,0.016233,0.023964,0.030805,0.039236,0.038742,0.038907,0.041763,0.041256,0.041584,0.042472,0.037288,0.03778,0.03976,0.035484,0.01028,-0.0088458,-0.031957,-0.025912,-0.031052,-0.032686,-0.033506,-0.032771,-0.028492,-0.024278,-0.02381,-0.023969,-0.023467,-0.022378,-0.023072,-0.02419,-0.024024,-0.0251,-0.025887,-0.026208,-0.026497,-0.027589,-0.02784,-0.026652,-0.028163,-0.028974,-0.027989,-0.028129,-0.027529,-0.026428,-0.025987,-0.026858,-0.026849,-0.025271,-0.024969,-0.026255,-0.027467,-0.026488,-0.029018,-0.029134,-0.027826,-0.03397,-0.045829,-0.039402,-0.040768,-0.04126,-0.041747,-0.04842,-0.062993
0.89202,2.4793,2.4133,2.04,2.0842,2.0963,2.0618,2.0272,1.719,-0.30022,-0.48851,-0.58312,-0.6062,-0.63345,-0.66489,-0.69539,-0.69567,-0.69985,-0.70274,-0.70112,-0.69383,-0.69396,-0.6983,-0.69217,-0.62919,-0.53964,-0.50514,-0.41331,-0.28525,-0.22265,-0.20505,-0.20236,-0.20292,-0.19397,-0.1652,-0.14182,-0.12961,-0.12488,-0.11776,-0.11848,-0.11827,-0.12019,-0.12043,-0.11888,-0.11765,-0.11701,-0.11659,-0.11493,-0.11379,-0.11273,-0.11659,-0.12032,-0.12082,-0.11971,-0.11853,-0.11839,-0.1193,-0.118,-0.12024,-0.1218,-0.12288,-0.12262,-0.12278,-0.12135,-0.12134,-0.12054,-0.11893,-0.1114,-0.10776,-0.1096,-0.10554,-0.10827,-0.10809,-0.10524,-0.095928
-1.674,-0.95815,0.24174,0.16267,-0.24098,-0.42178,-0.45551,-0.41335,-1.1064,0.055239,0.15787,0.19558,0.20963,0.21643,0.21987,0.22771,0.22744,0.22921,0.22976,0.22672,0.22957,0.22706,0.20099,0.16174,0.20732,0.24077,-0.00087381,-0.11789,-0.16029,-0.070211,-0.065855,-0.057276,-0.052529,-0.036907,-0.0093816,0.010859,0.024649,0.035429,0.048392,0.049394,0.051598,0.051682,0.050704,0.053744,0.056899,0.05551,0.056139,0.060012,0.060074,0.060406,0.054276,0.045976,0.042937,0.043878,0.047968,0.047384,0.046563,0.049292,0.050646,0.048928,0.052347,0.055311,0.05242,0.055512,0.053364,0.054564,0.056533,0.059517,0.048427,0.051711,0.054366,0.049364,0.046902,0.041513,0.038879
1.7914,2.3058,1.9215,1.9372,2.0704,2.1284,2.132,2.1548,1.4084,-0.59535,-0.42011,-0.4125,-0.42235,-0.41305,-0.40708,-0.39158,-0.39418,-0.39773,-0.40088,-0.39868,-0.40345,-0.40997,-0.44287,-0.51368,-0.62838,-0.80785,-0.64832,-0.30103,0.057417,-0.11379,-0.043075,-0.043461,-0.045442,-0.074826,-0.13046,-0.16624,-0.17335,-0.19241,-0.21602,-0.21123,-0.21552,-0.21793,-0.21326,-0.21609,-0.21828,-0.21639,-0.21565,-0.22197,-0.2253,-0.2269,-0.22183,-0.21492,-0.21468,-0.21472,-0.21504,-0.21292,-0.21108,-0.21297,-0.21653,-0.21325,-0.22137,-0.22416,-0.21981,-0.22593,-0.21516,-0.22351,-0.22887,-0.23505,-0.22128,-0.22725,-0.22801,-0.2272,-0.22174,-0.21656,-0.21671
