-0.32242,-0.31008,-0.32198,-0.36844,-0.36624,-0.40087,-0.41435,-0.41704,-0.42088,-0.47129,-0.46915,-0.4395,-0.42825,-0.43518,-0.3894,-0.38786,-0.3988,-0.37873,-0.41009,-0.43066,-0.29191,-0.073639,0.076592,0.075215,0.12508,0.13225,0.15251,0.14785,0.14177,0.15248,0.16487,0.16662,0.15186,0.14372,0.15175,0.17085,0.17001,0.17068,0.18334,0.19495,0.18876,0.18897,0.19393,0.19271,0.18713,0.18349,0.18608,0.18794,0.17974,0.17399,0.17505,0.16959,0.15806,0.13021,0.080217,0.097069,0.058555,0.088066,0.085005,0.092741,0.10238,0.092454,0.091808,0.10917,0.10013,0.092003,0.11903,0.1055,0.10583,0.10979,0.12548,0.10763,0.10588,0.11349,0.11331,0.11976,0.12406,0.11534,0.1272,0.091716,0.095121,0.079856,0.11738,0.1067,0.10604
-0.35523,-1.4066,-1.9318,-2.0328,-1.7735,-1.8838,-1.9721,-1.7878,-1.9648,-1.9166,-2.1915,-1.7401,-1.7776,-2.0745,-1.9646,-1.6377,-1.64,-1.6276,-1.8208,-2.1639,-2.2915,-2.2389,-1.2458,-0.28075,0.54916,1.0101,0.98898,1.1911,1.1237,0.88348,0.82266,0.80204,0.81304,0.79444,0.75967,0.75493,0.76822,0.75325,0.70867,0.67468,0.69064,0.6726,0.60825,0.58849,0.59777,0.60349,0.58462,0.5799,0.61373,0.62362,0.60414,0.59139,0.59379,0.58444,0.53674,0.51926,0.52985,0.53703,0.52271,0.53009,0.57469,0.58252,0.57239,0.58157,0.60536,0.61141,0.59635,0.59013,0.61934,0.6235,0.60891,0.60501,0.6096,0.61442,0.60969,0.65084,0.78614,0.80459,0.78644,0.77928,0.78698,0.76397,0.74732,0.74661,0.7524
0.035805,0.42975,0.6232,0.14439,0.4262,0.55132,0.67936,0.20446,0.14858,0.32707,0.52166,0.26074,0.30311,0.58632,0.70739,0.60372,0.57275,0.56003,0.60144,0.78992,1.2589,1.9007,1.2352,0.59711,0.045889,0.012834,-0.21305,-0.28742,-0.36003,-0.088651,-0.33837,-0.30815,-0.22217,-0.18867,-0.17191,-0.2541,-0.25655,-0.25923,-0.2542,-0.25248,-0.2524,-0.26506,-0.28123,-0.25319,-0.2611,-0.26664,-0.26879,-0.27477,-0.29185,-0.30786,-0.31589,-0.30788,-0.2853,-0.26281,-0.22037,-0.21036,-0.21459,-0.22273,-0.23547,-0.24332,-0.25205,-0.21941,-0.085797,-0.20299,-0.24277,-0.24144,-0.23731,-0.23459,-0.23725,-0.24232,-0.2454,-0.23954,-0.23609,-0.23319,-0.21837,-0.19622,-0.19221,-0.19904,-0.20274,-0.20634,-0.21322,-0.21922,-0.21601,-0.20994,-0.20772
-0.16007,0.60438,1.9696,2.9466,2.7812,2.7333,2.1348,2.9537,2.8918,2.7472,2.512,3.0763,2.9738,2.8475,2.9151,2.9927,3.0308,3.0824,3.088,3.0675,1.6229,0.14378,-0.99559,-1.4952,-1.525,-1.2126,-1.0947,-1.022,-0.98518,-1.0062,-1.0345,-1.0687,-0.99938,-0.87215,-0.85159,-0.87058,-0.86468,-0.85849,-0.85273,-0.8768,-0.89483,-0.88014,-0.86324,-0.86459,-0.87242,-0.87843,-0.88691,-0.90933,-0.92854,-0.92694,-0.91719,-0.90456,-0.87847,-0.83262,-0.78945,-0.77734,-0.7827,-0.78067,-0.77487,-0.77011,-0.75328,-0.70817,-0.68537,-0.67785,-0.67899,-0.66993,-0.65692,-0.65468,-0.65867,-0.65465,-0.64667,-0.6424,-0.63644,-0.62969,-0.61416,-0.69374,-0.76409,-0.74941,-0.74417,-0.75475,-0.75439,-0.74336,-0.72993,-0.73091,-0.72311
-1.3887,-1.2129,-1.0514,-1.0962,-1.2594,-1.2902,-1.4178,-1.2736,-1.2542,-1.4078,-1.5499,-1.3571,-1.3949,-1.5332,-1.4525,-1.3646,-1.3519,-1.3609,-1.3945,-1.3968,-1.1176,-0.90529,-0.03076,0.44895,0.67715,0.55865,0.50708,0.52683,0.5596,0.5021,0.50108,0.48322,0.46036,0.43842,0.42832,0.44424,0.43928,0.43907,0.43524,0.43057,0.4337,0.43165,0.43144,0.41931,0.4217,0.42421,0.42921,0.43841,0.45126,0.45981,0.45873,0.45413,0.45254,0.45889,0.45789,0.4546,0.45694,0.46044,0.46374,0.46376,0.46589,0.46125,0.44085,0.45485,0.46096,0.46172,0.46226,0.4615,0.46472,0.4685,0.46928,0.46534,0.46416,0.46502,0.46156,0.46271,0.4726,0.47515,0.47619,0.47838,0.47898,0.47748,0.47317,0.46883,0.46822
-0.83332,-0.86806,-1.0134,-1.1001,-1.1423,-1.0898,-1.1986,-1.2188,-1.2145,-1.4129,-1.5995,-1.5735,-1.6402,-1.7227,-1.6617,-1.6935,-1.7063,-1.7115,-1.7362,-1.6557,-1.0058,-0.7288,-0.030399,-0.0031766,0.099956,0.13231,0.43914,0.52329,0.58988,0.45486,0.59667,0.6122,0.48111,0.42764,0.41028,0.5852,0.57319,0.56586,0.57378,0.58181,0.5862,0.58824,0.55892,0.52081,0.5208,0.51757,0.51531,0.52278,0.53919,0.55077,0.55625,0.55055,0.53733,0.5186,0.47867,0.46623,0.47093,0.47866,0.49405,0.50006,0.50002,0.48076,0.40979,0.45441,0.46574,0.46229,0.4571,0.45404,0.45771,0.46522,0.47117,0.46466,0.45809,0.45331,0.44049,0.4255,0.43641,0.44353,0.45156,0.45917,0.46884,0.47446,0.47202,0.46065,0.45466
-0.32047,0.066267,0.68362,1.232,1.3027,1.0214,0.8833,1.2031,1.3134,1.1725,1.1168,1.3717,1.3625,1.0616,1.14,1.3417,1.3133,1.314,1.2533,1.0774,0.78059,0.3286,-0.04312,-0.22984,-0.097955,-0.28434,-0.26822,-0.18458,-0.16624,-0.30778,-0.27703,-0.28404,-0.28085,-0.30373,-0.32593,-0.33139,-0.3078,-0.30417,-0.32336,-0.3215,-0.30443,-0.31709,-0.32601,-0.32886,-0.31128,-0.30102,-0.3066,-0.30279,-0.28501,-0.28537,-0.3057,-0.31848,-0.3213,-0.33141,-0.36313,-0.37116,-0.36046,-0.3586,-0.3723,-0.37929,-0.3709,-0.40029,-0.44917,-0.42077,-0.3965,-0.39691,-0.4127,-0.41867,-0.4042,-0.40942,-0.42614,-0.4348,-0.43614,-0.43694,-0.45235,-0.4633,-0.4201,-0.42949,-0.44694,-0.44961,-0.44665,-0.46579,-0.47888,-0.48018,-0.48038
0.60673,0.27956,-0.073059,-0.19325,-0.23111,-0.062315,-0.026156,-0.029951,-0.060864,0.17776,-0.033367,0.075432,0.09729,0.16903,-0.13319,-0.024153,-0.01049,-0.022713,-0.040358,-0.27042,-0.1268,0.10331,0.025155,-0.015135,0.030423,0.064939,0.058508,0.055463,0.053168,0.053364,0.0704,0.067461,0.076543,0.072134,0.070311,0.065074,0.051753,0.056012,0.046226,0.054504,0.049693,0.042799,0.047243,0.032544,0.033751,0.041497,0.051983,0.054289,0.055526,0.053244,0.047919,0.037235,0.0061458,-0.045648,-0.083167,-0.093977,-0.078841,-0.072366,-0.072312,-0.066789,-0.059453,-0.068139,-0.059462,-0.062006,-0.066265,-0.064347,-0.065409,-0.061641,-0.054288,-0.049729,-0.046375,-0.04731,-0.047856,-0.047368,-0.047207,-0.038818,-0.031134,-0.027363,-0.030742,-0.02331,-0.031336,-0.032343,-0.042803,-0.033667,-0.029624
3.5569,3.6628,3.6241,3.6906,3.7115,3.7077,3.6848,3.6966,3.7096,3.7021,3.6931,3.704,3.7154,3.7051,3.6947,3.7061,3.7023,3.7133,3.6178,2.0888,-0.90548,-1.2112,-1.0887,-1.1176,-1.122,-1.1281,-1.1222,-1.1161,-1.1199,-1.1244,-1.1255,-1.1259,-1.1214,-1.1165,-1.1156,-1.1135,-1.1113,-1.1104,-1.1063,-1.1011,-1.1026,-1.1052,-1.1051,-1.104,-1.1035,-1.1045,-1.1043,-1.1038,-1.1046,-1.107,-1.1107,-1.1125,-1.1094,-1.1094,-1.1088,-1.1104,-1.1082,-1.1087,-1.1095,-1.1102,-1.1096,-1.109,-1.1087,-1.1057,-1.1046,-1.1045,-1.1053,-1.1062,-1.1039,-1.1045,-1.1055,-1.1067,-1.1061,-1.1056,-1.1064,-1.1128,-1.1122,-1.1128,-1.1142,-1.1155,-1.1155,-1.1171,-1.1164,-1.1166,-1.1167
1.4975,1.2413,1.1015,1.1166,1.1283,1.117,1.0564,1.1083,1.1358,1.145,1.0813,1.1344,1.1751,1.1506,1.0937,1.1271,1.1346,1.1286,1.2287,2.1835,2.3046,-0.024116,-0.66472,-0.54327,-0.4588,-0.41779,-0.43187,-0.41959,-0.41487,-0.42521,-0.42076,-0.43011,-0.42258,-0.42106,-0.41965,-0.42852,-0.42758,-0.42522,-0.42144,-0.42907,-0.42149,-0.42426,-0.4178,-0.41487,-0.4158,-0.42031,-0.42496,-0.42479,-0.42685,-0.42807,-0.44013,-0.4464,-0.44395,-0.42389,-0.4077,-0.41087,-0.41045,-0.41607,-0.41374,-0.41581,-0.41097,-0.40915,-0.41357,-0.40586,-0.40057,-0.4,-0.39822,-0.39847,-0.39768,-0.39724,-0.39627,-0.39487,-0.39433,-0.39423,-0.39346,-0.3903,-0.39112,-0.39282,-0.3909,-0.38694,-0.38731,-0.38843,-0.38729,-0.3882,-0.38732
-0.25823,0.42802,0.95924,0.98601,0.82657,0.72347,0.95683,0.96198,0.80839,0.68607,0.99129,0.85976,0.67664,0.62482,1.0002,0.88642,0.87857,0.89994,0.51858,-1.3009,-2.1262,-0.65676,-0.30103,-0.29317,-0.26229,-0.24632,-0.23099,-0.2116,-0.19985,-0.19948,-0.18427,-0.19088,-0.18554,-0.18226,-0.17658,-0.16568,-0.16395,-0.15791,-0.13955,-0.1391,-0.12695,-0.13614,-0.12393,-0.12011,-0.12194,-0.13153,-0.1375,-0.13363,-0.13784,-0.14421,-0.17179,-0.18843,-0.19122,-0.17564,-0.16234,-0.17339,-0.16764,-0.17745,-0.16801,-0.17303,-0.16593,-0.16377,-0.17034,-0.15732,-0.14959,-0.14835,-0.1456,-0.14448,-0.13854,-0.13589,-0.13206,-0.13221,-0.13262,-0.13317,-0.13414,-0.13895,-0.14512,-0.15099,-0.14728,-0.14087,-0.143,-0.14756,-0.14401,-0.14792,-0.14774
1.2337,0.98947,0.8336,0.87137,0.93561,0.91554,0.82881,0.84243,0.91129,0.89267,0.83804,0.86109,0.92355,0.91277,0.83994,0.85854,0.86137,0.85945,1.0162,1.3687,0.13341,-0.57193,-0.33764,-0.14803,-0.10792,-0.14618,-0.15939,-0.19208,-0.21385,-0.25068,-0.25731,-0.24769,-0.27273,-0.28178,-0.29224,-0.30644,-0.30166,-0.31612,-0.34694,-0.34862,-0.37435,-0.34962,-0.37186,-0.37482,-0.3724,-0.35649,-0.34817,-0.35576,-0.34619,-0.33096,-0.2689,-0.23168,-0.21883,-0.24318,-0.26745,-0.24362,-0.26088,-0.24393,-0.25681,-0.24797,-0.26379,-0.26408,-0.27289,-0.27908,-0.28632,-0.289,-0.29491,-0.29735,-0.31149,-0.31689,-0.32407,-0.32421,-0.32379,-0.3233,-0.3235,-0.31821,-0.30855,-0.29708,-0.30225,-0.32053,-0.31268,-0.30192,-0.30327,-0.30125,-0.30406
