-0.1717,-1.5106,-2.8535,-3.7622,-4.0551,-4.6681,-1.4997,0.8277,0.89425,0.94499,0.96879,0.99081,1.0136,0.93692,0.88559,0.89338,0.75971,0.68445,0.602,0.27687,0.091889,-0.042966,0.098042,0.2484,0.38739,0.40651,0.33957,0.26851,0.21541,0.18667,0.18664,0.28815,0.30916,0.31182,0.29526,0.24067,0.16958,0.11321,0.13621,0.10737,0.069595,0.077566,0.0638,0.042441,0.065042,0.09541,0.08226,0.059008,0.079527,0.085264,0.11926,0.12454,0.11509,0.13073,0.147,0.14712,0.15542,0.12005,0.10316,0.1135,0.11376,0.11465,0.10948,0.10639,0.10365,0.10536,0.11461,0.12218,0.12116,0.11883,0.12102,0.12022,0.11731
0.96311,1.1828,0.34254,-0.070073,-0.044441,-0.12114,-0.33855,-0.34838,-0.25671,-0.29913,-0.23984,-0.18175,-0.15481,-0.11278,-0.48359,-0.2783,0.2878,0.25916,0.019902,-0.19725,0.15675,-0.14068,-0.16803,-0.11255,-0.18253,-0.15976,0.076523,0.01524,-0.053643,-0.036774,-0.040503,-0.061754,-0.043097,-0.022907,-0.032441,-0.032388,-0.0044311,-0.0025769,-0.0042357,0.012633,0.038273,0.030161,0.0071002,0.041399,0.042742,0.0052629,0.033973,0.040219,0.022321,0.016816,0.037836,0.032213,0.011976,0.030819,0.052535,0.043505,0.019615,0.042134,0.046601,0.0041956,0.019655,0.044191,0.0069764,-0.0026602,0.016476,0.020869,0.0046283,0.0079825,0.030131,0.038648,0.029211,0.038197,0.054548
-0.9477,-0.55089,-0.089416,0.38979,0.20053,0.17026,0.32666,-0.039932,-0.52549,-0.58737,-0.59347,-0.60211,-0.58871,-0.59715,-0.54346,-0.3697,-0.4293,-0.71806,-0.3185,0.10598,-0.29742,-0.073778,-0.21075,-0.23265,-0.024437,-0.1898,-0.23417,0.11739,0.17013,0.18595,0.18142,0.17908,0.18781,0.17813,0.16022,0.17703,0.17513,0.1628,0.17787,0.19681,0.1794,0.18793,0.2029,0.19804,0.18719,0.18884,0.19454,0.1875,0.18439,0.19186,0.18816,0.16718,0.17429,0.19342,0.17099,0.16485,0.18549,0.18282,0.16981,0.18128,0.19025,0.18411,0.17938,0.1796,0.15992,0.16612,0.12261,0.077123,0.067266,0.058294,0.070955,0.083638,0.10115
0.28456,0.18726,-0.34261,0.036869,0.28097,0.26395,-0.022413,0.34637,0.13339,0.12122,0.10658,0.11117,0.09338,0.075826,-0.029306,-0.28705,-0.6744,-0.54952,-0.26249,-0.1335,-0.35347,-0.37627,-0.36073,-0.17933,-0.080655,0.0010607,0.041249,0.077359,0.099052,0.078594,0.078787,0.093833,0.080065,0.077434,0.085514,0.088798,0.08051,0.077822,0.093276,0.090352,0.077657,0.082018,0.091453,0.07024,0.059577,0.071721,0.049223,0.010217,-0.027061,-0.014563,-0.016375,-0.0020328,0.015351,0.010458,-0.00043527,0.01368,0.027605,0.013879,0.0051073,0.02158,0.012788,-0.0047304,0.007839,0.00064876,-0.010129,0.00085723,0.001061,-0.012512,-0.018136,-0.018076,-0.012372,-0.019333,-0.020705
-0.20929,-1.021,-1.6371,-2.0697,-2.1937,-2.3021,-2.9053,-2.9815,-2.9003,-2.8877,-2.8862,-2.9094,-2.9645,-2.9564,-2.8297,-2.3616,-1.6472,-0.73323,-0.079376,0.43758,0.6082,0.75996,0.91406,0.90493,0.87205,0.84168,0.84688,0.76197,0.80109,0.81486,0.80899,0.80032,0.78969,0.7814,0.77622,0.76555,0.75769,0.75072,0.74022,0.73505,0.73738,0.7322,0.72651,0.72793,0.72917,0.72574,0.72608,0.73013,0.73437,0.72931,0.72865,0.73034,0.72674,0.72483,0.72568,0.7243,0.72546,0.72899,0.72842,0.72515,0.72478,0.72739,0.72729,0.72996,0.73781,0.73134,0.74096,0.7548,0.75571,0.75671,0.75431,0.75252,0.74538
-0.19461,0.10716,0.74858,1.0425,1.3153,1.3342,1.806,2.572,2.5824,2.4672,2.4453,2.4459,2.44,2.4322,2.4169,2.2878,1.9968,1.6915,0.87239,0.034421,-0.30785,-0.63858,-0.54324,-0.4365,-0.48711,-0.41458,-0.40089,-0.5725,-0.63626,-0.65906,-0.66261,-0.6574,-0.66462,-0.66168,-0.6536,-0.67465,-0.67878,-0.66392,-0.67504,-0.68529,-0.66554,-0.66732,-0.67271,-0.66618,-0.65357,-0.64919,-0.6537,-0.6559,-0.66187,-0.66396,-0.66181,-0.64747,-0.66167,-0.68483,-0.65817,-0.6549,-0.68647,-0.68329,-0.66746,-0.67439,-0.68331,-0.67946,-0.67992,-0.68887,-0.66364,-0.69286,-0.61356,-0.50941,-0.5023,-0.49772,-0.50865,-0.51413,-0.54568
0.73077,0.2837,-0.83705,-1.6106,-1.7977,-2.0669,-2.0561,-1.6279,-1.4919,-1.4562,-1.3902,-1.3516,-1.3182,-1.272,-1.2356,-0.66724,0.053841,0.66694,0.57546,0.60215,0.98562,0.4366,0.56686,0.63875,0.45669,0.40498,0.42666,0.28794,0.27429,0.27543,0.27869,0.26493,0.28367,0.30032,0.28891,0.28383,0.3067,0.31141,0.29326,0.30397,0.32678,0.30958,0.29318,0.32366,0.32387,0.29279,0.31738,0.29824,0.24209,0.25243,0.27254,0.26949,0.25221,0.26523,0.2862,0.27821,0.26006,0.27826,0.29301,0.26819,0.28406,0.30803,0.28241,0.28302,0.30106,0.30841,0.28935,0.28596,0.3086,0.30988,0.29996,0.30994,0.32277
-0.86243,0.04829,3.0246,3.3027,3.1821,3.0698,1.7765,-0.73536,-0.72626,-0.72044,-0.71266,-0.70773,-0.70257,-0.70012,-0.68919,-0.59836,0.16786,-0.24596,-0.48642,-0.48435,0.073162,1.2951,0.90988,-0.17238,-0.36955,-0.50855,-0.46921,-0.4511,-0.45285,-0.45025,-0.44977,-0.45053,-0.44613,-0.43782,-0.3937,-0.37952,-0.3752,-0.37395,-0.35124,-0.37504,-0.37581,-0.34007,-0.36646,-0.37196,-0.34146,-0.33069,-0.32939,-0.12505,0.19111,0.095454,0.063786,0.063078,0.064874,0.066875,0.0637,0.063271,0.067652,0.055391,0.038958,0.012536,-0.0058599,0.0021686,-0.00077496,-0.0058747,-0.0027455,-0.0014482,0.021912,0.026594,0.0016836,0.039773,0.04604,0.021197,0.020316
-0.64019,-0.9361,-0.9804,-1.0545,-1.135,-1.2678,-0.639,-0.10023,-0.093773,-0.079932,-0.06492,-0.058367,-0.036052,-0.033058,-0.028288,0.037152,0.084123,0.15199,0.17542,0.16157,0.15605,0.080232,0.091471,0.13191,0.13365,0.1131,0.10537,0.10327,0.09764,0.096566,0.098583,0.10862,0.12119,0.126,0.12474,0.12382,0.12945,0.13449,0.13733,0.14227,0.14257,0.14265,0.14322,0.14383,0.14355,0.1434,0.14375,0.13874,0.13186,0.13375,0.13563,0.13515,0.13449,0.13551,0.13682,0.13674,0.13385,0.11994,0.11474,0.1148,0.11577,0.11923,0.11234,0.10965,0.10998,0.11364,0.11325,0.11301,0.11401,0.11341,0.11304,0.11396,0.11531
3.5646,4.5472,3.8036,3.4701,3.426,3.3128,1.6277,0.018705,0.026933,-0.013752,-0.066691,-0.091098,-0.17713,-0.17807,-0.2065,-0.4203,-0.61267,-0.65901,-0.63262,-0.52511,-0.4803,-0.54741,-0.49966,-0.39133,-0.37569,-0.33533,-0.32287,-0.33916,-0.33321,-0.33026,-0.33074,-0.33586,-0.34308,-0.34646,-0.35033,-0.35073,-0.35336,-0.35452,-0.35705,-0.35703,-0.35574,-0.35858,-0.35538,-0.35499,-0.35849,-0.35993,-0.36048,-0.38215,-0.41524,-0.40516,-0.40268,-0.40206,-0.40291,-0.40438,-0.40287,-0.40268,-0.40574,-0.3947,-0.38753,-0.38499,-0.38314,-0.38602,-0.38164,-0.38065,-0.38517,-0.38458,-0.39115,-0.39857,-0.39615,-0.40025,-0.40098,-0.39923,-0.39623
-0.97848,-1.5831,-2.1148,-1.4915,-1.0604,-0.30127,-0.61994,-0.051748,-0.0056697,0.018173,0.026787,0.028312,0.055456,0.054167,0.056158,0.12034,0.05349,0.14489,0.22867,0.22781,0.14244,-0.072963,-0.00084398,0.17695,0.19889,0.2236,0.2064,0.18226,0.1834,0.18168,0.18144,0.1873,0.19008,0.18886,0.18268,0.17927,0.17882,0.1813,0.17871,0.18301,0.18132,0.17488,0.18079,0.1798,0.17563,0.17607,0.17391,0.13885,0.087798,0.10333,0.10639,0.10689,0.10677,0.10372,0.1035,0.1039,0.10373,0.095697,0.093813,0.10071,0.10313,0.102,0.10245,0.10403,0.10433,0.10467,0.10358,0.104,0.10758,0.10126,0.10051,0.10313,0.10117
-0.63096,-1.2841,-1.9527,-2.3887,-2.5346,-2.8018,-1.3294,0.0072839,0.038155,0.053395,0.072644,0.081012,0.10057,0.10722,0.099996,0.11305,0.0079053,0.20617,0.27733,0.26067,0.18438,-0.094293,-0.016494,0.22328,0.25438,0.29002,0.29883,0.2892,0.28362,0.28475,0.28589,0.28043,0.27979,0.28065,0.27181,0.27054,0.27456,0.27573,0.26703,0.27272,0.27629,0.26691,0.2697,0.27382,0.26606,0.2598,0.26177,0.21965,0.14824,0.16829,0.17682,0.17775,0.17811,0.17973,0.18022,0.18014,0.17952,0.18512,0.19001,0.19142,0.1956,0.19553,0.19416,0.19536,0.19717,0.19815,0.19128,0.18919,0.19616,0.18858,0.18569,0.19144,0.19228
