-0.08209,-0.36653,-0.15787,0.03159,-0.019619,-0.21293,-0.24761,-0.059899,0.01993,-0.0048971,-0.18587,-0.2248,-0.22675,-0.17117,-0.15891,-0.10526,0.034702,0.24837,0.44274,0.27338,-0.048642,-0.23017,-0.20445,-0.1384,-0.094149,-0.29194,-0.518,-0.54033,-0.46005,-0.25007,-0.18534,-0.22757,-0.23878,-0.21521,-0.22294,-0.26331,-0.32046,-0.32603,-0.3796,-0.32989,-0.2339,-0.16082,-0.14733,-0.13178,0.035859,0.43844,0.37604,0.24056,0.17563,0.25598,0.26754,0.26974,0.22808,0.24576,0.24006,0.26134,0.25187,0.21938,0.22102,0.22923,0.17333,0.13841,0.15411,0.21752,0.24548,0.23127,0.2057,0.14132,0.13931,0.14171,0.11779,0.097704,0.11039,0.11248,0.10092,0.10576,0.12889,0.18407,0.16386,0.11635,0.10257,0.1049,0.097479,0.04477
0.7999,1.5803,2.0098,2.5072,0.8703,-1.1522,-0.84423,0.66236,0.87652,0.079616,-1.8558,-1.9669,-1.7164,-1.576,-1.5887,-1.554,-1.558,-1.4035,-0.94804,-0.60611,-0.52338,0.28461,0.68795,0.51495,0.84083,0.39526,0.15319,0.10915,-0.024889,-0.070214,-0.073441,-0.10612,-0.12085,-0.15558,-0.11794,-0.067889,-0.062234,-0.057444,-0.021389,0.0032256,-0.017783,0.033692,0.071423,0.057552,0.065214,0.14683,0.21153,0.18764,0.18791,0.20612,0.18887,0.13572,0.10197,0.11439,0.073185,0.055393,0.10714,0.18111,0.19535,0.19278,0.22679,0.24205,0.22361,0.2304,0.21233,0.1567,0.14339,0.16104,0.19777,0.19774,0.20077,0.20595,0.20683,0.15214,0.13876,0.13195,0.069333,0.049706,0.049946,0.036461,-0.0065949,0.015778,0.030905,0.0265
-0.93342,-0.64155,0.48186,1.3593,1.9094,1.7322,1.4754,1.8723,2.245,2.2173,1.5561,1.2847,1.2772,0.97111,0.97614,1.2095,1.3158,1.9357,2.8065,2.5791,2.043,1.2877,0.19587,-0.16538,-0.4862,-0.51107,-0.32867,-0.17926,-0.17563,-0.1762,-0.25314,-0.29405,-0.33192,-0.29753,-0.30164,-0.32335,-0.32255,-0.33637,-0.36602,-0.39835,-0.42873,-0.54375,-0.5768,-0.596,-0.58349,-0.54462,-0.56039,-0.54341,-0.53894,-0.56937,-0.59289,-0.60417,-0.60496,-0.62221,-0.63049,-0.61705,-0.59307,-0.58329,-0.57584,-0.54127,-0.55395,-0.56894,-0.56356,-0.58115,-0.5912,-0.63749,-0.67355,-0.67159,-0.6942,-0.68234,-0.65974,-0.64151,-0.6381,-0.60251,-0.57955,-0.58802,-0.55573,-0.53567,-0.5467,-0.54889,-0.55927,-0.57326,-0.59381,-0.61738
0.2004,-0.31242,-0.042387,0.013337,-0.4558,-0.094749,0.23391,-0.10822,-0.50881,-0.59246,-0.10034,0.1504,0.3035,0.15036,0.12576,0.033571,0.009097,-0.20583,-1.0027,-1.5427,-1.7176,-1.3572,-0.63601,-0.29208,-0.21478,-0.13075,-0.012279,-0.41712,-0.325,-0.2389,-0.20368,-0.055928,0.041218,0.062676,0.051418,0.042278,0.035756,0.0093379,-0.028263,-0.029672,0.0063299,-0.012549,0.057728,0.16543,0.17736,0.18667,0.21953,0.26344,0.28393,0.27495,0.28264,0.28305,0.26136,0.24708,0.27428,0.27992,0.25137,0.21907,0.22407,0.22096,0.20804,0.20718,0.21267,0.19142,0.21891,0.24119,0.23979,0.2386,0.22595,0.23106,0.22089,0.21732,0.2275,0.2445,0.23718,0.21948,0.21617,0.18959,0.17429,0.16641,0.16348,0.15663,0.16286,0.18491
0.023373,-0.96652,-1.4351,-0.82755,-0.17322,-0.6916,-0.99167,-0.60638,-0.167,-0.34802,-1.1029,-1.4928,-1.4759,-1.3056,-1.3535,-1.4568,-1.4727,-1.3003,-0.99051,-0.55488,-0.45498,-0.20602,0.13478,0.18915,0.26656,0.31871,0.28072,0.29688,0.3018,0.31191,0.30605,0.27702,0.24374,0.21411,0.20649,0.21758,0.22925,0.2405,0.25715,0.27489,0.29018,0.32108,0.32625,0.32627,0.32218,0.31446,0.31107,0.30818,0.29963,0.30387,0.31106,0.3174,0.3189,0.3221,0.32474,0.32123,0.32011,0.33372,0.34028,0.33584,0.34054,0.3462,0.34815,0.35454,0.34409,0.3487,0.38035,0.37446,0.39125,0.39086,0.38674,0.38567,0.37716,0.35948,0.34921,0.35594,0.33822,0.31774,0.32035,0.32067,0.32465,0.31899,0.31659,0.32436
-0.097007,-0.11589,1.1634,1.7219,0.66937,-0.7205,-0.47628,0.78078,1.1343,0.39515,-1.0275,-1.1852,-1.1613,-0.68233,-0.68185,-0.80985,-0.75279,-0.27232,0.064423,0.051017,-0.57674,-0.94749,-0.4951,-0.34055,-0.071731,0.18333,0.12797,0.061577,0.076791,0.063363,0.16457,0.12716,0.11786,0.087065,0.080588,0.085752,0.073356,0.088654,0.11928,0.12985,0.12547,0.28159,0.25727,0.20426,0.13845,0.056666,0.054533,0.012411,-0.014839,0.007007,0.019927,0.027327,0.031335,0.050512,0.036798,0.021288,0.0054109,0.0026144,0.0099801,-0.0057544,0.01006,0.019555,0.014356,0.031644,0.06247,0.1013,0.09953,0.10616,0.11841,0.11301,0.10237,0.093632,0.090886,0.070178,0.052549,0.052644,0.030026,0.028113,0.03948,0.044429,0.043669,0.055898,0.070141,0.074076
-0.5188,-0.65107,-0.63509,0.86687,1.9598,1.6159,1.3654,1.6649,2.0924,1.9653,1.5188,1.5734,1.7154,1.7969,1.7659,1.6763,1.6816,1.6394,1.2623,0.64304,0.016029,-0.013374,-0.11844,-0.20774,-0.11775,-0.27169,-0.42402,-0.36121,-0.44423,-0.45498,-0.43405,-0.45113,-0.46337,-0.48525,-0.4671,-0.44581,-0.45473,-0.4557,-0.43075,-0.42474,-0.44971,-0.42137,-0.4201,-0.45934,-0.46071,-0.43153,-0.41484,-0.45522,-0.46212,-0.43365,-0.43689,-0.45782,-0.46543,-0.45036,-0.4787,-0.48587,-0.43114,-0.34305,-0.33792,-0.34495,-0.32649,-0.32094,-0.33529,-0.32044,-0.42862,-0.43286,-0.33326,-0.38661,-0.31791,-0.33159,-0.33039,-0.32911,-0.3561,-0.43524,-0.47887,-0.46058,-0.46766,-0.44339,-0.42689,-0.42777,-0.44599,-0.42774,-0.43086,-0.45329
1.3331,0.84723,-0.19929,-0.78235,-0.72268,-0.093788,-0.037882,-0.26548,-0.38619,-0.18957,0.13141,-0.0090914,-0.16863,-0.21648,-0.19745,-0.17848,-0.058218,0.014359,0.057399,0.25857,0.36884,0.21378,0.047772,-0.034849,-0.038283,-0.031491,-0.030573,-0.025185,-0.035546,-0.042678,-0.030068,-0.04033,-0.036689,-0.032187,-0.0085067,-0.0095551,-0.0059468,-0.0075502,-0.012903,-0.016383,-0.028818,-0.025138,-0.023181,-0.019671,-0.01024,-0.0078463,-0.0086531,-0.0033357,-0.0010412,0.0039934,-0.00095584,-0.0054005,-0.0056174,-0.015762,-0.016374,-0.015,-0.016045,0.0053073,0.0057932,-0.01009,0.0026249,0.0035731,0.017807,0.011188,0.0070686,0.015664,0.017045,0.010768,0.0036697,0.0014382,0.0016098,0.014202,0.024541,0.028139,0.029079,0.032985,0.058215,0.07988,0.069912,0.081272,0.094834,0.09244,0.09027,0.081678
-0.24328,-0.97819,-0.90901,-0.78811,-0.71697,-0.6996,-0.70108,-0.65445,-0.63186,-0.60948,-0.5984,-0.579,-0.56795,-0.56181,-0.54862,-0.51155,-0.38645,-0.069372,0.25911,0.26805,0.15887,0.1248,0.10055,0.086771,0.11335,0.15205,0.15969,0.16119,0.16306,0.17919,0.19233,0.1899,0.20643,0.23628,0.24492,0.2308,0.21171,0.20416,0.19879,0.18279,0.16933,0.16276,0.15462,0.14759,0.13238,0.12695,0.12548,0.12107,0.12885,0.14289,0.14283,0.14193,0.13969,0.13731,0.13659,0.13529,0.13593,0.13402,0.13293,0.13647,0.13548,0.13425,0.13511,0.13373,0.13048,0.15711,0.15189,0.13559,0.1353,0.13049,0.13373,0.13925,0.14168,0.14127,0.13556,0.13507,0.17908,0.22794,0.22499,0.22559,0.22385,0.23161,0.2275,0.1989
0.68986,3.0873,3.1306,3.0744,3.1613,3.2845,2.9985,2.4754,2.3378,2.6063,2.8275,2.8289,2.7887,2.7607,2.7535,2.7365,2.5356,1.2948,-0.20881,-0.95142,-1.0378,-0.89779,-0.77704,-0.73162,-0.71209,-0.77316,-0.79419,-0.79465,-0.78967,-0.77704,-0.78483,-0.77203,-0.77666,-0.78759,-0.79355,-0.78384,-0.7737,-0.7697,-0.76721,-0.75455,-0.72823,-0.72272,-0.69741,-0.6841,-0.68108,-0.66627,-0.65561,-0.64921,-0.65896,-0.67779,-0.67773,-0.66898,-0.668,-0.66016,-0.65518,-0.65251,-0.65842,-0.67675,-0.67462,-0.67104,-0.67417,-0.67629,-0.67527,-0.67171,-0.6702,-0.69241,-0.68629,-0.67824,-0.67821,-0.67459,-0.67456,-0.68287,-0.69144,-0.69154,-0.69341,-0.69401,-0.72069,-0.74731,-0.74522,-0.74986,-0.75732,-0.76136,-0.7556,-0.73577
-0.50166,-1.9973,-2.1962,-2.243,-1.8223,-1.5673,-1.862,-2.0603,-2.0567,-1.6354,-1.3544,-1.3118,-1.303,-1.2439,-1.1505,-1.1301,-0.88299,-0.064616,0.6847,0.6464,0.13536,0.086255,0.16166,0.21026,0.26231,0.29274,0.29476,0.30271,0.32186,0.3593,0.3749,0.38655,0.39692,0.41795,0.41636,0.41098,0.40238,0.40245,0.40151,0.39663,0.41893,0.43235,0.45367,0.45558,0.43379,0.43307,0.43663,0.43908,0.43115,0.42157,0.42224,0.43965,0.44064,0.44332,0.45259,0.45383,0.44111,0.40623,0.41005,0.4222,0.41844,0.41482,0.42042,0.42483,0.42122,0.42491,0.43357,0.4225,0.41898,0.41427,0.41752,0.41036,0.39643,0.398,0.38629,0.3873,0.39998,0.41924,0.41956,0.41626,0.41569,0.41814,0.4196,0.41258
-0.159,1.3566,1.3723,1.1101,0.14713,-0.65476,0.086455,0.81021,0.85769,-0.11269,-0.72186,-0.66222,-0.54822,-0.57516,-0.73928,-0.79342,-1.1388,-1.7111,-1.8887,-1.1606,-0.0092895,0.34581,0.45932,0.4601,0.41492,0.33033,0.27355,0.22961,0.20653,0.16434,0.14055,0.12225,0.11119,0.077987,0.071873,0.074787,0.075661,0.076038,0.075873,0.08987,0.056112,0.034792,-0.0030083,-0.0092506,0.01505,0.0043316,-0.0084917,-0.019589,-0.0012042,0.019374,0.022423,-0.0048832,-0.0028673,-0.0078056,-0.018564,-0.022547,-0.0013905,0.05276,0.04514,0.02372,0.025101,0.034871,0.016724,0.019284,0.035456,0.044412,0.021499,0.031371,0.036815,0.042661,0.034073,0.0388,0.067932,0.059885,0.079159,0.076896,0.069146,0.057382,0.058938,0.05743,0.063086,0.06376,0.061621,0.063587
