-1.0082,-1.1497,-0.97436,-0.70197,1.1911,0.33454,-0.3214,-0.79796,-1.1345,-1.0584,-0.93779,-0.95276,-0.834,-1.0044,-0.9504,-0.061431,-0.51704,-0.33995,-0.12843,0.0069964,-0.060593,0.74535,0.73039,-0.049884,-0.54255,-0.52512,-0.36545,-0.0077428,0.50382,0.17277,0.086185,0.067512,-0.069063,-0.021451,-0.012732,-0.10824,-0.068966,-0.055353,-0.054048,0.065718,0.10718,0.16359,0.15244,0.12065,0.054132,0.013471,0.037358,0.28876,0.5473,0.44915,0.35317,0.32103,0.39436,0.40842,0.35047,0.32031,0.34743,0.31081,0.32382,0.31263,0.30669,0.29128,0.31349,0.32583,0.34893,0.37326,0.36341,0.32877,0.30999,0.30955,0.30557,0.30461,0.27945,0.25822,0.24421,0.21939,0.22671,0.21184,0.21184
0.92388,0.49484,-0.098648,-0.78436,-0.82378,-0.80295,-0.15829,-0.054562,-0.31216,0.2075,0.32366,0.8495,1.355,1.053,0.21347,-0.84883,-0.8875,-0.87966,-0.86685,-0.85972,-0.82707,-0.98758,-0.37563,-0.21276,-0.28239,-0.21254,0.21254,-0.027996,0.018362,-0.17056,-0.20444,-0.10383,-0.04933,-0.047648,-0.010288,0.0077705,0.021755,0.029651,0.047416,0.09641,0.081107,0.051635,0.10946,0.12568,0.058151,0.051852,0.10811,0.056294,0.072584,0.13427,0.11617,0.10505,0.14562,0.13572,0.11503,0.13611,0.167,0.15738,0.14547,0.17137,0.17928,0.14284,0.11839,0.16039,0.15023,0.12111,0.1557,0.15283,0.14467,0.13922,0.16247,0.17177,0.13941,0.14185,0.17974,0.15559,0.12235,0.12634,0.12634
0.17828,0.67489,0.99135,0.93975,0.69017,0.41118,0.55731,0.47196,0.54887,0.65777,0.66792,1.0448,1.4879,1.9005,1.9718,2.1679,2.1027,2.0585,2.0309,1.9989,1.9638,1.7578,1.4287,1.0454,0.54747,0.3726,0.26004,0.023859,-0.3047,-0.64618,-0.52504,-0.52143,-0.61956,-0.64808,-0.66244,-0.6006,-0.59549,-0.59097,-0.57562,-0.60684,-0.61368,-0.54139,-0.58205,-0.60012,-0.54263,-0.54195,-0.60974,-0.58023,-0.59908,-0.63923,-0.67469,-0.66913,-0.66851,-0.65379,-0.64772,-0.61871,-0.62174,-0.61614,-0.591,-0.60175,-0.61627,-0.61007,-0.58413,-0.62262,-0.66716,-0.67206,-0.67637,-0.66973,-0.65311,-0.62387,-0.61299,-0.61762,-0.58807,-0.57651,-0.59912,-0.60776,-0.61561,-0.61481,-0.61481
-1.0797,-1.324,-1.3992,-0.79621,-0.41767,-0.52169,-0.77118,-0.64933,-0.45529,-0.30153,-0.51523,-0.60871,-0.34439,-0.61956,-1.1132,-0.97936,-0.7062,-0.65478,-0.64505,-0.61126,-0.62826,-0.84754,-0.93372,-1.0577,-1.0424,-0.58697,-0.18422,-0.05297,0.0039734,0.51027,0.55328,0.46262,0.3554,0.36807,0.42859,0.47963,0.48815,0.48849,0.47564,0.4606,0.45943,0.39918,0.42031,0.43174,0.37396,0.3382,0.3617,0.33753,0.30852,0.29554,0.34645,0.36301,0.35123,0.37428,0.38861,0.38726,0.38641,0.39587,0.39318,0.37491,0.36615,0.37406,0.33067,0.32892,0.3561,0.36806,0.36034,0.38524,0.40957,0.41106,0.41396,0.41318,0.42529,0.41291,0.3975,0.40372,0.39895,0.3648,0.3648
-0.34655,-0.24718,-0.30256,-0.15989,0.076808,-0.11543,-0.38214,-0.33951,-0.37628,-0.45046,-0.22746,-0.56258,-1.1943,-0.92929,-0.07071,0.44738,0.49844,0.48483,0.47861,0.46743,0.40192,0.34528,0.3577,0.11632,0.28773,0.75024,0.5564,0.28599,0.22141,0.088808,0.037782,-0.03103,-0.050758,-0.053737,-0.063659,-0.068624,0.0038276,-0.0043914,-0.016678,-0.012392,-0.021454,-0.012936,-0.0088726,-0.017919,-0.0019749,0.0014821,-0.0016118,0.017755,0.055059,0.05828,0.03274,0.026645,0.023168,0.019434,0.01656,0.006541,0.0078808,0.0058678,-0.0030974,-0.00094396,0.00096548,-0.0033566,0.0022256,-0.0023467,-0.005467,-0.0081505,-0.013052,-0.0086027,-0.0081684,-0.015231,-0.017183,-0.013642,-0.013859,-0.014934,-0.001914,0.0015803,-0.00020322,0.0086975,0.0086975
-0.15868,0.32622,0.58319,0.2381,0.56177,0.92101,0.60239,0.32457,0.53711,0.99804,1.1028,1.1241,1.579,1.7189,1.2713,0.40156,0.49089,0.62895,0.68299,0.72301,0.7577,0.88403,1.1131,1.279,1.5901,1.272,0.80891,0.43619,0.16618,-0.31145,-0.55344,-0.53284,-0.44973,-0.4328,-0.45737,-0.49141,-0.48505,-0.48649,-0.50063,-0.47636,-0.474,-0.49639,-0.4888,-0.47616,-0.498,-0.48453,-0.45975,-0.44905,-0.43811,-0.43609,-0.44034,-0.44523,-0.44431,-0.45853,-0.46832,-0.49574,-0.49128,-0.49374,-0.509,-0.4916,-0.47647,-0.46727,-0.44907,-0.42256,-0.39729,-0.39296,-0.39335,-0.40089,-0.42256,-0.44851,-0.4611,-0.45773,-0.48212,-0.47569,-0.4573,-0.45144,-0.44054,-0.4256,-0.4256
0.41888,0.47677,0.5701,1.0136,1.0898,0.76663,0.69107,0.85684,0.58381,0.032879,0.17145,-0.53758,-1.4854,-1.1234,0.31963,0.92793,0.80266,0.75471,0.76161,0.75294,0.69715,0.69707,0.7649,0.55503,0.4872,0.24605,-0.0058674,-0.46146,-0.40079,-0.40804,-0.32065,-0.25726,-0.1778,-0.16791,-0.1695,-0.2787,-0.29791,-0.29627,-0.2863,-0.24782,-0.25044,-0.25108,-0.21961,-0.20828,-0.22766,-0.22108,-0.19123,-0.21309,-0.20213,-0.17752,-0.20447,-0.20763,-0.17523,-0.18101,-0.18527,-0.1781,-0.1604,-0.16733,-0.17906,-0.15379,-0.14547,-0.16918,-0.17499,-0.15757,-0.17613,-0.20349,-0.18351,-0.1906,-0.20249,-0.20932,-0.19703,-0.18604,-0.21091,-0.20156,-0.17095,-0.18666,-0.20813,-0.1938,-0.1938
1.2917,1.2859,1.307,1.2896,1.2392,1.309,1.3914,1.3571,1.2666,1.1365,1.1865,1.196,1.3603,1.2869,1.2306,1.248,1.1604,1.062,0.98152,0.82903,0.83456,0.95703,0.79951,0.85538,0.7079,0.70929,1.0224,0.98254,0.13619,-0.52786,-0.67057,-0.68368,-0.55826,-0.51379,-0.55437,-0.60006,-0.61201,-0.6071,-0.59105,-0.58389,-0.57656,-0.58975,-0.59902,-0.6069,-0.59751,-0.59767,-0.59323,-0.61379,-0.63699,-0.5601,-0.57925,-0.62829,-0.64384,-0.64259,-0.63653,-0.63879,-0.64001,-0.6425,-0.64096,-0.65163,-0.63953,-0.63652,-0.65007,-0.65002,-0.63854,-0.63774,-0.63736,-0.65229,-0.66599,-0.67046,-0.66975,-0.67064,-0.68162,-0.694,-0.68853,-0.67686,-0.68347,-0.6791,-0.6791
-0.031833,-0.036436,-0.0082208,0.012428,0.065008,0.08245,0.057023,-0.0068869,-0.097046,-0.20914,-0.17824,-0.27627,-0.10632,-0.021522,0.011513,-0.0059678,-0.023565,-0.018796,-7.6943e-06,0.0092214,0.008667,0.059365,0.094473,0.15997,0.13006,0.092769,0.059309,0.016103,0.017921,0.0048411,0.012153,0.013652,0.0082931,0.0098558,0.017104,0.014989,0.011638,0.013556,0.01444,0.01478,0.013853,0.0079611,0.012873,0.016245,0.0065309,0.0041139,0.0097861,0.0032981,-0.043448,-0.053835,-0.04257,-0.035868,-0.027329,-0.020217,-0.020136,-0.017053,-0.014207,-0.012742,-0.0060328,-0.0023264,-0.0016796,0.0068284,0.011233,0.016367,0.017559,0.014136,0.014858,0.016562,0.015734,0.015919,0.017088,0.015447,0.0087248,0.022767,0.016865,0.0097283,0.0077568,0.0019323,0.0019323
-0.093365,-0.3506,-0.50386,-0.56917,-0.63227,-0.68623,-0.32849,0.052334,0.32075,1.2309,0.85299,0.95938,0.076691,-0.42203,-0.59633,-0.70302,-0.51645,-0.5572,-0.55475,-0.46512,-0.4551,-0.50766,-0.46068,-0.50372,-0.55472,-0.42797,-0.29736,-0.2392,-0.097384,0.068183,0.13615,0.11557,0.052912,0.043073,0.069402,0.10346,0.11624,0.11858,0.11192,0.10605,0.10248,0.12072,0.12513,0.13238,0.13502,0.13698,0.13182,0.13895,0.16661,0.16421,0.16318,0.1698,0.16562,0.16282,0.1618,0.15955,0.1609,0.16071,0.15618,0.15699,0.15288,0.14438,0.14693,0.14529,0.14231,0.14482,0.13935,0.15532,0.16592,0.16682,0.16656,0.16782,0.17356,0.1644,0.16393,0.16639,0.16653,0.17153,0.17153
-0.11663,-0.16925,-0.21314,-0.201,-0.18162,-0.18311,-0.14915,-0.29658,-0.4569,-0.85747,-0.68918,-0.77003,-0.35035,-0.17412,-0.21476,-0.37258,-0.35263,-0.32736,-0.30041,-0.26094,-0.18643,-0.087352,0.0032443,0.10215,0.018883,-0.035458,-0.078379,-0.20451,-0.14349,-0.013833,0.11377,0.084315,0.017321,0.027123,0.058376,0.08455,0.097426,0.10534,0.101,0.093871,0.090531,0.10639,0.12414,0.14004,0.14141,0.1415,0.14333,0.14857,0.13484,0.11826,0.1349,0.15572,0.1563,0.16166,0.16095,0.15654,0.16083,0.16413,0.16521,0.17202,0.16712,0.17159,0.1815,0.18426,0.1845,0.18403,0.16921,0.18961,0.20055,0.20011,0.19825,0.19957,0.1998,0.20085,0.19772,0.19464,0.19418,0.19228,0.19228
-0.81529,-0.72798,-0.74825,-0.82726,-0.87487,-0.81264,-0.96032,-0.95256,-0.95514,-0.92797,-0.9508,-0.88222,-1.1327,-1.1386,-1.0235,-0.83871,-0.93403,-0.87797,-0.86643,-0.88775,-0.97815,-1.1584,-1.1092,-0.82453,-0.365,-0.25405,-0.31947,0.039143,0.44068,0.68668,0.50726,0.57003,0.66835,0.6442,0.6,0.55505,0.54151,0.525,0.52697,0.54628,0.55916,0.52786,0.50213,0.47708,0.46664,0.46391,0.46856,0.45136,0.44684,0.43954,0.43945,0.43133,0.44157,0.43437,0.42964,0.43664,0.42851,0.42509,0.42297,0.41451,0.41952,0.40509,0.38821,0.39121,0.39344,0.39566,0.42393,0.38496,0.3699,0.3688,0.37022,0.36904,0.36209,0.35377,0.35661,0.3545,0.36301,0.35776,0.35776
