-0.39147,-0.52504,-0.4674,-0.34937,-0.51197,-0.48216,-0.296,-0.51807,-0.50335,-0.38319,-0.42486,-0.43284,-0.42479,-0.45477,-0.46583,-0.19396,0.13824,0.21083,0.18624,0.20844,0.27614,0.29245,0.2289,0.21641,0.1891,0.18794,0.16546,0.13642,0.16847,0.16484,0.15094,0.15806,0.14919,0.10874,0.11774,0.11268,0.11833,0.11993,0.093341,0.1011,0.10302,0.097896,0.10361,0.10061,0.1025,0.10532,0.10314,0.096735,0.11143,0.1189,0.089515,0.097724,0.099419,0.103,0.10595,0.11023,0.12037,0.10205,0.078332,0.11023,0.064517,0.055517,0.076398,0.088263,0.046358,0.035548,0.040012,0.050764,0.041941,0.037218,0.036483,0.030897,0.03167,0.042247,0.021593,0.023893,0.021274,0.020559
0.98431,0.19342,0.17257,0.51993,-0.062378,0.18083,0.72225,-0.0025463,0.54944,0.72973,0.71332,0.94938,0.82289,0.70483,0.3979,-0.1576,-0.2315,-0.46093,-0.51618,-0.6158,-0.60824,-0.66822,-0.40506,-0.21325,-0.25923,-0.21236,-0.17162,-0.16251,-0.12188,-0.10014,-0.105,-0.098097,-0.06703,-0.082569,-0.087177,-0.048369,-0.068988,-0.07371,-0.035441,-0.055627,-0.059627,-0.030392,-0.051185,-0.051243,-0.027619,-0.050783,-0.066441,-0.03839,-0.062311,-0.063669,-0.032068,-0.057943,-0.065927,-0.04226,-0.056789,-0.05261,-0.03391,-0.044272,-0.044853,-0.024799,-0.045002,-0.05065,-0.035672,-0.040322,-0.052491,-0.035537,-0.043629,-0.097541,-0.13793,-0.020242,-0.035404,-0.021101,-0.03326,-0.033285,-0.086132,-0.039677,-0.09443,-0.089981
-0.14414,1.1369,1.6483,1.117,1.9486,1.9411,0.99533,1.5168,1.5977,1.2185,1.1545,1.2404,1.3127,1.2118,1.009,1.4739,1.0098,0.59885,0.42541,-0.34048,-0.51877,-0.38234,-0.33759,-0.36123,-0.28148,-0.23107,-0.24802,-0.24375,-0.25814,-0.28676,-0.29177,-0.29785,-0.31463,-0.31368,-0.31661,-0.33358,-0.34107,-0.34476,-0.34351,-0.35887,-0.36284,-0.36671,-0.3725,-0.36527,-0.3786,-0.38329,-0.38299,-0.38532,-0.4016,-0.39541,-0.40187,-0.41328,-0.40744,-0.40919,-0.41938,-0.42381,-0.43416,-0.44149,-0.43543,-0.43768,-0.44183,-0.42857,-0.42826,-0.44726,-0.43627,-0.43599,-0.4502,-0.41787,-0.41203,-0.43561,-0.41629,-0.41739,-0.42325,-0.40596,-0.41105,-0.42258,-0.40892,-0.40879
-1.6835,-1.3143,-1.563,-1.5105,-1.473,-1.4659,-1.6041,-1.4813,-1.756,-1.3233,-1.4332,-1.9073,-2.009,-1.9674,-1.7762,-1.5578,-1.2488,-0.16955,0.023594,0.4791,0.58887,0.63996,0.69839,0.86249,0.88677,0.83805,0.76611,0.67693,0.61376,0.57661,0.56017,0.53538,0.49809,0.48364,0.48111,0.45733,0.45725,0.4447,0.38324,0.38514,0.3801,0.36327,0.37343,0.37533,0.35298,0.3728,0.37929,0.36414,0.3772,0.37597,0.3608,0.37476,0.37663,0.36195,0.37802,0.38229,0.37526,0.39217,0.38739,0.38062,0.40197,0.40101,0.39761,0.40774,0.40146,0.3981,0.40622,0.4139,0.41163,0.41529,0.42237,0.42269,0.42682,0.42769,0.41864,0.42419,0.41374,0.41217
0.35045,0.034017,0.079675,0.10856,0.12547,0.049404,-0.018911,-0.032829,-0.045701,-0.17936,-0.14832,0.0866,0.16061,0.18302,0.20106,0.0236,-0.1105,-0.13775,-0.095621,0.21051,0.36274,0.28322,0.15379,0.072641,0.002246,-0.025188,-0.017789,-0.015205,-0.016203,-0.012681,-0.018153,-0.024771,-0.021971,-0.022592,-0.032193,-0.033031,-0.038421,-0.042677,-0.040312,-0.042564,-0.045708,-0.048704,-0.055442,-0.061204,-0.063619,-0.06711,-0.069979,-0.070884,-0.074454,-0.078781,-0.075944,-0.076605,-0.080991,-0.083455,-0.085554,-0.063632,0.00019825,-0.0035193,-0.0062959,-0.0085413,-0.010275,-0.01124,-0.010998,-0.0090363,-0.011659,-0.010477,-0.0082391,-0.012948,-0.011542,-0.0094322,-0.013569,-0.011723,-0.011038,-0.013064,-0.010444,-0.0092134,-0.010036,-0.0097285
1.4784,-0.77538,-0.62079,0.59212,-1.0147,-0.87096,0.54104,-1.3418,-1.38,-0.059765,-0.46027,-1.1725,-1.1581,-1.1696,-0.91017,-0.56409,-0.083367,-0.0020536,-0.19765,0.14859,0.52074,0.3515,0.24332,0.23381,0.15006,0.086689,0.073914,0.047641,0.056103,0.075899,0.076934,0.081427,0.092211,0.087585,0.096571,0.10892,0.12014,0.12486,0.11013,0.12591,0.13123,0.1327,0.13695,0.12921,0.14187,0.14627,0.14691,0.14578,0.16247,0.15838,0.15442,0.16455,0.15826,0.15875,0.16483,0.1747,0.18509,0.18727,0.17928,0.18104,0.18178,0.17241,0.17299,0.18866,0.17585,0.17486,0.1886,0.16638,0.16448,0.17323,0.15874,0.16063,0.16337,0.14797,0.15641,0.16085,0.15479,0.1547
-0.046904,-0.65768,-0.70524,-0.56875,-0.96021,-0.95857,-0.58749,-0.57331,-0.37893,-0.68385,-0.59723,-0.021545,-0.062228,-0.047703,-0.30801,-0.19145,0.54173,0.43221,0.48927,0.35028,0.28224,0.20099,0.22665,0.18534,-0.024561,-0.0082743,-0.010522,-0.035358,0.021396,0.051807,0.058964,0.076883,0.10322,0.082871,0.104,0.14163,0.13028,0.13134,0.12027,0.10839,0.10644,0.12765,0.099845,0.091105,0.11094,0.089924,0.075329,0.097178,0.079718,0.079009,0.10321,0.082493,0.077017,0.09832,0.085229,0.11797,0.15642,0.13696,0.12924,0.13955,0.1171,0.10937,0.11748,0.1074,0.092017,0.099038,0.092753,0.07032,0.060368,0.099704,0.082369,0.089048,0.079971,0.069169,0.054891,0.062734,0.049003,0.051742
0.12009,0.63755,0.72995,0.56907,0.627,0.72223,0.5568,0.61811,0.80924,0.68951,0.63939,0.68005,0.69483,0.74035,1.2279,1.7103,-0.53462,-1.5872,-1.6113,-1.6305,-1.6234,-1.6187,-1.6207,-1.628,-1.3735,-1.338,-0.98598,-0.5412,-0.45407,-0.36501,-0.32117,-0.28841,-0.20417,-0.088979,-0.17568,-0.16431,-0.16508,-0.14962,0.15455,0.15577,0.15452,0.16277,0.20783,0.21737,0.22357,0.21924,0.21772,0.21776,0.22093,0.22336,0.22,0.21499,0.21708,0.21982,0.21792,0.091698,0.033795,0.05632,0.084806,0.091003,0.093843,0.090828,0.091771,0.1089,0.1528,0.16192,0.1582,0.16018,0.15953,0.16009,0.15955,0.15543,0.16715,0.19839,0.20447,0.21689,0.21711,0.21727
2.9177,3.2291,2.5106,3.5415,3.6202,2.6744,3.6164,3.2966,2.2714,2.7034,3.2379,3.3643,3.2711,2.9631,1.2499,-1.1823,-0.84195,-0.69896,-0.66769,-0.69651,-0.67839,-0.67373,-0.67172,-0.67363,-0.685,-0.68054,-0.68621,-0.69485,-0.69105,-0.68915,-0.69313,-0.69218,-0.6932,-0.69732,-0.69512,-0.69425,-0.6945,-0.6947,-0.70018,-0.69994,-0.7003,-0.69958,-0.69945,-0.70081,-0.69848,-0.69811,-0.69976,-0.69918,-0.69514,-0.69235,-0.70181,-0.70313,-0.70233,-0.69813,-0.69857,-0.69204,-0.6918,-0.695,-0.6977,-0.69718,-0.69908,-0.69917,-0.69842,-0.69955,-0.7013,-0.70111,-0.69957,-0.6981,-0.70089,-0.70155,-0.70164,-0.70117,-0.7028,-0.7046,-0.70735,-0.70779,-0.7082,-0.7081
0.89766,0.84619,1.1232,0.62543,0.72499,1.1007,0.61934,0.84121,1.4015,1.1025,0.91231,0.96326,0.99694,1.1407,2.2427,1.9178,0.40998,-0.077264,-0.19232,-0.058636,-0.16042,-0.16693,-0.15016,-0.13453,-0.15446,-0.15854,-0.19594,-0.24426,-0.25917,-0.27132,-0.27537,-0.28114,-0.29136,-0.30156,-0.29468,-0.29621,-0.29689,-0.30029,-0.3325,-0.33375,-0.33344,-0.33507,-0.3407,-0.33989,-0.34364,-0.34215,-0.34103,-0.34073,-0.34444,-0.34673,-0.33985,-0.3375,-0.33879,-0.34166,-0.34042,-0.33016,-0.32127,-0.32112,-0.322,-0.325,-0.3226,-0.32132,-0.32226,-0.32494,-0.32857,-0.33006,-0.32925,-0.33342,-0.33429,-0.32819,-0.32821,-0.32653,-0.32677,-0.32955,-0.33152,-0.32989,-0.33283,-0.33289
1.7466,1.7598,0.82799,1.8797,1.7561,0.86771,1.9924,1.8204,0.23938,0.82993,1.4443,1.3728,1.2576,0.89653,-0.96284,-1.6541,-0.57031,-0.1404,-0.071738,-0.064906,0.0040692,-0.00067695,-0.0041861,-0.0019935,-0.049741,-0.058127,-0.11786,-0.19411,-0.20953,-0.22365,-0.23226,-0.23813,-0.2535,-0.27172,-0.25722,-0.25951,-0.25776,-0.26067,-0.31357,-0.31152,-0.31043,-0.31346,-0.31863,-0.3201,-0.32225,-0.3191,-0.31896,-0.32058,-0.31767,-0.31716,-0.32114,-0.31823,-0.31902,-0.3195,-0.31754,-0.2946,-0.28292,-0.28573,-0.29116,-0.29421,-0.29255,-0.2917,-0.29321,-0.29554,-0.30285,-0.30613,-0.30241,-0.304,-0.30645,-0.30494,-0.30562,-0.30519,-0.30604,-0.3128,-0.3148,-0.31516,-0.31663,-0.31692
1.4114,1.2375,1.5658,1.1279,1.1533,1.5237,1.0927,1.1861,1.814,1.5674,1.3323,1.36,1.3981,1.5536,1.1896,-0.98106,-0.4784,-0.090559,-0.030592,0.0052145,-0.033161,-0.030927,-0.023675,-0.020157,-0.071778,-0.07666,-0.14844,-0.24283,-0.25755,-0.275,-0.28366,-0.28955,-0.30436,-0.33308,-0.31302,-0.31449,-0.31588,-0.31714,-0.38102,-0.38151,-0.38252,-0.38106,-0.3917,-0.3962,-0.39162,-0.39483,-0.39546,-0.39359,-0.39373,-0.39372,-0.39095,-0.39395,-0.39296,-0.39122,-0.3924,-0.36209,-0.35261,-0.35906,-0.3668,-0.36295,-0.36615,-0.3685,-0.36733,-0.36758,-0.37752,-0.37599,-0.37896,-0.3799,-0.37899,-0.37723,-0.37824,-0.37945,-0.38317,-0.39065,-0.39139,-0.3944,-0.39482,-0.39453
