0.50753,0.4897,0.32398,0.74526,2.2119,1.3022,0.76555,0.72798,-0.015536,-0.53542,-1.2618,0.0047415,0.23763,0.088445,0.020778,-0.03468,-0.20422,-0.32964,-0.40047,-0.43872,-0.10848,0.19497,0.37878,0.67996,0.79323,0.27119,0.039178,-0.13995,-0.24654,-0.20577,-0.19679,-0.16102,-0.19628,-0.21988,-0.20843,-0.19865,-0.20621,-0.20258,-0.20163,-0.19189,-0.15291,-0.13974,-0.14898,-0.13899,-0.12961,-0.13417,-0.12536,-0.12525,-0.12989,-0.13082,-0.1258,-0.12717,-0.12979,-0.125,-0.11246,-0.094397,-0.11703,-0.083535,-0.085305,-0.071388,-0.07576,-0.095406,-0.069012,-0.062238,-0.05687,-0.078855,-0.041703,-0.04649,-0.048107,-0.043135,-0.050042,-0.045905,-0.047205,-0.04479,-0.047401,-0.049937,-0.052377,-0.047786,-0.049687,-0.055715,-0.048784,-0.047573,-0.049708,-0.050648,-0.046832,-0.048164,-0.05071
0.10178,0.23196,0.39884,1.0817,1.0135,0.59202,1.0887,0.94599,0.62807,0.55276,0.71443,0.014031,-0.66121,-0.70783,-0.81331,-0.86021,-0.90663,-0.9234,-0.9174,-0.88749,-0.91774,-0.83482,-0.94098,-0.49627,-0.26759,-0.587,-0.48474,-0.1171,-0.35636,-0.20302,-0.059914,0.0069076,0.039181,0.052848,0.048488,0.040432,0.043416,0.015461,-0.013508,-0.0034807,0.027271,0.030334,0.011436,0.016942,0.049686,0.06756,0.029482,0.040365,0.061457,0.066446,0.045265,0.053713,0.079649,0.092474,0.077277,0.068411,0.11105,0.094521,0.072818,0.08546,0.10057,0.086758,0.075596,0.087013,0.11396,0.12001,0.094397,0.1312,0.14489,0.1111,0.10574,0.12731,0.12712,0.10473,0.12034,0.13826,0.15311,0.12426,0.12247,0.15254,0.12112,0.11753,0.12529,0.1318,0.10333,0.10483,0.12264
-0.18117,-0.35909,-0.46031,-1.0174,-1.0493,-0.38172,-0.3173,-0.39629,-0.55727,-0.48267,-0.55195,0.51171,0.94647,0.99015,1.0506,1.1138,1.1569,1.1866,1.1983,1.2066,1.3155,1.5474,1.7778,1.9334,1.6725,1.2073,0.65195,0.20809,-0.076046,-0.32872,-0.32387,-0.28792,-0.28921,-0.29141,-0.26133,-0.24262,-0.22136,-0.23338,-0.2368,-0.23137,-0.23938,-0.2573,-0.24788,-0.23325,-0.22946,-0.23982,-0.23433,-0.23732,-0.24542,-0.25628,-0.26185,-0.24323,-0.23994,-0.23728,-0.22959,-0.219,-0.23237,-0.24311,-0.24571,-0.24407,-0.24437,-0.25669,-0.24047,-0.21984,-0.22786,-0.2255,-0.21686,-0.21169,-0.22012,-0.22874,-0.2264,-0.22024,-0.23476,-0.23158,-0.21271,-0.21574,-0.21815,-0.20623,-0.20252,-0.20632,-0.21818,-0.22238,-0.22527,-0.24222,-0.24718,-0.23033,-0.22748
-0.28881,-0.19116,-0.022669,0.20129,0.00027123,0.46479,0.90469,0.76867,0.45682,0.33449,0.30156,0.29937,-0.37725,-0.38313,-0.5984,-0.64163,-0.66476,-0.68836,-0.70874,-0.73049,-0.44372,-0.51594,-0.49191,-0.40468,-0.29291,-0.55031,-0.29576,-0.12242,-0.077264,-0.36082,-0.037166,0.090589,0.072048,0.08221,0.082236,0.071772,0.095013,0.1011,0.10631,0.094859,0.087288,0.09137,0.10716,0.10125,0.088215,0.079733,0.089054,0.08308,0.076867,0.082665,0.091287,0.098521,0.091278,0.090837,0.10068,0.097057,0.07092,0.071951,0.081974,0.085311,0.085255,0.09455,0.10567,0.10293,0.094611,0.099178,0.10027,0.082806,0.073077,0.087344,0.084567,0.081595,0.084455,0.099558,0.10454,0.10122,0.10703,0.11292,0.10673,0.089586,0.10296,0.099397,0.089164,0.087965,0.1044,0.10746,0.10444
-0.18005,-0.1519,-0.10253,-0.17481,0.028184,0.010934,0.23964,0.42401,0.61864,0.5794,0.54593,0.57498,1.0357,1.0827,1.1201,1.1127,1.0957,1.0731,1.0485,1.0241,0.96392,0.82717,0.54871,0.23581,-0.074993,-0.14119,0.014031,-0.031476,-0.12561,-0.08156,-0.20631,-0.23023,-0.22511,-0.22771,-0.23636,-0.24115,-0.25796,-0.24894,-0.24274,-0.23665,-0.22886,-0.22324,-0.22265,-0.21916,-0.21954,-0.21306,-0.21529,-0.21364,-0.21215,-0.20959,-0.21157,-0.21486,-0.21476,-0.21416,-0.21706,-0.2203,-0.21627,-0.21674,-0.2201,-0.22291,-0.22496,-0.22668,-0.23168,-0.23608,-0.23486,-0.23638,-0.23844,-0.2389,-0.23777,-0.23935,-0.24282,-0.24476,-0.24246,-0.24326,-0.2463,-0.24556,-0.24267,-0.24328,-0.24228,-0.23851,-0.23715,-0.23519,-0.23725,-0.23534,-0.23724,-0.2411,-0.24039
-0.3886,-0.41054,-0.44849,-0.46179,0.43763,0.84069,1.0515,1.0806,1.0609,0.78653,0.74815,1.341,1.3534,1.3094,1.2516,1.2092,1.1875,1.1757,1.1956,1.2474,1.3193,1.3886,1.2556,1.182,0.94895,0.62057,0.34787,0.071601,-0.24482,-0.21849,-0.24485,-0.30427,-0.31511,-0.32076,-0.34192,-0.34758,-0.34423,-0.33247,-0.33062,-0.33937,-0.34089,-0.33152,-0.34372,-0.36815,-0.36987,-0.36341,-0.36468,-0.36418,-0.36285,-0.35803,-0.35689,-0.379,-0.38925,-0.39416,-0.39881,-0.40289,-0.39534,-0.38316,-0.38261,-0.3897,-0.39372,-0.38697,-0.39946,-0.41567,-0.41208,-0.41646,-0.41879,-0.42611,-0.41941,-0.41048,-0.41463,-0.42411,-0.41656,-0.42399,-0.44512,-0.44585,-0.45074,-0.45886,-0.46157,-0.45977,-0.44648,-0.44607,-0.44261,-0.42991,-0.42515,-0.44087,-0.44689
0.42851,0.37101,0.099874,-0.1399,-0.3132,-1.0484,-1.1469,-1.1236,-0.94354,-0.88621,-0.77689,-0.86622,-0.41105,-0.35487,-0.25679,-0.24796,-0.26008,-0.2694,-0.2671,-0.22027,-0.3189,-0.43237,-0.66038,-0.70028,-0.65924,-0.56101,-0.38328,-0.10641,-0.11828,0.2352,0.24532,0.23827,0.27321,0.28847,0.29787,0.29565,0.17428,0.17669,0.16641,0.178,0.19886,0.20095,0.18535,0.18645,0.20138,0.21793,0.19048,0.19914,0.2095,0.21288,0.19918,0.19985,0.2137,0.22122,0.20626,0.19949,0.23769,0.22685,0.20834,0.21113,0.21704,0.20694,0.19516,0.20196,0.22344,0.2268,0.20943,0.23795,0.25088,0.22712,0.22499,0.23645,0.23678,0.21432,0.21893,0.23031,0.2347,0.21071,0.2074,0.23404,0.21004,0.20436,0.21214,0.21888,0.1954,0.18933,0.20174
0.093559,0.16499,-0.075747,-0.75345,0.35307,1.9818,1.8824,1.8712,1.9229,1.9211,1.9689,0.3656,-0.39187,-0.36517,-0.35014,-0.34374,-0.33367,-0.3251,-0.31456,-0.29298,-0.3012,-0.31228,-0.31465,-0.31161,-0.26229,-0.19874,-0.18081,-0.1505,-0.12036,-0.10912,-0.11571,-0.11907,-0.11564,-0.11503,-0.11295,-0.11217,-0.10848,-0.10589,-0.107,-0.10802,-0.11091,-0.11318,-0.11327,-0.11267,-0.11686,-0.1159,-0.11663,-0.11656,-0.11756,-0.11764,-0.11816,-0.11776,-0.11836,-0.11811,-0.11859,-0.11808,-0.11642,-0.11783,-0.1192,-0.12049,-0.12006,-0.12028,-0.11937,-0.11831,-0.11801,-0.11782,-0.11887,-0.11772,-0.11752,-0.11873,-0.11853,-0.11789,-0.11852,-0.12062,-0.11985,-0.11975,-0.12117,-0.12268,-0.12266,-0.12157,-0.12315,-0.12495,-0.12449,-0.12475,-0.1258,-0.1254,-0.12493
-0.40618,-0.50445,-0.75175,0.39747,2.5764,4.0383,4.3165,4.2949,4.3055,4.2841,4.0825,0.34141,-0.58903,-0.55664,-0.54541,-0.53771,-0.52498,-0.51401,-0.49479,-0.44945,-0.39886,-0.40555,-0.42419,-0.40747,-0.38481,-0.42548,-0.44526,-0.41192,-0.37957,-0.34842,-0.32947,-0.32454,-0.3227,-0.31959,-0.3101,-0.30401,-0.3077,-0.30862,-0.31104,-0.31363,-0.31524,-0.31617,-0.3181,-0.32048,-0.31929,-0.31967,-0.32048,-0.32083,-0.32494,-0.32539,-0.32615,-0.32598,-0.32915,-0.32946,-0.32954,-0.32808,-0.32808,-0.32905,-0.33136,-0.33363,-0.33415,-0.3354,-0.33156,-0.32931,-0.32869,-0.32895,-0.32837,-0.32752,-0.32752,-0.32849,-0.32878,-0.32814,-0.32965,-0.33397,-0.33328,-0.33394,-0.3376,-0.34082,-0.34266,-0.34236,-0.34386,-0.34829,-0.3482,-0.34853,-0.34956,-0.34976,-0.34928
-0.14674,0.36109,1.6928,2.7342,1.0686,-0.02049,-0.050959,-0.043762,-0.17757,-0.20049,-0.16581,0.91373,0.7187,0.56017,0.51226,0.47317,0.39747,0.33713,0.23847,0.0022928,-0.28554,-0.3765,-0.33757,-0.33594,-0.29286,-0.0093537,0.22511,0.13189,0.0018891,-0.08057,-0.1449,-0.1606,-0.17926,-0.19385,-0.23419,-0.25795,-0.25336,-0.25531,-0.24526,-0.2287,-0.21125,-0.20475,-0.19725,-0.18406,-0.17889,-0.17937,-0.17965,-0.17723,-0.15592,-0.15521,-0.15456,-0.15188,-0.13281,-0.13069,-0.13099,-0.13711,-0.13749,-0.13357,-0.1257,-0.11129,-0.10864,-0.10744,-0.12424,-0.13208,-0.13217,-0.13159,-0.13263,-0.13319,-0.13341,-0.13306,-0.13289,-0.13283,-0.12727,-0.10752,-0.10729,-0.10251,-0.082838,-0.068976,-0.060284,-0.060997,-0.058074,-0.036391,-0.036989,-0.036458,-0.035729,-0.033268,-0.03303
-0.12325,-0.2944,-0.88339,-1.7642,0.7446,1.788,2.2323,2.2277,2.1739,2.1644,2.1229,-0.88218,-0.70699,-0.69715,-0.69764,-0.68988,-0.67009,-0.65601,-0.63016,-0.56097,-0.41809,-0.27619,-0.23313,-0.21185,-0.19158,-0.25146,-0.24692,-0.17903,-0.11553,-0.066917,-0.046823,-0.03743,-0.030114,-0.022872,-0.0095111,-0.0011358,-0.0034937,-0.0068329,-0.0090159,-0.015809,-0.020245,-0.018624,-0.021555,-0.024615,-0.023286,-0.023762,-0.02092,-0.021425,-0.029047,-0.028588,-0.026561,-0.028861,-0.035653,-0.0372,-0.035904,-0.034278,-0.035814,-0.035712,-0.035474,-0.040299,-0.042593,-0.040794,-0.03585,-0.035231,-0.035889,-0.035535,-0.033926,-0.035846,-0.035747,-0.033422,-0.033188,-0.034823,-0.035663,-0.040435,-0.042453,-0.044649,-0.050762,-0.053763,-0.057332,-0.0586,-0.056076,-0.061817,-0.062627,-0.062174,-0.060348,-0.062673,-0.063702
-0.15094,-0.2814,-0.17309,2.8449,2.1693,1.1233,1.0137,1.0669,1.0985,1.0777,1.1486,0.53414,-0.53792,-0.5133,-0.5058,-0.50357,-0.48716,-0.47386,-0.45117,-0.39787,-0.32463,-0.27475,-0.28474,-0.28967,-0.28029,-0.28612,-0.30458,-0.21167,-0.12961,-0.10029,-0.080601,-0.077409,-0.072026,-0.06904,-0.063092,-0.060486,-0.058689,-0.058486,-0.062401,-0.06548,-0.069178,-0.071217,-0.073181,-0.077423,-0.078849,-0.077554,-0.081067,-0.081493,-0.084591,-0.084067,-0.085594,-0.085797,-0.089259,-0.089307,-0.091508,-0.091928,-0.088785,-0.091511,-0.095154,-0.098226,-0.096868,-0.097128,-0.094797,-0.093288,-0.092039,-0.092007,-0.095338,-0.093515,-0.092913,-0.094697,-0.094811,-0.093486,-0.093848,-0.099571,-0.098719,-0.098691,-0.1025,-0.10837,-0.11036,-0.10867,-0.11178,-0.11727,-0.11614,-0.11521,-0.11664,-0.11675,-0.11579
