-0.035086,-0.0044182,0.052692,0.16256,0.23904,-0.12515,-0.47187,-0.58746,-0.61759,-0.60089,-0.59717,-0.57767,-0.57093,-0.56098,-0.48941,-0.17768,-0.013138,0.025688,0.093431,0.16702,0.18454,0.16731,0.15939,0.15182,0.13368,0.11872,0.088767,0.070282,0.067554,0.073219,0.10219,0.12296,0.1136,0.14401,0.16481,0.18871,0.19689,0.097156,0.090006,0.085787,0.073571,0.094477,0.089901,0.085399,0.079693,0.075452,0.078838,0.093672,0.097379,0.093334,0.0836,0.084189,0.086809,0.085511,0.081887,0.080487,0.085267,0.08623,0.089577,0.082096,0.10522,0.1085,0.11023,0.08134,0.054945
0.68355,-0.3636,-1.7914,-2.1554,-1.5965,-1.0912,-1.32,-1.2155,-1.329,-1.3917,-1.2935,-1.2763,-1.2761,-1.3838,-1.5222,-1.3565,-1.024,-0.54281,0.043567,0.49278,0.38742,0.58178,0.62957,0.46077,0.29999,0.39115,0.32785,0.29794,0.28941,0.25982,0.50985,0.7719,0.72868,0.77113,0.79531,0.77123,0.77902,0.23483,0.28677,0.26138,0.30104,0.28682,0.29516,0.38115,0.44267,0.43821,0.4332,0.41765,0.42256,0.44561,0.44928,0.43259,0.41779,0.43007,0.44405,0.45553,0.43476,0.42596,0.43117,0.49448,0.53614,0.53414,0.50987,0.50457,0.50913
0.34706,0.83953,1.1062,1.6019,1.6288,1.0418,-0.17694,-0.87591,-1.2603,-1.2734,-1.1018,-0.92007,-0.94943,-0.86823,-0.33155,0.97067,1.6669,1.3744,0.86509,0.61214,0.011823,0.18441,0.098087,-0.092013,0.0049761,-0.038208,-0.15193,-0.20944,-0.21717,-0.20281,-0.2158,-0.25241,-0.28185,-0.34104,-0.37673,-0.36558,-0.34575,-0.30654,-0.3239,0.041561,0.045044,0.070242,0.073114,0.054035,0.01478,-0.0070503,0.0024692,0.025074,0.032165,0.023688,0.0096378,0.0079315,0.026525,0.043053,0.054695,0.049215,0.036922,0.046814,0.072877,-0.071699,-0.32376,-0.32976,-0.32709,-0.28717,-0.25825
0.081527,0.12321,1.177,1.9059,2.2405,1.6392,1.0244,0.57788,0.54412,0.5225,0.50414,0.53553,0.53774,0.63139,0.62333,-0.22747,-0.37833,-0.35927,-0.65262,-1.0063,-1.1886,-1.2137,-1.1155,-0.83056,-0.67586,-0.54735,-0.48363,-0.44909,-0.36053,-0.29522,-0.28304,-0.34253,-0.40896,-0.37502,-0.30214,-0.29306,-0.28158,-0.29073,-0.28191,-0.23025,-0.10556,-0.1767,-0.16382,-0.16204,-0.12415,0.035556,0.08362,-0.0074828,-0.04374,-0.05594,0.03496,0.087765,0.090769,0.090678,0.074266,0.06902,0.079699,0.095901,0.10978,0.10385,-0.0070303,-0.00072054,0.015602,0.03757,0.042871
-0.63346,-1.5704,-2.1615,-2.133,-1.6727,-1.5702,-2.146,-2.3506,-2.5775,-2.5931,-2.5912,-2.6367,-2.5869,-2.5733,-2.5806,-2.1337,-1.2217,-0.2488,0.34734,0.73464,1.0105,1.0207,1.0031,1.0428,1.0368,0.98841,0.90975,0.8537,0.82806,0.81323,0.81446,0.82247,0.77136,0.78783,0.80809,0.80237,0.79518,0.78872,0.7987,0.74843,0.7724,0.70933,0.6842,0.68847,0.69419,0.69092,0.68647,0.681,0.68068,0.68138,0.67735,0.67354,0.66793,0.66458,0.66588,0.6701,0.67379,0.67439,0.67652,0.70036,0.74766,0.75501,0.75439,0.74463,0.7392
-0.77306,-0.18725,0.8576,1.4565,1.8104,1.4147,0.96382,0.45026,0.17044,-0.04306,-0.062674,-0.082981,-0.010622,-0.019931,-0.084206,-0.32045,-0.83096,-0.83533,-0.61671,-0.17624,0.068013,-0.16953,-0.13008,-0.079187,-0.15669,-0.10207,-0.037183,-0.012671,0.0012036,-0.00010882,-0.0049024,0.010415,0.035585,0.056836,0.075707,0.067354,0.043277,0.047081,0.059104,-0.107,-0.12829,-0.14947,-0.15037,-0.1432,-0.13251,-0.12666,-0.13995,-0.157,-0.1596,-0.15039,-0.14035,-0.13968,-0.15589,-0.16886,-0.16845,-0.15711,-0.14254,-0.14772,-0.16457,-0.10391,0.03926,0.056758,0.060177,0.025073,-0.00013733
0.069383,0.063334,-0.15248,0.47934,1.547,1.124,-0.45149,-0.70777,-0.90149,-0.78511,-0.87042,-0.89541,-0.79927,-0.75045,-0.62989,0.22724,0.53777,0.35745,0.31822,0.3133,0.30892,0.23291,0.33551,0.37288,0.30908,0.21669,0.22108,0.21008,0.098435,0.038022,0.16066,0.28456,0.15036,0.20389,0.23821,0.20602,0.17209,-0.026357,-0.0070892,-0.12686,0.0063548,-0.036245,-0.05848,-0.033981,-0.022555,-0.048418,-0.067777,-0.093921,-0.089795,-0.074087,-0.067555,-0.084759,-0.099956,-0.094772,-0.083453,-0.075435,-0.093284,-0.11177,-0.12309,-0.071183,-0.019418,-0.029969,-0.064177,-0.077816,-0.07685
0.1739,-0.066258,-0.39557,-0.64181,-0.68114,1.0613,1.2088,1.3236,1.3725,1.3456,1.3715,1.4028,1.4282,1.305,1.0045,0.76708,0.24232,0.058916,-0.026276,-0.13818,-0.31785,-0.36432,-0.36645,-0.39057,-0.40902,-0.3796,-0.3495,-0.3321,-0.32905,-0.32712,-0.30568,-0.29328,-0.26914,-0.24475,-0.23989,-0.23569,-0.23947,-0.25565,-0.27189,-0.26173,-0.26737,-0.27421,-0.27843,-0.28412,-0.29222,-0.28808,-0.26112,-0.2552,-0.25042,-0.24625,-0.2468,-0.24571,-0.22965,-0.23324,-0.2257,-0.22568,-0.22725,-0.22724,-0.21662,-0.21498,-0.20478,-0.19588,-0.15432,-0.18607,-0.20268
-0.099543,-0.07162,-0.053207,-0.013976,0.012332,-0.41367,0.31217,0.79045,0.95385,1.0545,1.134,1.2086,1.2766,1.1924,0.51063,-0.41596,-0.074695,-0.088099,-0.11292,-0.12299,-0.13187,-0.13142,-0.12762,-0.12816,-0.13169,-0.12945,-0.1276,-0.13034,-0.13586,-0.13684,-0.1292,-0.13429,-0.16517,-0.17031,-0.16453,-0.16729,-0.16842,-0.17683,-0.175,-0.17493,-0.16187,-0.16731,-0.16866,-0.16613,-0.16887,-0.1597,-0.15624,-0.16336,-0.1645,-0.16466,-0.1592,-0.15757,-0.15782,-0.15688,-0.1568,-0.15712,-0.15938,-0.16129,-0.15619,-0.15689,-0.16343,-0.16498,-0.16633,-0.16413,-0.1627
-0.16383,-0.326,-0.50819,-0.63783,-0.68359,0.59015,0.67019,0.87196,0.94747,0.96519,0.96661,0.92796,0.90996,0.98158,1.1294,0.76752,-0.20443,-0.20989,-0.1656,-0.15216,-0.085088,-0.041243,-0.044688,-0.045034,-0.057293,-0.034432,-0.056061,-0.076588,-0.070321,-0.071303,-0.079888,-0.085752,-0.18361,-0.215,-0.20359,-0.19604,-0.19619,-0.21165,-0.19683,-0.21109,-0.2115,-0.20393,-0.19844,-0.19397,-0.18449,-0.18009,-0.17819,-0.17906,-0.1759,-0.17596,-0.17858,-0.17873,-0.18085,-0.18126,-0.18367,-0.18401,-0.18221,-0.17771,-0.16573,-0.15144,-0.14182,-0.14405,-0.13935,-0.12522,-0.11868
-0.42512,-0.39629,-0.35448,-0.30674,-0.34439,-0.53787,1.7409,2.6224,2.8402,2.8556,2.8687,2.8918,2.9341,2.9571,1.4645,-0.83616,-0.28946,-0.26117,-0.31197,-0.3049,-0.23172,-0.20285,-0.20496,-0.20718,-0.23026,-0.19319,-0.21799,-0.25233,-0.24993,-0.25041,-0.26724,-0.29327,-0.50394,-0.56684,-0.53672,-0.52584,-0.53495,-0.54401,-0.52245,-0.53736,-0.52503,-0.51665,-0.51016,-0.50744,-0.50174,-0.48492,-0.47523,-0.48462,-0.47826,-0.47915,-0.47762,-0.47597,-0.47923,-0.48027,-0.48271,-0.4828,-0.48044,-0.47541,-0.44827,-0.43266,-0.42188,-0.42179,-0.41174,-0.40183,-0.39743
-0.26787,-0.38807,-0.48381,-0.6223,-0.60739,-0.4108,0.6263,0.5139,0.41301,0.39591,0.31059,0.22453,0.124,0.064838,0.25832,-0.57042,-1.0065,-0.74606,-0.45926,-0.35574,-0.30288,-0.3415,-0.33142,-0.29552,-0.25838,-0.35357,-0.31283,-0.24622,-0.2507,-0.25083,-0.21404,-0.15235,0.28887,0.41622,0.35804,0.33163,0.3509,0.35445,0.31662,0.29152,0.25922,0.2465,0.23232,0.23259,0.22967,0.19526,0.16148,0.17947,0.16401,0.16352,0.15976,0.15594,0.15245,0.15415,0.15241,0.15273,0.15077,0.13854,0.073613,0.058853,0.074036,0.071704,0.026642,0.0061227,-0.0029258
