0.7435,0.75088,1.0151,1.3962,2.1517,2.1667,2.1333,2.0297,2.2525,2.2422,1.4276,0.871,-0.28317,-0.68225,-0.70005,-0.5349,-0.55361,-0.54548,-0.57537,-0.58306,-0.53731,-0.55905,-0.59543,-0.56862,-0.58314,-0.5975,-0.57656,-0.58985,-0.59391,-0.58618,-0.59158,-0.58918,-0.57732,-0.58151,-0.57636,-0.57384,-0.57059,-0.56922,-0.5651,-0.55474,-0.55214,-0.54957,-0.51964,-0.52937,-0.52457,-0.51034
-0.66344,-0.16064,0.27296,1.1531,1.2879,1.3194,1.4318,1.5238,1.3326,1.2862,0.91929,0.94108,0.96067,0.4784,0.0081362,-0.33153,-0.33856,-0.35063,-0.38178,-0.38514,-0.40336,-0.41664,-0.43667,-0.44367,-0.45311,-0.44307,-0.43348,-0.43044,-0.4234,-0.4192,-0.42287,-0.41625,-0.40871,-0.40698,-0.39121,-0.37147,-0.37958,-0.36799,-0.35859,-0.36715,-0.36491,-0.35566,-0.34295,-0.32899,-0.3638,-0.35327
0.24433,0.23674,-0.28911,-1.5613,-2.2737,-2.6505,-2.6658,-2.6465,-2.6499,-2.4535,-2.0982,-1.3522,-0.55845,0.36196,0.60596,0.85508,0.7133,0.61696,0.60616,0.58266,0.58297,0.614,0.62263,0.61008,0.6173,0.62733,0.60985,0.62415,0.63428,0.62122,0.63409,0.63979,0.63552,0.64228,0.64567,0.63379,0.64248,0.64564,0.64176,0.63956,0.64002,0.63615,0.64194,0.64382,0.62478,0.62477
0.40383,0.79135,1.059,1.0283,0.93139,0.92056,0.92428,0.94991,0.98757,1.0092,0.90408,0.77338,0.29405,0.034604,-0.20096,-0.37581,-0.40106,-0.39236,-0.36668,-0.3671,-0.37111,-0.36829,-0.35703,-0.3598,-0.36339,-0.36422,-0.36365,-0.36026,-0.3601,-0.36409,-0.36543,-0.36442,-0.36451,-0.35925,-0.35933,-0.31152,-0.29398,-0.30054,-0.30654,-0.30944,-0.31364,-0.32013,-0.32747,-0.33303,-0.32161,-0.32481
1.2576,2.0659,2.2848,1.5989,1.1698,1.1714,1.0984,1.1227,1.1775,1.2153,1.2928,1.2862,1.2115,0.75428,0.032708,-0.55689,-0.71438,-0.67877,-0.63124,-0.62985,-0.62176,-0.61182,-0.58341,-0.57898,-0.57221,-0.58078,-0.5904,-0.58549,-0.58784,-0.58585,-0.57936,-0.58182,-0.58445,-0.5813,-0.58961,-0.59675,-0.58585,-0.59556,-0.60117,-0.59237,-0.59572,-0.60293,-0.65217,-0.6708,-0.59376,-0.62659
-0.81392,-0.7234,-0.69426,-0.75165,-0.66987,-0.65741,-0.68389,-0.71383,-0.49289,-0.44075,-0.49819,-0.5447,-0.44823,-0.23233,0.1387,0.28309,0.27648,0.28859,0.26652,0.21675,0.26178,0.2711,0.26309,0.28454,0.2745,0.26411,0.28361,0.27199,0.26786,0.27944,0.27103,0.2685,0.27121,0.25795,0.24587,0.25255,0.25358,0.24829,0.24603,0.25615,0.25524,0.25159,0.27415,0.26999,0.26957,0.28147
0.42754,0.49065,0.50642,0.58685,0.64349,0.66117,0.66093,0.65461,0.65587,0.67579,0.59824,-0.035375,-0.59302,-0.76054,-0.72448,-0.46234,-0.24145,-0.22312,-0.1911,0.043368,-0.025888,-0.13732,-0.16133,-0.16151,-0.16846,-0.15693,-0.14971,-0.14868,-0.15715,-0.1734,-0.17875,-0.17907,-0.17278,-0.14265,-0.087319,-0.080559,-0.091179,-0.10075,-0.098957,-0.10575,-0.10477,-0.11432,-0.1154,-0.12242,-0.12172,-0.11675
1.8794,2.659,2.7685,2.7663,2.7422,2.6995,2.6495,2.6295,2.6067,2.2087,1.3923,-1.0181,-1.2299,-0.88388,-0.75305,-0.74923,-0.74593,-0.74403,-0.74445,-0.7496,-0.74786,-0.74634,-0.7464,-0.74712,-0.74894,-0.74814,-0.74708,-0.74623,-0.74558,-0.74366,-0.74457,-0.74405,-0.74286,-0.74284,-0.74117,-0.74226,-0.74235,-0.74696,-0.74596,-0.74377,-0.74498,-0.74741,-0.74849,-0.74535,-0.74596,-0.74707
1.2359,0.83279,0.76658,0.77283,0.8406,0.84329,0.84863,0.83761,0.85045,0.98421,1.5362,2.9678,1.221,-0.078924,-0.42313,-0.44781,-0.47714,-0.46863,-0.46455,-0.49013,-0.48689,-0.48071,-0.47136,-0.47911,-0.4871,-0.48073,-0.47529,-0.46474,-0.45649,-0.45653,-0.45562,-0.45134,-0.44963,-0.44288,-0.43567,-0.43235,-0.4284,-0.42374,-0.42423,-0.42774,-0.43307,-0.43508,-0.42913,-0.42691,-0.42927,-0.42358
2.0972,2.4984,2.4728,2.4203,2.4198,2.4161,2.4145,2.4145,2.4228,2.1658,0.56167,-1.7726,-1.8411,-0.9574,-0.58008,-0.67754,-0.69238,-0.66727,-0.65196,-0.69378,-0.68617,-0.67188,-0.65134,-0.6683,-0.68544,-0.67144,-0.66209,-0.63853,-0.62296,-0.62065,-0.61912,-0.6098,-0.60534,-0.59033,-0.57021,-0.56427,-0.55624,-0.55454,-0.55422,-0.55705,-0.56831,-0.57633,-0.57539,-0.56784,-0.56291,-0.55919
0.31925,0.020586,-0.016906,-0.024911,-0.0080917,-0.0016634,-0.0046151,-0.014314,-0.0019705,0.11325,0.81154,0.52418,0.38686,0.19969,0.011002,0.19462,0.13272,0.070364,0.022631,-0.024933,0.00215,0.036916,0.012921,0.048974,0.090159,0.052798,0.026305,-0.023203,-0.049544,-0.046563,-0.046048,-0.06541,-0.07867,-0.1253,-0.20383,-0.22334,-0.23194,-0.23468,-0.23749,-0.22632,-0.20357,-0.18219,-0.18452,-0.19442,-0.20486,-0.21761
